source_id,target_id,relationship,hard,source_basis
TASK-058,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-011,TASK-059,PARENT_CHILD,false,Canonical hierarchy
TASK-012,TASK-059,BLOCKS,true,Issue dependency contract
TASK-018,TASK-059,BLOCKS,true,Issue dependency contract
TASK-059,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-011,TASK-060,PARENT_CHILD,false,Canonical hierarchy
TASK-052,TASK-060,BLOCKS,true,Issue dependency contract
TASK-059,TASK-060,BLOCKS,true,Issue dependency contract
TASK-060,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-011,TASK-061,PARENT_CHILD,false,Canonical hierarchy
TASK-059,TASK-061,BLOCKS,true,Issue dependency contract
TASK-061,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-011,TASK-062,PARENT_CHILD,false,Canonical hierarchy
TASK-061,TASK-062,BLOCKS,true,Issue dependency contract
TASK-062,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-011,TASK-063,PARENT_CHILD,false,Canonical hierarchy
TASK-060,TASK-063,BLOCKS,true,Issue dependency contract
TASK-062,TASK-063,BLOCKS,true,Issue dependency contract
TASK-063,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-011,TASK-064,PARENT_CHILD,false,Canonical hierarchy
TASK-063,TASK-064,BLOCKS,true,Issue dependency contract
TASK-064,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-012,TASK-065,PARENT_CHILD,false,Canonical hierarchy
TASK-018,TASK-065,BLOCKS,true,Issue dependency contract
TASK-065,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-012,TASK-066,PARENT_CHILD,false,Canonical hierarchy
TASK-012,TASK-066,BLOCKS,true,Issue dependency contract
TASK-018,TASK-066,BLOCKS,true,Issue dependency contract
TASK-066,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-012,TASK-067,PARENT_CHILD,false,Canonical hierarchy
TASK-006,TASK-067,BLOCKS,true,Issue dependency contract
TASK-067,POST-SUBTASK-033,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-012,TASK-068,PARENT_CHILD,false,Canonical hierarchy
TASK-035,TASK-068,BLOCKS,true,Issue dependency contract
TASK-066,TASK-068,BLOCKS,true,Issue dependency contract
TASK-068,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-012,TASK-069,PARENT_CHILD,false,Canonical hierarchy
TASK-018,TASK-069,BLOCKS,true,Issue dependency contract
TASK-069,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-012,TASK-070,PARENT_CHILD,false,Canonical hierarchy
TASK-065,TASK-070,BLOCKS,true,Issue dependency contract
TASK-067,TASK-070,BLOCKS,true,Issue dependency contract
TASK-068,TASK-070,BLOCKS,true,Issue dependency contract
TASK-069,TASK-070,BLOCKS,true,Issue dependency contract
TASK-070,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-013,TASK-071,PARENT_CHILD,false,Canonical hierarchy
TASK-029,TASK-071,BLOCKS,true,Issue dependency contract
TASK-035,TASK-071,BLOCKS,true,Issue dependency contract
TASK-071,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-013,TASK-072,PARENT_CHILD,false,Canonical hierarchy
TASK-071,TASK-072,BLOCKS,true,Issue dependency contract
TASK-072,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-013,TASK-073,PARENT_CHILD,false,Canonical hierarchy
TASK-065,TASK-073,BLOCKS,true,Issue dependency contract
TASK-072,TASK-073,BLOCKS,true,Issue dependency contract
TASK-073,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-013,TASK-074,PARENT_CHILD,false,Canonical hierarchy
TASK-029,TASK-074,BLOCKS,true,Issue dependency contract
TASK-074,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-013,TASK-075,PARENT_CHILD,false,Canonical hierarchy
TASK-072,TASK-075,BLOCKS,true,Issue dependency contract
TASK-074,TASK-075,BLOCKS,true,Issue dependency contract
TASK-075,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-013,TASK-076,PARENT_CHILD,false,Canonical hierarchy
TASK-073,TASK-076,BLOCKS,true,Issue dependency contract
TASK-075,TASK-076,BLOCKS,true,Issue dependency contract
TASK-076,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-014,TASK-077,PARENT_CHILD,false,Canonical hierarchy
TASK-029,TASK-077,BLOCKS,true,Issue dependency contract
TASK-035,TASK-077,BLOCKS,true,Issue dependency contract
TASK-077,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-014,TASK-078,PARENT_CHILD,false,Canonical hierarchy
TASK-061,TASK-078,BLOCKS,true,Issue dependency contract
TASK-077,TASK-078,BLOCKS,true,Issue dependency contract
TASK-078,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-014,TASK-079,PARENT_CHILD,false,Canonical hierarchy
TASK-066,TASK-079,BLOCKS,true,Issue dependency contract
TASK-071,TASK-079,BLOCKS,true,Issue dependency contract
TASK-079,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-014,TASK-080,PARENT_CHILD,false,Canonical hierarchy
TASK-018,TASK-080,BLOCKS,true,Issue dependency contract
TASK-079,TASK-080,BLOCKS,true,Issue dependency contract
TASK-080,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-014,TASK-081,PARENT_CHILD,false,Canonical hierarchy
TASK-006,TASK-081,BLOCKS,true,Issue dependency contract
TASK-018,TASK-081,BLOCKS,true,Issue dependency contract
TASK-081,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-014,TASK-082,PARENT_CHILD,false,Canonical hierarchy
TASK-077,TASK-082,BLOCKS,true,Issue dependency contract
TASK-078,TASK-082,BLOCKS,true,Issue dependency contract
TASK-080,TASK-082,BLOCKS,true,Issue dependency contract
TASK-081,TASK-082,BLOCKS,true,Issue dependency contract
TASK-082,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-015,TASK-083,PARENT_CHILD,false,Canonical hierarchy
TASK-046,TASK-083,BLOCKS,true,Issue dependency contract
TASK-052,TASK-083,BLOCKS,true,Issue dependency contract
TASK-083,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-015,TASK-084,PARENT_CHILD,false,Canonical hierarchy
TASK-046,TASK-084,BLOCKS,true,Issue dependency contract
TASK-058,TASK-084,BLOCKS,true,Issue dependency contract
TASK-084,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-015,TASK-085,PARENT_CHILD,false,Canonical hierarchy
TASK-046,TASK-085,BLOCKS,true,Issue dependency contract
TASK-064,TASK-085,BLOCKS,true,Issue dependency contract
TASK-070,TASK-085,BLOCKS,true,Issue dependency contract
TASK-076,TASK-085,BLOCKS,true,Issue dependency contract
TASK-082,TASK-085,BLOCKS,true,Issue dependency contract
TASK-085,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-015,TASK-086,PARENT_CHILD,false,Canonical hierarchy
TASK-083,TASK-086,BLOCKS,true,Issue dependency contract
TASK-084,TASK-086,BLOCKS,true,Issue dependency contract
TASK-085,TASK-086,BLOCKS,true,Issue dependency contract
TASK-086,POST-SUBTASK-051,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-015,TASK-087,PARENT_CHILD,false,Canonical hierarchy
TASK-040,TASK-087,BLOCKS,true,Issue dependency contract
TASK-086,TASK-087,BLOCKS,true,Issue dependency contract
TASK-087,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-016,TASK-088,PARENT_CHILD,false,Canonical hierarchy
TASK-058,TASK-088,BLOCKS,true,Issue dependency contract
TASK-064,TASK-088,BLOCKS,true,Issue dependency contract
TASK-070,TASK-088,BLOCKS,true,Issue dependency contract
TASK-076,TASK-088,BLOCKS,true,Issue dependency contract
TASK-082,TASK-088,BLOCKS,true,Issue dependency contract
TASK-088,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-016,TASK-089,PARENT_CHILD,false,Canonical hierarchy
TASK-052,TASK-089,BLOCKS,true,Issue dependency contract
TASK-088,TASK-089,BLOCKS,true,Issue dependency contract
TASK-089,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-016,TASK-090,PARENT_CHILD,false,Canonical hierarchy
TASK-064,TASK-090,BLOCKS,true,Issue dependency contract
TASK-088,TASK-090,BLOCKS,true,Issue dependency contract
TASK-090,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-016,TASK-091,PARENT_CHILD,false,Canonical hierarchy
TASK-018,TASK-091,BLOCKS,true,Issue dependency contract
TASK-088,TASK-091,BLOCKS,true,Issue dependency contract
TASK-091,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-016,TASK-092,PARENT_CHILD,false,Canonical hierarchy
TASK-035,TASK-092,BLOCKS,true,Issue dependency contract
TASK-088,TASK-092,BLOCKS,true,Issue dependency contract
TASK-092,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-016,TASK-093,PARENT_CHILD,false,Canonical hierarchy
TASK-089,TASK-093,BLOCKS,true,Issue dependency contract
TASK-090,TASK-093,BLOCKS,true,Issue dependency contract
TASK-091,TASK-093,BLOCKS,true,Issue dependency contract
TASK-092,TASK-093,BLOCKS,true,Issue dependency contract
TASK-093,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-017,TASK-094,PARENT_CHILD,false,Canonical hierarchy
TASK-093,TASK-094,BLOCKS,true,Issue dependency contract
TASK-094,POST-SUBTASK-087,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-017,TASK-095,PARENT_CHILD,false,Canonical hierarchy
TASK-094,TASK-095,BLOCKS,true,Issue dependency contract
TASK-095,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-017,TASK-096,PARENT_CHILD,false,Canonical hierarchy
TASK-094,TASK-096,BLOCKS,true,Issue dependency contract
TASK-096,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-017,TASK-097,PARENT_CHILD,false,Canonical hierarchy
TASK-095,TASK-097,BLOCKS,true,Issue dependency contract
TASK-096,TASK-097,BLOCKS,true,Issue dependency contract
TASK-097,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-017,TASK-098,PARENT_CHILD,false,Canonical hierarchy
TASK-094,TASK-098,BLOCKS,true,Issue dependency contract
TASK-098,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-017,TASK-099,PARENT_CHILD,false,Canonical hierarchy
TASK-097,TASK-099,BLOCKS,true,Issue dependency contract
TASK-098,TASK-099,BLOCKS,true,Issue dependency contract
TASK-099,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-018,TASK-100,PARENT_CHILD,false,Canonical hierarchy
TASK-099,TASK-100,BLOCKS,true,Issue dependency contract
TASK-100,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-018,TASK-101,PARENT_CHILD,false,Canonical hierarchy
TASK-018,TASK-101,BLOCKS,true,Issue dependency contract
TASK-100,TASK-101,BLOCKS,true,Issue dependency contract
TASK-101,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-018,TASK-102,PARENT_CHILD,false,Canonical hierarchy
TASK-101,TASK-102,BLOCKS,true,Issue dependency contract
TASK-102,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-018,TASK-103,PARENT_CHILD,false,Canonical hierarchy
TASK-101,TASK-103,BLOCKS,true,Issue dependency contract
TASK-102,TASK-103,BLOCKS,true,Issue dependency contract
TASK-103,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-018,TASK-104,PARENT_CHILD,false,Canonical hierarchy
TASK-103,TASK-104,BLOCKS,true,Issue dependency contract
TASK-104,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-019,TASK-105,PARENT_CHILD,false,Canonical hierarchy
TASK-104,TASK-105,BLOCKS,true,Issue dependency contract
TASK-105,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-019,TASK-106,PARENT_CHILD,false,Canonical hierarchy
TASK-092,TASK-106,BLOCKS,true,Issue dependency contract
TASK-105,TASK-106,BLOCKS,true,Issue dependency contract
TASK-106,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-019,TASK-107,PARENT_CHILD,false,Canonical hierarchy
TASK-104,TASK-107,BLOCKS,true,Issue dependency contract
TASK-107,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-019,TASK-108,PARENT_CHILD,false,Canonical hierarchy
TASK-106,TASK-108,BLOCKS,true,Issue dependency contract
TASK-107,TASK-108,BLOCKS,true,Issue dependency contract
TASK-108,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-019,TASK-109,PARENT_CHILD,false,Canonical hierarchy
TASK-108,TASK-109,BLOCKS,true,Issue dependency contract
TASK-128,TASK-109,BLOCKS,true,Issue dependency contract
TASK-129,TASK-109,BLOCKS,true,Issue dependency contract
TASK-109,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-019,TASK-110,PARENT_CHILD,false,Canonical hierarchy
TASK-109,TASK-110,BLOCKS,true,Issue dependency contract
TASK-110,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-020,TASK-111,PARENT_CHILD,false,Canonical hierarchy
TASK-046,TASK-111,BLOCKS,true,Issue dependency contract
TASK-093,TASK-111,BLOCKS,true,Issue dependency contract
TASK-111,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-020,TASK-112,PARENT_CHILD,false,Canonical hierarchy
TASK-099,TASK-112,BLOCKS,true,Issue dependency contract
TASK-111,TASK-112,BLOCKS,true,Issue dependency contract
TASK-112,POST-SUBTASK-087,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-020,TASK-113,PARENT_CHILD,false,Canonical hierarchy
TASK-104,TASK-113,BLOCKS,true,Issue dependency contract
TASK-113,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-020,TASK-114,PARENT_CHILD,false,Canonical hierarchy
TASK-112,TASK-114,BLOCKS,true,Issue dependency contract
TASK-113,TASK-114,BLOCKS,true,Issue dependency contract
TASK-114,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-020,TASK-115,PARENT_CHILD,false,Canonical hierarchy
TASK-110,TASK-115,BLOCKS,true,Issue dependency contract
TASK-114,TASK-115,BLOCKS,true,Issue dependency contract
TASK-115,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-021,TASK-116,PARENT_CHILD,false,Canonical hierarchy
TASK-099,TASK-116,BLOCKS,true,Issue dependency contract
TASK-104,TASK-116,BLOCKS,true,Issue dependency contract
TASK-116,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-021,TASK-117,PARENT_CHILD,false,Canonical hierarchy
TASK-116,TASK-117,BLOCKS,true,Issue dependency contract
TASK-117,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-021,TASK-118,PARENT_CHILD,false,Canonical hierarchy
TASK-117,TASK-118,BLOCKS,true,Issue dependency contract
TASK-118,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-021,TASK-119,PARENT_CHILD,false,Canonical hierarchy
TASK-052,TASK-119,BLOCKS,true,Issue dependency contract
TASK-070,TASK-119,BLOCKS,true,Issue dependency contract
TASK-118,TASK-119,BLOCKS,true,Issue dependency contract
TASK-119,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-021,TASK-120,PARENT_CHILD,false,Canonical hierarchy
TASK-119,TASK-120,BLOCKS,true,Issue dependency contract
TASK-120,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-021,TASK-121,PARENT_CHILD,false,Canonical hierarchy
TASK-118,TASK-121,BLOCKS,true,Issue dependency contract
TASK-120,TASK-121,BLOCKS,true,Issue dependency contract
TASK-121,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-022,TASK-122,PARENT_CHILD,false,Canonical hierarchy
TASK-121,TASK-122,BLOCKS,true,Issue dependency contract
TASK-122,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-022,TASK-123,PARENT_CHILD,false,Canonical hierarchy
TASK-122,TASK-123,BLOCKS,true,Issue dependency contract
TASK-123,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-022,TASK-124,PARENT_CHILD,false,Canonical hierarchy
TASK-121,TASK-124,BLOCKS,true,Issue dependency contract
TASK-124,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-022,TASK-125,PARENT_CHILD,false,Canonical hierarchy
TASK-015,TASK-125,BLOCKS,true,Issue dependency contract
TASK-121,TASK-125,BLOCKS,true,Issue dependency contract
TASK-125,POST-SUBTASK-051,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-022,TASK-126,PARENT_CHILD,false,Canonical hierarchy
TASK-123,TASK-126,BLOCKS,true,Issue dependency contract
TASK-124,TASK-126,BLOCKS,true,Issue dependency contract
TASK-125,TASK-126,BLOCKS,true,Issue dependency contract
TASK-128,TASK-126,BLOCKS,true,Issue dependency contract
TASK-129,TASK-126,BLOCKS,true,Issue dependency contract
TASK-126,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-022,TASK-127,PARENT_CHILD,false,Canonical hierarchy
TASK-126,TASK-127,BLOCKS,true,Issue dependency contract
TASK-127,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-023,TASK-128,PARENT_CHILD,false,Canonical hierarchy
TASK-121,TASK-128,BLOCKS,true,Issue dependency contract
TASK-128,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-023,TASK-129,PARENT_CHILD,false,Canonical hierarchy
TASK-128,TASK-129,BLOCKS,true,Issue dependency contract
TASK-129,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-023,TASK-130,PARENT_CHILD,false,Canonical hierarchy
TASK-128,TASK-130,BLOCKS,true,Issue dependency contract
TASK-130,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-023,TASK-131,PARENT_CHILD,false,Canonical hierarchy
TASK-040,TASK-131,BLOCKS,true,Issue dependency contract
TASK-129,TASK-131,BLOCKS,true,Issue dependency contract
TASK-130,TASK-131,BLOCKS,true,Issue dependency contract
TASK-131,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-023,TASK-132,PARENT_CHILD,false,Canonical hierarchy
TASK-131,TASK-132,BLOCKS,true,Issue dependency contract
TASK-132,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-023,TASK-133,PARENT_CHILD,false,Canonical hierarchy
TASK-110,TASK-133,BLOCKS,true,Issue dependency contract
TASK-127,TASK-133,BLOCKS,true,Issue dependency contract
TASK-132,TASK-133,BLOCKS,true,Issue dependency contract
TASK-133,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-024,TASK-134,PARENT_CHILD,false,Canonical hierarchy
TASK-133,TASK-134,BLOCKS,true,Issue dependency contract
TASK-134,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-024,TASK-135,PARENT_CHILD,false,Canonical hierarchy
TASK-134,TASK-135,BLOCKS,true,Issue dependency contract
TASK-135,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-024,TASK-136,PARENT_CHILD,false,Canonical hierarchy
TASK-134,TASK-136,BLOCKS,true,Issue dependency contract
TASK-135,TASK-136,BLOCKS,true,Issue dependency contract
TASK-136,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-024,TASK-137,PARENT_CHILD,false,Canonical hierarchy
TASK-133,TASK-137,BLOCKS,true,Issue dependency contract
TASK-136,TASK-137,BLOCKS,true,Issue dependency contract
TASK-137,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-024,TASK-138,PARENT_CHILD,false,Canonical hierarchy
TASK-137,TASK-138,BLOCKS,true,Issue dependency contract
TASK-138,POST-SUBTASK-123,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-024,TASK-139,PARENT_CHILD,false,Canonical hierarchy
TASK-138,TASK-139,BLOCKS,true,Issue dependency contract
TASK-139,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-025,TASK-140,PARENT_CHILD,false,Canonical hierarchy
TASK-046,TASK-140,BLOCKS,true,Issue dependency contract
TASK-121,TASK-140,BLOCKS,true,Issue dependency contract
TASK-133,TASK-140,BLOCKS,true,Issue dependency contract
TASK-140,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-025,TASK-141,PARENT_CHILD,false,Canonical hierarchy
TASK-040,TASK-141,BLOCKS,true,Issue dependency contract
TASK-140,TASK-141,BLOCKS,true,Issue dependency contract
TASK-141,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-025,TASK-142,PARENT_CHILD,false,Canonical hierarchy
TASK-121,TASK-142,BLOCKS,true,Issue dependency contract
TASK-140,TASK-142,BLOCKS,true,Issue dependency contract
TASK-142,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-025,TASK-143,PARENT_CHILD,false,Canonical hierarchy
TASK-127,TASK-143,BLOCKS,true,Issue dependency contract
TASK-141,TASK-143,BLOCKS,true,Issue dependency contract
TASK-142,TASK-143,BLOCKS,true,Issue dependency contract
TASK-143,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-025,TASK-144,PARENT_CHILD,false,Canonical hierarchy
TASK-133,TASK-144,BLOCKS,true,Issue dependency contract
TASK-140,TASK-144,BLOCKS,true,Issue dependency contract
TASK-144,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-025,TASK-145,PARENT_CHILD,false,Canonical hierarchy
TASK-115,TASK-145,BLOCKS,true,Issue dependency contract
TASK-143,TASK-145,BLOCKS,true,Issue dependency contract
TASK-144,TASK-145,BLOCKS,true,Issue dependency contract
TASK-145,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-026,TASK-146,PARENT_CHILD,false,Canonical hierarchy
TASK-139,TASK-146,BLOCKS,true,Issue dependency contract
TASK-145,TASK-146,BLOCKS,true,Issue dependency contract
TASK-146,POST-SUBTASK-114,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-026,TASK-147,PARENT_CHILD,false,Canonical hierarchy
TASK-046,TASK-147,BLOCKS,true,Issue dependency contract
TASK-146,TASK-147,BLOCKS,true,Issue dependency contract
TASK-147,POST-SUBTASK-114,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-026,TASK-148,PARENT_CHILD,false,Canonical hierarchy
TASK-133,TASK-148,BLOCKS,true,Issue dependency contract
TASK-145,TASK-148,BLOCKS,true,Issue dependency contract
TASK-146,TASK-148,BLOCKS,true,Issue dependency contract
TASK-148,POST-SUBTASK-114,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-026,TASK-149,PARENT_CHILD,false,Canonical hierarchy
TASK-148,TASK-149,BLOCKS,true,Issue dependency contract
TASK-149,POST-SUBTASK-114,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-026,TASK-150,PARENT_CHILD,false,Canonical hierarchy
TASK-139,TASK-150,BLOCKS,true,Issue dependency contract
TASK-149,TASK-150,BLOCKS,true,Issue dependency contract
TASK-150,POST-SUBTASK-114,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-026,TASK-151,PARENT_CHILD,false,Canonical hierarchy
TASK-147,TASK-151,BLOCKS,true,Issue dependency contract
TASK-150,TASK-151,BLOCKS,true,Issue dependency contract
TASK-151,POST-SUBTASK-114,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-027,TASK-152,PARENT_CHILD,false,Canonical hierarchy
TASK-151,TASK-152,BLOCKS,true,Issue dependency contract
TASK-152,POST-SUBTASK-123,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-027,TASK-153,PARENT_CHILD,false,Canonical hierarchy
TASK-152,TASK-153,BLOCKS,true,Issue dependency contract
TASK-153,POST-SUBTASK-123,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-027,TASK-154,PARENT_CHILD,false,Canonical hierarchy
TASK-115,TASK-154,BLOCKS,true,Issue dependency contract
TASK-145,TASK-154,BLOCKS,true,Issue dependency contract
TASK-152,TASK-154,BLOCKS,true,Issue dependency contract
TASK-153,TASK-154,BLOCKS,true,Issue dependency contract
TASK-154,POST-SUBTASK-123,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-027,TASK-155,PARENT_CHILD,false,Canonical hierarchy
TASK-154,TASK-155,BLOCKS,true,Issue dependency contract
TASK-155,POST-SUBTASK-096,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-027,TASK-156,PARENT_CHILD,false,Canonical hierarchy
TASK-152,TASK-156,BLOCKS,true,Issue dependency contract
TASK-156,POST-SUBTASK-123,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-027,TASK-157,PARENT_CHILD,false,Canonical hierarchy
TASK-155,TASK-157,BLOCKS,true,Issue dependency contract
TASK-156,TASK-157,BLOCKS,true,Issue dependency contract
TASK-157,POST-SUBTASK-123,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-028,TASK-158,PARENT_CHILD,false,Canonical hierarchy
TASK-157,TASK-158,BLOCKS,true,Issue dependency contract
TASK-158,POST-SUBTASK-132,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-028,TASK-159,PARENT_CHILD,false,Canonical hierarchy
TASK-158,TASK-159,BLOCKS,true,Issue dependency contract
TASK-159,POST-SUBTASK-132,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-028,TASK-160,PARENT_CHILD,false,Canonical hierarchy
TASK-151,TASK-160,BLOCKS,true,Issue dependency contract
TASK-157,TASK-160,BLOCKS,true,Issue dependency contract
TASK-160,POST-SUBTASK-132,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-028,TASK-161,PARENT_CHILD,false,Canonical hierarchy
TASK-145,TASK-161,BLOCKS,true,Issue dependency contract
TASK-151,TASK-161,BLOCKS,true,Issue dependency contract
TASK-161,POST-SUBTASK-009,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-028,TASK-162,PARENT_CHILD,false,Canonical hierarchy
TASK-160,TASK-162,BLOCKS,true,Issue dependency contract
TASK-162,POST-SUBTASK-132,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-028,TASK-163,PARENT_CHILD,false,Canonical hierarchy
TASK-159,TASK-163,BLOCKS,true,Issue dependency contract
TASK-161,TASK-163,BLOCKS,true,Issue dependency contract
TASK-162,TASK-163,BLOCKS,true,Issue dependency contract
TASK-163,POST-SUBTASK-123,RELATES_TO,false,Historical/post-wave reconciliation
