artifact_path_or_name,producer_issue_id,issue_type,required_for_completion,expected_maturity,downstream_issue_ids,evidence_state
artifacts/validation/protected_replay_gate.json,POST-SUBTASK-102,Subtask,true,PRODUCTION_READY,POST-STORY-029;POST-STORY-032;POST-STORY-035;POST-SUBTASK-085;POST-SUBTASK-086;POST-SUBTASK-087;POST-SUBTASK-094;POST-SUBTASK-095;POST-SUBTASK-096;POST-SUBTASK-103;POST-SUBTASK-104;POST-SUBTASK-105,PLANNED
artifacts/validation/calibration_robustness_report.json,POST-SUBTASK-103,Subtask,true,IMPLEMENTED,POST-SUBTASK-104;POST-SUBTASK-105,PLANNED
artifacts/validation/promotion_ranking.json,POST-SUBTASK-104,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-105,PLANNED
artifacts/validation/PROMOTION_DECISION.json,POST-SUBTASK-105,Subtask,true,PRODUCTION_READY,POST-EPIC-012;POST-STORY-036;POST-STORY-045;POST-SUBTASK-106;POST-SUBTASK-107;POST-SUBTASK-108;POST-SUBTASK-133;POST-SUBTASK-134;POST-SUBTASK-135,PLANNED
artifacts/mlops/weekly_pipeline_integration.json,POST-SUBTASK-106,Subtask,true,IMPLEMENTED,POST-SUBTASK-107;POST-SUBTASK-108,PLANNED
artifacts/mlops/checkpoint_resume_test.json,POST-SUBTASK-107,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-108,PLANNED
artifacts/mlops/weekly_pipeline_gate.json,POST-SUBTASK-108,Subtask,true,PRODUCTION_READY,POST-STORY-037;POST-SUBTASK-109;POST-SUBTASK-110;POST-SUBTASK-111,PLANNED
artifacts/mlops/retraining_challenger_report.json,POST-SUBTASK-109,Subtask,true,IMPLEMENTED,POST-SUBTASK-110;POST-SUBTASK-111,PLANNED
artifacts/forecasts/forecast_snapshot_manifest.json,POST-SUBTASK-110,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-111,PLANNED
artifacts/forecasts/publication_gate.json,POST-SUBTASK-111,Subtask,true,PRODUCTION_READY,POST-EPIC-013;POST-STORY-038;POST-STORY-039;POST-SUBTASK-112;POST-SUBTASK-113;POST-SUBTASK-114;POST-SUBTASK-115;POST-SUBTASK-116;POST-SUBTASK-117,PLANNED
artifacts/mlops/shadow_run_ledger.jsonl,POST-SUBTASK-112,Subtask,true,IMPLEMENTED,POST-SUBTASK-113;POST-SUBTASK-114,PLANNED
artifacts/mlops/shadow_failure_drills.json,POST-SUBTASK-113,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-114,PLANNED
artifacts/mlops/weekly_operating_readiness.json,POST-SUBTASK-114,Subtask,true,PRODUCTION_READY,POST-EPIC-015;POST-STORY-045;POST-SUBTASK-133;POST-SUBTASK-134;POST-SUBTASK-135,PLANNED
artifacts/product/snapshot_repository_test.json,POST-SUBTASK-115,Subtask,true,IMPLEMENTED,POST-SUBTASK-116;POST-SUBTASK-117,PLANNED
docs/product/OPENAPI_SNAPSHOT.json,POST-SUBTASK-116,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-117,PLANNED
artifacts/product/api_gate.json,POST-SUBTASK-117,Subtask,true,PRODUCTION_READY,POST-STORY-040;POST-SUBTASK-118;POST-SUBTASK-119;POST-SUBTASK-120,PLANNED
artifacts/product/dashboard_contract_test.json,POST-SUBTASK-118,Subtask,true,IMPLEMENTED,POST-SUBTASK-119;POST-SUBTASK-120,PLANNED
artifacts/product/bas_presentation_validation.json,POST-SUBTASK-119,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-120,PLANNED
artifacts/product/dashboard_gate.json,POST-SUBTASK-120,Subtask,true,PRODUCTION_READY,POST-STORY-041;POST-SUBTASK-121;POST-SUBTASK-122;POST-SUBTASK-123,PLANNED
artifacts/product/explanation_analog_validation.json,POST-SUBTASK-121,Subtask,true,IMPLEMENTED,POST-SUBTASK-122;POST-SUBTASK-123,PLANNED
artifacts/product/product_performance_benchmark.json,POST-SUBTASK-122,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-123,PLANNED
artifacts/product/PRODUCT_READINESS.json,POST-SUBTASK-123,Subtask,true,PRODUCTION_READY,POST-EPIC-015;POST-STORY-045;POST-SUBTASK-133;POST-SUBTASK-134;POST-SUBTASK-135,PLANNED
artifacts/operations/ci_pipeline_validation.json,POST-SUBTASK-124,Subtask,true,IMPLEMENTED,POST-SUBTASK-125;POST-SUBTASK-126,VERIFIED
artifacts/operations/security_supply_chain_report.json,POST-SUBTASK-125,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-126,VERIFIED
artifacts/operations/ci_security_gate.json,POST-SUBTASK-126,Subtask,true,PRODUCTION_READY,POST-STORY-043;POST-SUBTASK-127;POST-SUBTASK-128;POST-SUBTASK-129,PLANNED
artifacts/operations/observability_contract_test.json,POST-SUBTASK-127,Subtask,true,IMPLEMENTED,POST-SUBTASK-128;POST-SUBTASK-129,PLANNED
artifacts/operations/drift_alert_validation.json,POST-SUBTASK-128,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-129,PLANNED
artifacts/operations/drift_incident_game_day.json,POST-SUBTASK-129,Subtask,true,PRODUCTION_READY,POST-STORY-044;POST-SUBTASK-130;POST-SUBTASK-131;POST-SUBTASK-132,PLANNED
configs/backup_retention_policy.json,POST-SUBTASK-130,Subtask,true,IMPLEMENTED,POST-SUBTASK-131;POST-SUBTASK-132,PLANNED
artifacts/operations/backup_catalog_and_integrity.json,POST-SUBTASK-131,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-132,PLANNED
artifacts/operations/restore_drill.json,POST-SUBTASK-132,Subtask,true,PRODUCTION_READY,POST-EPIC-015;POST-STORY-045;POST-SUBTASK-133;POST-SUBTASK-134;POST-SUBTASK-135,PLANNED
artifacts/release/final_traceability_audit.json,POST-SUBTASK-133,Subtask,true,IMPLEMENTED,POST-SUBTASK-134;POST-SUBTASK-135,PLANNED
artifacts/release/maturity_evidence_audit.csv,POST-SUBTASK-134,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-135,PLANNED
artifacts/release/final_coverage_gate.json,POST-SUBTASK-135,Subtask,true,PRODUCTION_READY,POST-STORY-046;POST-SUBTASK-136;POST-SUBTASK-137;POST-SUBTASK-138,PLANNED
artifacts/release/release_candidate_manifest.json,POST-SUBTASK-136,Subtask,true,IMPLEMENTED,POST-SUBTASK-137;POST-SUBTASK-138,PLANNED
artifacts/release/release_candidate_e2e.json,POST-SUBTASK-137,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-138,PLANNED
artifacts/release/release_candidate_gate.json,POST-SUBTASK-138,Subtask,true,PRODUCTION_READY,POST-STORY-047;POST-SUBTASK-139;POST-SUBTASK-140;POST-SUBTASK-141,PLANNED
docs/operations/PRODUCTION_OPERATOR_GUIDE.md,POST-SUBTASK-139,Subtask,true,IMPLEMENTED,POST-SUBTASK-140;POST-SUBTASK-141,PLANNED
docs/final/PRODUCTION_SYSTEM_CARD.md,POST-SUBTASK-140,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-141,PLANNED
artifacts/release/OPERATING_AUTHORIZATION.json,POST-SUBTASK-141,Subtask,true,PRODUCTION_READY,POST-EPIC-016;POST-EPIC-017;POST-STORY-048;POST-STORY-051;POST-SUBTASK-142;POST-SUBTASK-143;POST-SUBTASK-144;POST-SUBTASK-151;POST-SUBTASK-152;POST-SUBTASK-153,PLANNED
artifacts/advanced/challenger_proposal.json,POST-SUBTASK-142,Subtask,true,IMPLEMENTED,POST-SUBTASK-143;POST-SUBTASK-144,PLANNED
artifacts/advanced/challenger_feasibility.json,POST-SUBTASK-143,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-144,PLANNED
artifacts/advanced/challenger_admission_decision.json,POST-SUBTASK-144,Subtask,true,PRODUCTION_READY,POST-STORY-049;POST-SUBTASK-145;POST-SUBTASK-146;POST-SUBTASK-147,PLANNED
artifacts/advanced/challenger_build_manifest.json,POST-SUBTASK-145,Subtask,true,IMPLEMENTED,POST-SUBTASK-146;POST-SUBTASK-147,PLANNED
artifacts/advanced/challenger_tuning_scorecard.json,POST-SUBTASK-146,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-147,PLANNED
artifacts/advanced/challenger_protected_admission.json,POST-SUBTASK-147,Subtask,true,PRODUCTION_READY,POST-STORY-050;POST-SUBTASK-148;POST-SUBTASK-149;POST-SUBTASK-150,PLANNED
artifacts/advanced/challenger_protected_scorecard.json,POST-SUBTASK-148,Subtask,true,IMPLEMENTED,POST-SUBTASK-149;POST-SUBTASK-150,PLANNED
artifacts/advanced/challenger_promotion_decision.json,POST-SUBTASK-149,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-150,PLANNED
artifacts/advanced/challenger_closeout.json,POST-SUBTASK-150,Subtask,true,PRODUCTION_READY,,PLANNED
artifacts/live/live_source_research.json,POST-SUBTASK-151,Subtask,true,IMPLEMENTED,POST-SUBTASK-152;POST-SUBTASK-153,PLANNED
artifacts/live/live_value_feasibility.json,POST-SUBTASK-152,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-153,PLANNED
artifacts/live/live_admission_decision.json,POST-SUBTASK-153,Subtask,true,PRODUCTION_READY,POST-STORY-052;POST-SUBTASK-154;POST-SUBTASK-155;POST-SUBTASK-156,PLANNED
artifacts/live/live_state_prototype.json,POST-SUBTASK-154,Subtask,true,IMPLEMENTED,POST-SUBTASK-155;POST-SUBTASK-156,PLANNED
artifacts/live/live_model_prototype.json,POST-SUBTASK-155,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-156,PLANNED
artifacts/live/live_prototype_gate.json,POST-SUBTASK-156,Subtask,true,PRODUCTION_READY,POST-STORY-053;POST-SUBTASK-157;POST-SUBTASK-158;POST-SUBTASK-159,PLANNED
artifacts/live/live_protected_scorecard.json,POST-SUBTASK-157,Subtask,true,IMPLEMENTED,POST-SUBTASK-158;POST-SUBTASK-159,PLANNED
artifacts/live/live_product_validation.json,POST-SUBTASK-158,Subtask,true,EMPIRICALLY_VALIDATED,POST-SUBTASK-159,PLANNED
artifacts/live/live_operating_decision.json,POST-SUBTASK-159,Subtask,true,PRODUCTION_READY,,PLANNED
SOURCE_RESEARCH_LOG.csv,TASK-001,Task,true,CONTRACT_DEFINED,TASK-002,VERIFIED
docs/data_research/w06/DATA_RESEARCH_METHOD.md,TASK-001,Task,true,CONTRACT_DEFINED,TASK-002,VERIFIED
docs/data_research/w06/DATA_DOMAIN_COVERAGE_MATRIX.csv,TASK-002,Task,true,CONTRACT_DEFINED,TASK-003;TASK-004,VERIFIED
docs/data_research/w06/DATA_UNIVERSE_MASTER.csv,TASK-002,Task,true,CONTRACT_DEFINED,TASK-003;TASK-004,VERIFIED
docs/data_research/w06/POINT_IN_TIME_FEASIBILITY_MATRIX.csv,TASK-003,Task,true,CONTRACT_DEFINED,TASK-005,VERIFIED
docs/data_research/w06/SOURCE_ACCESS_LICENSE_MATRIX.csv,TASK-003,Task,true,CONTRACT_DEFINED,TASK-005,VERIFIED
docs/data_research/w06/DATASET_ENDPOINT_COLUMN_INVENTORY.csv,TASK-004,Task,true,CONTRACT_DEFINED,TASK-005,VERIFIED
docs/data_research/w06/DATA_SOURCE_RISK_REGISTER.csv,TASK-004,Task,true,CONTRACT_DEFINED,TASK-005,VERIFIED
docs/data_research/w06/SOURCE_REDUNDANCY_MAP.csv,TASK-004,Task,true,CONTRACT_DEFINED,TASK-005,VERIFIED
docs/data_research/w06/DATA_ACQUISITION_PLAN.md,TASK-005,Task,true,CONTRACT_DEFINED,TASK-006,VERIFIED
docs/data_research/w06/DATA_MISSINGNESS_STRATEGY.md,TASK-005,Task,true,CONTRACT_DEFINED,TASK-006,VERIFIED
docs/data_research/w06/SOURCE_PRIORITY_DECISIONS.md,TASK-005,Task,true,CONTRACT_DEFINED,TASK-006,VERIFIED
W06 source research artifacts,TASK-006,Task,true,CONTRACT_DEFINED,TASK-007;TASK-011;TASK-041;TASK-067;TASK-081,VERIFIED
docs/data_research/w06/WAVE_06_ARCHITECTURE_IMPACT.md,TASK-006,Task,true,CONTRACT_DEFINED,TASK-007;TASK-011;TASK-041;TASK-067;TASK-081,VERIFIED
governance/WAVE_PLAN_REVISIONS.md,TASK-006,Task,true,CONTRACT_DEFINED,TASK-007;TASK-011;TASK-041;TASK-067;TASK-081,VERIFIED
revalidated implementation WBS,TASK-006,Task,true,CONTRACT_DEFINED,TASK-007;TASK-011;TASK-041;TASK-067;TASK-081,VERIFIED
configs/entity_registry.json,TASK-007,Task,true,CONTRACT_DEFINED,TASK-008;TASK-011;TASK-190,VERIFIED
docs/14_CANONICAL_ENTITY_ARCHITECTURE.md,TASK-007,Task,true,CONTRACT_DEFINED,TASK-008;TASK-011;TASK-190,VERIFIED
governance/CANONICAL_ENTITY_CATALOG.csv,TASK-007,Task,true,CONTRACT_DEFINED,TASK-008;TASK-011;TASK-190,VERIFIED
governance/CANONICAL_RELATIONSHIP_CATALOG.csv,TASK-007,Task,true,CONTRACT_DEFINED,TASK-008;TASK-011;TASK-190,VERIFIED
schemas/canonical/entities.json,TASK-007,Task,true,CONTRACT_DEFINED,TASK-008;TASK-011;TASK-190,VERIFIED
docs/15_SOURCE_MAPPING_AND_EVIDENCE_IDENTITY.md,TASK-008,Task,true,CONTRACT_DEFINED,TASK-009,VERIFIED
governance/SOURCE_MAPPING_METHODS.csv,TASK-008,Task,true,CONTRACT_DEFINED,TASK-009,VERIFIED
schemas/canonical/source_mapping.json,TASK-008,Task,true,CONTRACT_DEFINED,TASK-009,VERIFIED
configs/entity_registry.json,TASK-009,Task,true,CONTRACT_DEFINED,TASK-010,VERIFIED
docs/16_ENTITY_RESOLUTION_AND_REVIEW.md,TASK-009,Task,true,CONTRACT_DEFINED,TASK-010,VERIFIED
governance/ENTITY_RESOLUTION_STATES.csv,TASK-009,Task,true,CONTRACT_DEFINED,TASK-010,VERIFIED
docs/16_ENTITY_RESOLUTION_AND_REVIEW.md,TASK-010,Task,true,CONTRACT_DEFINED,TASK-012,VERIFIED
schemas/canonical/resolution_decision.json,TASK-010,Task,true,CONTRACT_DEFINED,TASK-012,VERIFIED
ADR-097,TASK-011,Task,true,CONTRACT_DEFINED,TASK-012,VERIFIED
docs/17_ENTITY_STORAGE_EVALUATION.md,TASK-011,Task,true,CONTRACT_DEFINED,TASK-012,VERIFIED
governance/ENTITY_STORAGE_DECISION_MATRIX.csv,TASK-011,Task,true,CONTRACT_DEFINED,TASK-012,VERIFIED
W07 canonical identity contract baseline,TASK-012,Task,true,CONTRACT_DEFINED,TASK-013;TASK-042;TASK-054;TASK-059;TASK-066,VERIFIED
W08 handoff,TASK-012,Task,true,CONTRACT_DEFINED,TASK-013;TASK-042;TASK-054;TASK-059;TASK-066,VERIFIED
acceptance mappings,TASK-012,Task,true,CONTRACT_DEFINED,TASK-013;TASK-042;TASK-054;TASK-059;TASK-066,VERIFIED
entity validator,TASK-012,Task,true,CONTRACT_DEFINED,TASK-013;TASK-042;TASK-054;TASK-059;TASK-066,VERIFIED
PIT observation schema and temporal semantics,TASK-013,Task,true,CONTRACT_DEFINED,TASK-014;TASK-015,VERIFIED
as-of access API,TASK-014,Task,true,CONTRACT_DEFINED,TASK-016;TASK-017,VERIFIED
eligibility rules,TASK-014,Task,true,CONTRACT_DEFINED,TASK-016;TASK-017,VERIFIED
snapshot policy by mutable source domain,TASK-015,Task,true,CONTRACT_DEFINED,TASK-016;TASK-125;TASK-191;TASK-192,VERIFIED
PIT test fixtures,TASK-016,Task,true,CONTRACT_DEFINED,TASK-018,VERIFIED
leakage battery,TASK-016,Task,true,CONTRACT_DEFINED,TASK-018,VERIFIED
cutoff lineage/replay contract,TASK-017,Task,true,CONTRACT_DEFINED,TASK-018,VERIFIED
accepted PIT interface,TASK-018,Task,true,CONTRACT_DEFINED,TASK-019;TASK-041;TASK-043;TASK-047;TASK-059;TASK-065;TASK-066;TASK-069;TASK-080;TASK-081;TASK-091;TASK-101,VERIFIED
passing protected PIT controls,TASK-018,Task,true,CONTRACT_DEFINED,TASK-019;TASK-041;TASK-043;TASK-047;TASK-059;TASK-065;TASK-066;TASK-069;TASK-080;TASK-081;TASK-091;TASK-101,VERIFIED
registry staging imports,TASK-019,Task,true,CONTRACT_DEFINED,TASK-020,VERIFIED
field inventory generator,TASK-020,Task,true,CONTRACT_DEFINED,TASK-021,VERIFIED
schema scanner,TASK-020,Task,true,CONTRACT_DEFINED,TASK-021,VERIFIED
raw feature registry metadata,TASK-021,Task,true,CONTRACT_DEFINED,TASK-022,VERIFIED
reconciliation report,TASK-022,Task,true,CONTRACT_DEFINED,TASK-023,VERIFIED
redundancy clusters,TASK-022,Task,true,CONTRACT_DEFINED,TASK-023,VERIFIED
feature-registry contract baseline,TASK-023,Task,true,CONTRACT_DEFINED,TASK-024;TASK-044;TASK-197,VERIFIED
feature transform library/contracts,TASK-024,Task,true,CONTRACT_DEFINED,TASK-025;TASK-026,VERIFIED
opponent/matchup transform interfaces,TASK-025,Task,true,CONTRACT_DEFINED,TASK-027,VERIFIED
screening reports,TASK-026,Task,true,CONTRACT_DEFINED,TASK-027,VERIFIED
selection evidence,TASK-026,Task,true,CONTRACT_DEFINED,TASK-027,VERIFIED
family ablation/stability evidence,TASK-027,Task,true,CONTRACT_DEFINED,TASK-028,VERIFIED
CORE/SUPPORTED/CONDITIONAL/EXPERIMENTAL/REJECTED/BANNED transitions,TASK-028,Task,true,CONTRACT_DEFINED,TASK-029,VERIFIED
approved feature lifecycle contract and evidence rules,TASK-029,Task,true,CONTRACT_DEFINED,TASK-030;TASK-044;TASK-071;TASK-074;TASK-077,VERIFIED
team state contract,TASK-030,Task,true,CONTRACT_DEFINED,TASK-031;TASK-032;TASK-033,VERIFIED
early-season prior/blending candidates,TASK-031,Task,true,CONTRACT_DEFINED,TASK-034,VERIFIED
historical weighting candidates,TASK-032,Task,true,CONTRACT_DEFINED,TASK-034,VERIFIED
opponent hierarchy and uncertainty contract,TASK-033,Task,true,CONTRACT_DEFINED,TASK-034;TASK-194,VERIFIED
team-state comparison report,TASK-034,Task,true,CONTRACT_DEFINED,TASK-035,VERIFIED
team-state baseline contract,TASK-035,Task,true,CONTRACT_DEFINED,TASK-036;TASK-047;TASK-068;TASK-071;TASK-077;TASK-092,VERIFIED
baseline candidate contracts + reference formulas,TASK-036,Task,true,CONTRACT_DEFINED,TASK-037;TASK-038,VERIFIED
boosted-tree candidate interface (XGBoost/LightGBM/CatBoost alternatives),TASK-037,Task,true,CONTRACT_DEFINED,TASK-039,VERIFIED
versioned calibration artifact/interface contract,TASK-038,Task,true,CONTRACT_DEFINED,TASK-039,VERIFIED
mandatory comparator registry,TASK-039,Task,true,CONTRACT_DEFINED,TASK-040,VERIFIED
no empirical result required,TASK-039,Task,true,CONTRACT_DEFINED,TASK-040,VERIFIED
protected baseline benchmark protocol,TASK-039,Task,true,CONTRACT_DEFINED,TASK-040,VERIFIED
baseline comparison decision method,TASK-040,Task,true,CONTRACT_DEFINED,TASK-087;TASK-131;TASK-141;TASK-166,VERIFIED
numeric deltas remain pending development evidence,TASK-040,Task,true,CONTRACT_DEFINED,TASK-087;TASK-131;TASK-141;TASK-166,VERIFIED
raw snapshot writer,TASK-041,Task,true,FUNCTIONAL_STARTER,TASK-042,VERIFIED
source adapter starters,TASK-041,Task,true,FUNCTIONAL_STARTER,TASK-042,VERIFIED
entity mapping/resolution starter,TASK-042,Task,true,FUNCTIONAL_STARTER,TASK-043,VERIFIED
as-of state builder,TASK-043,Task,true,FUNCTIONAL_STARTER,TASK-044,VERIFIED
lineage artifacts,TASK-043,Task,true,FUNCTIONAL_STARTER,TASK-044,VERIFIED
feature registry/factory,TASK-044,Task,true,FUNCTIONAL_STARTER,TASK-045,VERIFIED
synthetic source→PIT→feature replay fixture,TASK-045,Task,true,FUNCTIONAL_STARTER,TASK-046,VERIFIED
validated functional foundation starter,TASK-046,Task,true,FUNCTIONAL_STARTER,TASK-083;TASK-084;TASK-085;TASK-111;TASK-140;TASK-147,VERIFIED
player and depth state contracts,TASK-047,Task,true,CONTRACT_DEFINED,TASK-048;TASK-049;TASK-053;TASK-054,VERIFIED
player value input/output contract,TASK-048,Task,true,CONTRACT_DEFINED,TASK-050,VERIFIED
availability state contract,TASK-049,Task,true,CONTRACT_DEFINED,TASK-050;TASK-051,VERIFIED
replacement value/uncertainty contract,TASK-050,Task,true,CONTRACT_DEFINED,TASK-052,VERIFIED
injury evidence confidence/missingness policy,TASK-051,Task,true,CONTRACT_DEFINED,TASK-052,VERIFIED
player/availability interface baseline,TASK-052,Task,true,CONTRACT_DEFINED,TASK-058;TASK-060;TASK-083;TASK-089;TASK-119;TASK-193,VERIFIED
recruiting and freshman prior schema,TASK-053,Task,true,CONTRACT_DEFINED,TASK-055;TASK-056,VERIFIED
transfer episode schema,TASK-054,Task,true,CONTRACT_DEFINED,TASK-055;TASK-200,VERIFIED
position-aware translation experiment plan,TASK-055,Task,true,CONTRACT_DEFINED,TASK-057,VERIFIED
consensus/development candidate contracts,TASK-056,Task,true,CONTRACT_DEFINED,TASK-057,VERIFIED
translation uncertainty/usage outputs,TASK-057,Task,true,CONTRACT_DEFINED,TASK-058,VERIFIED
transfer/recruiting/prospect interface baseline,TASK-058,Task,true,CONTRACT_DEFINED,TASK-084;TASK-088,VERIFIED
effective-dated coach role schema,TASK-059,Task,true,CONTRACT_DEFINED,TASK-060;TASK-061,VERIFIED
coach development candidate model contract,TASK-060,Task,true,CONTRACT_DEFINED,TASK-063,VERIFIED
scheme/tendency feature contract,TASK-061,Task,true,CONTRACT_DEFINED,TASK-062;TASK-078,VERIFIED
decision-quality candidate features,TASK-062,Task,true,CONTRACT_DEFINED,TASK-063,VERIFIED
coach-effect evaluation specification,TASK-063,Task,true,CONTRACT_DEFINED,TASK-064,VERIFIED
coaching interface baseline,TASK-064,Task,true,CONTRACT_DEFINED,TASK-085;TASK-088;TASK-090,VERIFIED
weather snapshot feature contract,TASK-065,Task,true,CONTRACT_DEFINED,TASK-070;TASK-073,VERIFIED
venue/travel context schema,TASK-066,Task,true,CONTRACT_DEFINED,TASK-068;TASK-079,VERIFIED
resource capacity evidence lanes and missingness policy,TASK-067,Task,true,CONTRACT_DEFINED,TASK-070;TASK-198,VERIFIED
home-field residual experiment specification,TASK-068,Task,true,CONTRACT_DEFINED,TASK-070,VERIFIED
game-context effective-dated feature contracts,TASK-069,Task,true,CONTRACT_DEFINED,TASK-070;TASK-195,VERIFIED
context interface baseline,TASK-070,Task,true,CONTRACT_DEFINED,TASK-085;TASK-088;TASK-119,VERIFIED
possession/tempo contract,TASK-071,Task,true,CONTRACT_DEFINED,TASK-072;TASK-079,VERIFIED
field-position value contract,TASK-072,Task,true,CONTRACT_DEFINED,TASK-073;TASK-075,VERIFIED
special teams component contracts,TASK-073,Task,true,CONTRACT_DEFINED,TASK-076,VERIFIED
score-state policy candidates,TASK-074,Task,true,CONTRACT_DEFINED,TASK-075,VERIFIED
mechanics interaction candidates,TASK-075,Task,true,CONTRACT_DEFINED,TASK-076,VERIFIED
mechanics interface baseline,TASK-076,Task,true,CONTRACT_DEFINED,TASK-085;TASK-088,VERIFIED
opponent adjustment candidates,TASK-077,Task,true,CONTRACT_DEFINED,TASK-078;TASK-082,VERIFIED
style similarity candidates,TASK-078,Task,true,CONTRACT_DEFINED,TASK-082,VERIFIED
schedule stress feature contract,TASK-079,Task,true,CONTRACT_DEFINED,TASK-080,VERIFIED
chronological schedule context rules,TASK-080,Task,true,CONTRACT_DEFINED,TASK-082,VERIFIED
officiating feasibility decision,TASK-081,Task,true,CONTRACT_DEFINED,TASK-082;TASK-201,VERIFIED
pregame assignment semantics evidence,TASK-081,Task,true,CONTRACT_DEFINED,TASK-082;TASK-201,VERIFIED
matchup adjustment baseline,TASK-082,Task,true,CONTRACT_DEFINED,TASK-085;TASK-088,VERIFIED
player/availability starter modules,TASK-083,Task,true,FUNCTIONAL_STARTER,TASK-086,VERIFIED
transfer/recruiting starter modules,TASK-084,Task,true,FUNCTIONAL_STARTER,TASK-086,VERIFIED
context/mechanics starter modules,TASK-085,Task,true,FUNCTIONAL_STARTER,TASK-086,VERIFIED
advanced PIT fixtures,TASK-086,Task,true,FUNCTIONAL_STARTER,TASK-087,VERIFIED
advanced intelligence implementation evidence,TASK-087,Task,true,FUNCTIONAL_STARTER,,VERIFIED
A&M high-resolution state contract,TASK-088,Task,true,CONTRACT_DEFINED,TASK-089;TASK-090;TASK-091;TASK-092,VERIFIED
A&M unit-state contracts,TASK-089,Task,true,CONTRACT_DEFINED,TASK-093,VERIFIED
A&M regime/availability overlay,TASK-090,Task,true,CONTRACT_DEFINED,TASK-093,VERIFIED
A&M snapshot cadence proposal,TASK-091,Task,true,CONTRACT_DEFINED,TASK-093,VERIFIED
peer/analog contract,TASK-092,Task,true,CONTRACT_DEFINED,TASK-093;TASK-106,VERIFIED
A&M team-state baseline,TASK-093,Task,true,CONTRACT_DEFINED,TASK-094;TASK-111,VERIFIED
national→A&M specialization interface,TASK-094,Task,true,CONTRACT_DEFINED,TASK-095;TASK-096;TASK-098,VERIFIED
residual specialization candidate,TASK-095,Task,true,CONTRACT_DEFINED,TASK-097,VERIFIED
hierarchical/multi-task candidates,TASK-096,Task,true,CONTRACT_DEFINED,TASK-097,VERIFIED
specialization overfit safeguards,TASK-097,Task,true,CONTRACT_DEFINED,TASK-099,VERIFIED
A&M evaluation slice contract,TASK-098,Task,true,CONTRACT_DEFINED,TASK-099,VERIFIED
specialization candidate baseline,TASK-099,Task,true,CONTRACT_DEFINED,TASK-100;TASK-112;TASK-116,VERIFIED
BAS residual/threshold contract,TASK-100,Task,true,CONTRACT_DEFINED,TASK-101,VERIFIED
cross-fit label-generation contract,TASK-101,Task,true,CONTRACT_DEFINED,TASK-102;TASK-103,VERIFIED
BAS severity label interface,TASK-102,Task,true,CONTRACT_DEFINED,TASK-103,VERIFIED
BAS protected test battery,TASK-103,Task,true,CONTRACT_DEFINED,TASK-104,VERIFIED
accepted BAS label baseline,TASK-104,Task,true,CONTRACT_DEFINED,TASK-105;TASK-107;TASK-113;TASK-116,VERIFIED
general underperformance benchmark,TASK-105,Task,true,CONTRACT_DEFINED,TASK-106,VERIFIED
Aggie Excess test plan,TASK-106,Task,true,CONTRACT_DEFINED,TASK-108,VERIFIED
BAS component candidate registry,TASK-107,Task,true,CONTRACT_DEFINED,TASK-108,VERIFIED
BAS stability/calibration plan,TASK-108,Task,true,CONTRACT_DEFINED,TASK-109,VERIFIED
BAS significance/stability/calibration/multiplicity evaluation protocol,TASK-109,Task,true,CONTRACT_DEFINED,TASK-110,VERIFIED
no-excess/reject/inconclusive outcomes preserved,TASK-110,Task,true,CONTRACT_DEFINED,TASK-115;TASK-133,VERIFIED
precommitted BAS component decision rule,TASK-110,Task,true,CONTRACT_DEFINED,TASK-115;TASK-133,VERIFIED
A&M state adapter,TASK-111,Task,true,FUNCTIONAL_STARTER,TASK-112,VERIFIED
A&M specialization model adapter,TASK-112,Task,true,FUNCTIONAL_STARTER,TASK-114,VERIFIED
BAS interface,TASK-113,Task,true,FUNCTIONAL_STARTER,TASK-114,VERIFIED
A&M/BAS snapshot fields + lineage,TASK-114,Task,true,FUNCTIONAL_STARTER,TASK-115,VERIFIED
validated A&M/BAS starter,TASK-115,Task,true,FUNCTIONAL_STARTER,TASK-145;TASK-154,VERIFIED
target contract,TASK-116,Task,true,CONTRACT_DEFINED,TASK-117,VERIFIED
joint-distribution candidate report,TASK-117,Task,true,CONTRACT_DEFINED,TASK-118,VERIFIED
