repo_relative_path,size_bytes,line_count,sha256,authority_level,role,top_directory,extension,parse_status
governance/PROTECTED_SPLIT_REGISTRY.csv,1168,5,6b90ef6fb09abd89d7a82a8b5835b00615671a7742839269c7401a2d0af5f764,PROTECTED_INVARIANT,Protected project rule or sealed governance artifact,governance,.csv,OK
governance/RAW_FIELD_HANDOFF_STATES.csv,868,9,e8eed9051f5b4c1923a57286498ea9e40307d693ea440cb476edbdd4e9927dc8,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/RAW_FIELD_REGISTRY.csv,709732,1198,32c0c2a2809859817fb90632183daaf60ddb4b8cdd06f9108237836678298246,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/RECRUITING_PROSPECT_PRIOR_CATALOG.csv,928,7,161295cdb8ad7b0e75b399ed4c31f23aaf9f9b74ffd2df41b8c7c05d1782f6ff,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/REDUNDANCY_CLUSTER_REGISTRY.csv,39970,142,5027f7a51472295aec95c86b1ab2f7e34986f4953b5bdf794eccfc799b788313,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/REGIME_SIMILARITY_FACTORS.csv,860,9,271a9659493cedcc03bc1f3d7e75ab1ee9ae9e774e64e8001e0058c2fe67a530,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/REGULATORY_ENVIRONMENT_CONTRACTS.csv,787,6,2d19c358d8b8c25ce16f279b0572f895fd1d780d59b128b40223333764d3d929,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/REPLACEMENT_VALUE_CONTRACTS.csv,881,6,01dbd3d67d65b1d7b4ad34491ee3724e7605719f0cb416b521eabbcdd0f69220,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/REPLAY_CHECK_CATALOG.csv,777,14,ab64b9fe2e918854506e3572820363d5bec21eec5bad473e64e1b48ffc5416a1,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/REPLAY_FAILURE_POLICY.csv,655,8,1eaffe74cd7396ffb0f980297609cb035f1813664d1a9599436d99ed6260d2b7,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/REQUIREMENTS_INDEX.csv,168946,746,7d4e3915d6b097c7aca1616d026b907940be7bc9dec323e67ae3710fdc436c3a,CURRENT_MACHINE_REGISTRY,Machine-readable governance or implementation registry,governance,.csv,OK
governance/REQUIREMENTS_TRACEABILITY.csv,124890,746,386b68b03f2d88c6031bd155e02e385a522ce1eec56ec6a30339e541f1b536d3,CURRENT_MACHINE_REGISTRY,Machine-readable governance or implementation registry,governance,.csv,OK
governance/REQUIREMENT_ACCEPTANCE_MATRIX.csv,179985,746,91aad624d97dc8e9039d18c19295248866765c98ecf69158152d2d4e5e552276,CURRENT_MACHINE_REGISTRY,Machine-readable governance or implementation registry,governance,.csv,OK
governance/REQUIREMENT_TASK_TRACEABILITY.csv,151280,1435,495ddfad4c56aad981bdb5530a502480a3a052ced51c0957d1c2ddb23799a113,CURRENT_MACHINE_REGISTRY,Machine-readable governance or implementation registry,governance,.csv,OK
governance/RESEARCH_BACKEND_CAPABILITIES.csv,728,6,50e2a3e1a881bbc7c16f0b64a9ae14d99988daedaeb7c32bc66be223d10e2e05,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/RESEARCH_FAILURE_TAXONOMY.csv,853,15,fa334fb1e71a1a24cd55c0285ce96bd7e7e24939b205fbdd8ec58d70b4e3c856,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/RESEARCH_RESOURCE_BUDGET_POLICY.csv,556,8,d749eacaf54bffbdb49c9e65dbc464729dadb14f67d5a836970e6b6a65baf7fc,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/RESEARCH_ROLE_CAPABILITIES.csv,1493,11,cd2878a83c0f0beac82039817d67960f6f91b0c59e50519b70dc7427bf148990,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/RESOURCE_ADMISSION_RULES.csv,1149,11,34384d1c29e15941fa139faa5cd0eac96f9efdb8b0ec1e58b7c85023cad8cf81,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/RESULT_ADOPTION_POLICY.csv,357,7,b68658818e6c0808d326ddc72ba3896b26f8962773f855cdda43dd829300e534,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/RESULT_PACKET_FIELD_CATALOG.csv,1129,18,f09439248487a1f315d3752df90e252ab6087a8d118458ef83534444aafe96e4,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/RISKS.md,32149,559,093d5962cd487473d3d4d1e5e4377f0b6d57fda40fb3b85fb29ff4fba9281982,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/RISK_ACCEPTANCE_TRACEABILITY.csv,31388,311,df144f627928abc0c103de32f77cb7a2ed352461baedac3a4c38d1d663875040,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/RISK_REGISTER.csv,52031,311,d3c427437a084be76c6d198837efc6a8df7f95b90cfcd25a8e16d2706fcde6ee,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/ROSTER_DEPTH_STATE_CONTRACTS.csv,1159,6,a7595b65ac4ea190e0e0e1beaa7b71ffeb362668ce00e3c2ab73e330e3eacb3b,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/SCHEDULE_STRESS_CONTRACTS.csv,614,8,063b7e125179ae781ebfafd902a8b10a9ace57e6531809dc8724c29cce61542f,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/SCHEME_PLAY_CALLER_TENDENCY_CONTRACTS.csv,585,6,8ce68ad0a558ec613d1541c051c37c288733bd4038e074c75088c3ac65456d15,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/SCORE_STATE_POLICY_CANDIDATES.csv,530,5,24598954f3f3ab08082206feabe06d339201d4bf4fd40b6a9a2fc22356ee0913,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/SHARED_CONTRACT_OWNERSHIP.csv,1503,12,84917341a39f3e7b038a7f593594bcd7e003adf6f803397e6a5745d78634def1,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/SIMULATION_SCENARIO_CONTRACTS.csv,957,8,306c7c7dc63ea8f234a91e365b575645eb615d942f321cc9cddf0f4582d61302,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/SOURCE_MAPPING_METHODS.csv,918,9,9c6ccbd6a2d06fd61f9b6a57ac3b0e3e37b8566f72fe51ab2236bae2704d4b8d,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/SOURCE_OF_TRUTH_MAP.md,7440,114,a82b3158776f0728fa81d590f69d2eff967ea6f118a638603dd5958c51af42c5,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/SPECIAL_TEAMS_COMPONENT_CONTRACTS.csv,562,7,276a44ccbdbe8fae2b4799531b08c6454de3f5aaa5e5333c9bd81fef792f2275,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/STYLE_SIMILARITY_CANDIDATES.csv,371,4,d931b54d7e4e2408b2d160b9de3b42626667ad1be0ab6eca98fbdd00fb234500,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/SUPERSEDED_DECISIONS.csv,3392,19,58e93a37bab2c1d81a173e96b4855334e5e83fbda854b56e4bcdacc9e21d0620,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/SUPERSEDED_DECISIONS.md,4915,111,0b65bf3d135816e257430f809a6352961edfa298b59c7807b14fd3e2f511fd13,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/TAMU_ANALOG_CONTRACTS.csv,640,6,3fc173ee6b5611fe23a474bf3cdd9c38f8b276c743e67bee4eef87685b2d89ed,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TAMU_EVALUATION_SLICES.csv,1169,11,7f1cd4674d87115685ae30ceac5728c08d38aba7582dea86e8be346c5b1c5b60,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TAMU_EVIDENCE_RESOLUTION_LANES.csv,1499,10,9d863a8d5adf0a3dff2429387d0d7da88a5c8af4f9e0e40c52c4bd7279083fe8,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TAMU_PEER_COHORT_CONTRACTS.csv,640,6,9888f5b9468742ce41cbc88b82746cc794f071808030694f0ad187fc1ced612a,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TAMU_SNAPSHOT_CADENCE_CANDIDATES.csv,790,7,c98a9deed24a586d17efc3149fee2e0105a9a291515bf778554580fa925bacfb,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TAMU_SPECIALIZATION_CANDIDATES.csv,1266,7,3b7cd01822ba969b142ba3daf9a877dd3f29edf09b923eeb539e3180e76e3ce8,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TAMU_SPECIALIZATION_GATE_STATUS.csv,311,2,6a5875c60f6741ee2c7e895a12619595d9e03338a32f4bdb0b8b5924896bf929,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TAMU_SPECIALIZATION_OVERFIT_GUARDS.csv,1541,11,e68f5923d56645c831a3763c5ae8be888610043b9831eafe5dc9687ee22f1bc3,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TAMU_STATE_COMPONENTS.csv,2433,17,98048d696d13f075e270af822fa088d478c1bd5eb19013fc66e524d5cc0624a7,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TAMU_STATE_GATE_STATUS.csv,274,2,73e809b957b45eb6b6a7f89f02c2cd7a7c9c3ef07781b5c7b1aea1dec10a82fb,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TAMU_UNIT_STATE_CONTRACTS.csv,871,9,ef09a0ebcb910bc5915dae6d7082f57144dfa2a26064662f9bcee016bb50dee6,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TARGET_FEATURE_POLICY.csv,1683,9,2244adb066fbca1fe77ca12d3a738a231b97fd58127f5b8afb5f0c8ef18b7e88,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TASK_DEPENDENCIES.csv,15366,324,3499554be188ec4e3a84e4b6f5bac3e55468dda763055b788e1e3d10f3816d27,CURRENT_MACHINE_REGISTRY,Machine-readable governance or implementation registry,governance,.csv,OK
governance/TEAM_STATE_COMPARISON_PLAN.csv,968,7,53e7fff1fc909f8d5b19fc0374b99b4273d784a794f0a78a1e55df1c3aa71be3,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TEAM_STATE_COMPONENTS.csv,1081,9,bea314feb2ad56385b824ad0cec475b08f9aab54a5618794fb3976271d3b275f,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TEAM_STATE_GATE_STATUS.csv,350,2,1100189fd43154ca691e0ab253f0e3a8d3342b9d7e59a2a2eadc248906c5118b,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TEAM_STATE_PRIOR_COMPONENTS.csv,1332,13,84f8154fa3dda385d6191533431bcd640241f41f772661ccb73b0ff09eab25e3,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TEAM_STATE_UNCERTAINTY_CATALOG.csv,850,8,992a8761b999cebfae710990810267ece70befe62afa80dac943dbebb161f880,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TEMPORAL_FIELD_SEMANTICS.csv,3562,16,97cd402021d737b11638d34c9d1e92ae4a9a44d96f63f54a34c269c639c65b9f,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/THRESHOLD_PRECOMMITMENT_REGISTRY.csv,1561,10,85da9ddb97eb1144914d41f1445609e3b0e1c50a3c3e9abdd97cb64d37940e0e,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TOURNAMENT_COMPARISON_POLICY.csv,503,8,2e6393117cae462fc9710022ab5b6395bbd3a133dcea80cbae11e422541bd45f,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TOURNAMENT_STAGE_CATALOG.csv,560,9,13a92f927f8fca380b7a301c545ddeeef34020c35e14aff2ac6a8846d4af1f87,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TRANSFER_EPISODE_CONTRACTS.csv,1025,8,02564f6228f216d6ce838668d78ba2fc62662af0b53c000c07fd6fb8a957deae,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TRANSFER_FRESHMAN_UNCERTAINTY_CATALOG.csv,843,8,386c590402d69783af81f8c46f165d510caa657a043eda7960a57893e261f160,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TRANSFER_RECRUITING_PROVENANCE_AUDIT.csv,2200,5,4f19c19cafc2cf95b9af8509ba0d1cec342f646f6fb45f17253405bf391e61e4,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/TRANSFER_TRANSLATION_EXPERIMENT_PLAN.csv,1354,7,7a0920c858978aa4c8bea3bf4a5e3b14b98678a677bab9cb9e0ff128d981c75b,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/UNCERTAINTY_COMPONENTS.csv,1120,10,075c260a87012c5b557e46a273ca9f0378cc031f2428b1cf429d0809e4435d64,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/UNCERTAINTY_OOD_MARKET_EVALUATION.csv,1009,7,bd7f5a199599b023954b949a1361c2fdfe429a10325884fc16b4ffd2ecb66a9b,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/UNRESOLVED_QUESTIONS.csv,6969,37,95f7de0e3b79fc5cf13ebf1430c110787b12f9363c8289f7424ddd73deb27a05,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/VENUE_TRAVEL_REST_CONTRACTS.csv,789,8,4e19a3f632b8e1cfab252325ec5da908cde0baa10a8c0fd3dc76720c5836c72d,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/W01_VALIDATION_REPORT.md,832,18,e6036d0e40f917b1d0b2ceeec198950881855102b99e3fbfbd50ca996e5329bc,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W02_ADAPTIVE_REVIEW.md,1651,12,e22f2bef9830f6d07b15d151ee72292d1e66d2dd3ca804f1f51a9b839621b4b0,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W02_VALIDATION_REPORT.md,2545,48,75ade198593a40f3002ae47a6781563c5261ad649240b364ebbe20c399570e5c,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W03_ADAPTIVE_REVIEW.md,2981,20,14d4a91a9cb551d4f2c3172d68e9538bf04e4e68b1c1763287cd9a973e859272,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W03_VALIDATION_REPORT.md,4853,84,ba9542feabff94ee84a0f104b8ca5efa4ec8e832ef491e9a01d69ef6ab1afb44,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W04_ADAPTIVE_REVIEW.md,1616,17,4aa43ae85071f9b523e5628e12b8ac1112a65577fc95e229c12f4267fa8bf7da,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W04_VALIDATION_REPORT.md,3864,70,e0ece7524b5f6750d2a69c7c9f67e4f5a0d19bb6d0aa70dad692bc0f65fab2ed,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W05_ADAPTIVE_REVIEW.md,1726,17,62ec99dd59f1d5da8b2a8e35a69211cb4ac910ce54b3aa4321048ff8f67600be,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W05_VALIDATION_REPORT.md,4298,77,0f53012f4c55f49bdb02a3d7047dd98e3b602701916fcd992b9420c17961ce2b,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W06_ADAPTIVE_REVIEW.md,996,17,44292c9aa44841de362d805cdbedf024fdd11caa1e44526e772fc44c49cdfdae,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W06_VALIDATION_REPORT.md,2865,59,c26e603b106e42af6d81e30f3b4960a6c2cf8d705d9c6375f0403dd3afab5da6,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W07_ADAPTIVE_REVIEW.md,1565,30,a0a44ee8af5f4fd1bafe9506b2208d3c8f59dcd1c72a3ae0b02dd921bad182cd,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W07_VALIDATION_REPORT.md,2737,68,4d6c3487646cc7526e751cfa4fa9c7d13ff84fae3829efa92a9efc91d6b13a95,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W08_ADAPTIVE_REVIEW.md,983,14,9a0d5d09b97ee4e85e0786f7999344087336d43913864441b9ac4c5eac0e8928,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W08_VALIDATION_REPORT.md,2798,76,fd2a5ca94b91b4446d2127600af95f53c7fab4b250ca90edd9616b52d4de3322,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W09_ADAPTIVE_REVIEW.md,702,13,6da79c6a9d48b8dfc3d19feefd72729e68fdee42c2b56ca94045d8fd74195aa2,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W09_VALIDATION_REPORT.md,1809,48,1343a5671552d4dcbd2469e49480979187d32c78931adeede2a59adce1a6dce3,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W10_ADAPTIVE_REVIEW.md,1141,17,11cebfe7f984a54bf02220ae006b2a5a94dc75f03147493d2a137203a48551f8,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W10_VALIDATION_REPORT.md,1709,48,407f72a2a968ce1ae4d2be501c1cbf6fd9c2278a99dd2c776f1f23f3b5726423,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W11_ADAPTIVE_REVIEW.md,1266,14,1ebd74fa5c2e8c36583df706791f955de0385bc27b4053e3b32e62773a7a7106,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W11_VALIDATION_REPORT.md,1963,43,e89d6da7cbcb421af1bbd69ec8eb517f512a2cb43b0a915eb93151132df9dba4,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W12_ADAPTIVE_REVIEW.md,1618,14,3665eb9156192324a3d740da589848bb973c32dc02295691b38cfd35510d6083,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W12_VALIDATION_REPORT.md,2211,56,f2b91af1ee55b593bd75cef5b9547d57179cfbf10b0bd7070dd7881b54785c59,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W13_ADAPTIVE_REVIEW.md,1561,23,d32eb157a954ea26b2a161996aaf2b6e52534fc99a298ce6b3c909917051a3d1,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W13_VALIDATION_REPORT.md,2293,59,dd32edf308ba4622b58fc1127c2bfcb6066181bbf6f0a4a655395e6de00619b2,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W15_ADAPTIVE_REVIEW.md,1081,13,fdd850d63caf115db6d45a88a40f2ccdc1672fe307f5cab7b7aa86714302c4b7,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W15_VALIDATION_REPORT.md,1680,42,44790a0fd37c39ebe5c86418e66d76c1807ebea18dd2f6d4c068ffff5f7212e6,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W16_ADAPTIVE_REVIEW.md,1277,16,317a07f02ebd364f05f93a9efec394e09159c86007044dbdeebb6d021ca38d91,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W16_VALIDATION_REPORT.md,2140,61,d431219a70a2a23568d49bdc509fdf05108c48d1379a5a8f80d37884a0232450,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W17_ADAPTIVE_REVIEW.md,1180,28,4c9e0b95cf598a4ce9d8d2a2bd4ec7763bec1ce377a74d89ada37e53fe544d95,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W17_VALIDATION_REPORT.md,1374,37,47955dc32e8f7714568bb7276d8aeb20db2aa7c9e20c9f64982996c4fe67b3b0,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W18_ADAPTIVE_REVIEW.md,1200,26,ce7d6edd31aa7d78e73c1d0ba4cc7a3ebf531c318042e63ae3437b8e66d0bc18,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W18_CORRECTION_AUDIT.md,4635,136,22ba11be76278277bc7633a5a1a6deefd862eb3639f286752ae6395b5fd95b95,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv,49587,99,374d29dde50c609af92dcec84bb2c588f0ddc4b0c6433656dc374af316a650dd,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,2954,14,1c1da9e00b6096dd7e67493617d189b6e32252a02c19332aa2490ff8d5edcd73,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/W18_NEW_FILE_INVENTORY.csv,26961,200,d2897e8b1a55e5db877095ef0fdedb968ca32f259b440dbb0866b9504d0c063c,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/W18_SUBSYSTEM_COMPLETENESS.csv,2649,17,62a1013f66dde57a01ec995122137e2afa0f8dcabd45857762e8d034abadb1ed,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/W18_TASK_TO_TEST_MATRIX.csv,3226,8,3c6253f9129fff271b6ea24ab8881f8607c21633d5216b81f575ef143430d151,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/W18_VALIDATION_REPORT.md,3679,73,50cb3da5cc218583bf3a63b6861ba09e594dd69ab961638c25c638756e5861a3,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W18_W17_PARENT_PRESERVATION.csv,99312,522,106e39c6a7130ad93206eb1faab5786f5b7fee29a8f2c078eb4257d4a827c2cd,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/W19_ADAPTIVE_REVIEW.md,744,8,ba669ae33a64305aca255b975bbc2c36ed0ff56d2cdaf87fe8b3092d809d9946,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W19_VALIDATION_REPORT.md,424,9,52c3ff76ea364e6c5a9f8d9e90abb4e719f10e2a7badd4c3f9869850a3c6c194,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W20_ADAPTIVE_REVIEW.md,1329,18,07d5929f871645e715a8e0a69a7dba202c718451844a73bccd52300658826257,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W20_VALIDATION_REPORT.md,1233,29,dc9366679a2f1c3941ff0a66e30fd362a3c4d0733995194daae4086c4a3ed07a,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W21_ADAPTIVE_REVIEW.md,1098,16,102f99ddc69ccf42a1754311a806dedc444e403d2f46b532f689ed750c9e6257,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W21_VALIDATION_REPORT.md,1254,24,06dac2a1ed9a9c2443dd7fcdc39b5667d566f32603ea1dd67f8bcd091042870e,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W22_ADAPTIVE_REVIEW.md,1376,20,8324225f4b982ceca0653ad5525b7fecc011cd6528c7ddd78afc9741d52e67ac,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W22_VALIDATION_REPORT.md,2520,35,7ca0ee970c5f934aad13618a80fa97970741d0c44634490d779aa45221262223,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W23_ADAPTIVE_REVIEW.md,1238,13,86cf685d272c8ed4eabb943a0760dd8dedd7d6ba61e19b36ca6a5942437c2698,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W23_BUILD_RUNTIME_MANIFEST.json,14248,527,c1ba5617f2602e6fbb3fe95b521ac55f521a3ca4864738403928b5c92df6366b,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.json,OK
governance/W23_NON_TARGET_BENCHMARK_SMOKE.json,1211,39,14f3dad7b0612663cc9919550e6311d774f90fc7d863f40fdff4dd2f797fd2b7,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.json,OK
governance/W23_VALIDATION_REPORT.md,1313,25,cfabee0afb9b6d3c313530fb60ace2b1e0d49df968a04eb6f2c9d218c59858a1,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/W24_ADAPTIVE_REVIEW.md,2007,32,cadfeeed4fbfadba5a80c673a23493dfc9a74978522612c8ab6968c28dbbe000,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.md,OK
governance/W24_BOOTSTRAP_READINESS_REPORT.json,411,13,06ea7821fcab2c982a2d846944f194e957854dcb5fe2d74d7e7aa677bd6fb6c2,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.json,OK
governance/W24_LEAKAGE_BATTERY_REPORT.json,782,34,963e7813443eb6b0a64f6a60554aa52a4fbb9958fb2c812b30b0380296ef4812,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.json,OK
governance/W24_PARENT_PRESERVATION_SUMMARY.json,492,10,be5f58a9f8fd1022389a3068a6e2509fe25f0e707f4b9deb8be62c01fc4b567b,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.json,OK
governance/W24_REPLAY_READINESS_REPORT.json,714,21,61892a9daf4298152fa54ff58a6d56524506357bf05efe1108a023299f3af134,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.json,OK
governance/W24_SYNTHETIC_E2E_REPORT.json,1267,37,2d6e392afc74fed41b0d162ddd1b1ddc659a3c803b6252e22263771a5070e461,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.json,OK
governance/W24_VALIDATION_REPORT.md,2015,32,81b2470f1a4b85b1df29f5c7d026b9dd420c0435ff164446de426fc8b51b64da,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.md,OK
governance/W24_W23_PARENT_PRESERVATION.csv,155466,823,c8e0d010ff283453236f7951f21a3515aa8f46a5abc15bc0fd7d3d10f2cef00d,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.csv,OK
governance/W25_ADAPTIVE_REVIEW.md,1429,25,24332d22aa9912ae6b82c324e084629be4a92b4ab3587412f9d7f1ab39db7cd2,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.md,OK
governance/W25_FINAL_GOVERNANCE_AUDIT.json,1723,58,703901379c69998dc82b0f5c48c0ae558ac272281841102ca9cab3b1c9442046,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.json,OK
governance/W25_FINAL_TECHNICAL_AUDIT.json,1507,34,f8cc4e8a71298d3a5be23dead71071e74b53b27746aba44e43bb4c19c7c69da7,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.json,OK
