path,w17_size_bytes,w17_sha256,w18_size_bytes,w18_sha256,status
governance/W12_VALIDATION_REPORT.md,2211,f2b91af1ee55b593bd75cef5b9547d57179cfbf10b0bd7070dd7881b54785c59,2211,f2b91af1ee55b593bd75cef5b9547d57179cfbf10b0bd7070dd7881b54785c59,UNCHANGED
governance/W13_ADAPTIVE_REVIEW.md,1561,d32eb157a954ea26b2a161996aaf2b6e52534fc99a298ce6b3c909917051a3d1,1561,d32eb157a954ea26b2a161996aaf2b6e52534fc99a298ce6b3c909917051a3d1,UNCHANGED
governance/W13_VALIDATION_REPORT.md,2293,dd32edf308ba4622b58fc1127c2bfcb6066181bbf6f0a4a655395e6de00619b2,2293,dd32edf308ba4622b58fc1127c2bfcb6066181bbf6f0a4a655395e6de00619b2,UNCHANGED
governance/W15_ADAPTIVE_REVIEW.md,1081,fdd850d63caf115db6d45a88a40f2ccdc1672fe307f5cab7b7aa86714302c4b7,1081,fdd850d63caf115db6d45a88a40f2ccdc1672fe307f5cab7b7aa86714302c4b7,UNCHANGED
governance/W15_VALIDATION_REPORT.md,1680,44790a0fd37c39ebe5c86418e66d76c1807ebea18dd2f6d4c068ffff5f7212e6,1680,44790a0fd37c39ebe5c86418e66d76c1807ebea18dd2f6d4c068ffff5f7212e6,UNCHANGED
governance/W16_ADAPTIVE_REVIEW.md,1277,317a07f02ebd364f05f93a9efec394e09159c86007044dbdeebb6d021ca38d91,1277,317a07f02ebd364f05f93a9efec394e09159c86007044dbdeebb6d021ca38d91,UNCHANGED
governance/W16_VALIDATION_REPORT.md,2140,d431219a70a2a23568d49bdc509fdf05108c48d1379a5a8f80d37884a0232450,2140,d431219a70a2a23568d49bdc509fdf05108c48d1379a5a8f80d37884a0232450,UNCHANGED
governance/W17_ADAPTIVE_REVIEW.md,1180,4c9e0b95cf598a4ce9d8d2a2bd4ec7763bec1ce377a74d89ada37e53fe544d95,1180,4c9e0b95cf598a4ce9d8d2a2bd4ec7763bec1ce377a74d89ada37e53fe544d95,UNCHANGED
governance/W17_VALIDATION_REPORT.md,1374,47955dc32e8f7714568bb7276d8aeb20db2aa7c9e20c9f64982996c4fe67b3b0,1374,47955dc32e8f7714568bb7276d8aeb20db2aa7c9e20c9f64982996c4fe67b3b0,UNCHANGED
governance/WAVE_LEDGER.md,7825,a4c45cd8724bd02bc952f8da39414529e609537468522479c0ee829fef08a6f4,9750,8e13046b7efc7f3e1f35863295d53f086f890ffdae13073b6a08c5cdae7924c5,MODIFIED_CUMULATIVELY
governance/WAVE_PLAN.md,8264,487dc99ba0c116521bb62bd448f82cc90b32ecb236c84801136dcbc4f9ffe4a3,9549,d8c6481b2199606ccb5a0f85608b62b14fc1e152bef36171cd4e2daaa3caaacc,MODIFIED_CUMULATIVELY
governance/WAVE_PLAN_REVISIONS.md,9538,7d6220ce317a3fe23d42a28bf691f738085769c4e7e831b5ff0ca0ae66bad57e,9538,7d6220ce317a3fe23d42a28bf691f738085769c4e7e831b5ff0ca0ae66bad57e,UNCHANGED
governance/WEATHER_CONTEXT_CONTRACTS.csv,443,7e5658ecab8ca78d1e020c53b9f3a242ede610315e96cca183f4bac211fe9f49,443,7e5658ecab8ca78d1e020c53b9f3a242ede610315e96cca183f4bac211fe9f49,UNCHANGED
provenance/CURRENT_TREE.txt,20235,e8665d13e55bce79d8e1d900a5faee4f94f5b599e69c081e05bc893f2453a565,28354,dd6a693deaf5299d46baa1f29fcc60288a8c8965e3c8d6b8bc0885324284c925,MODIFIED_CUMULATIVELY
provenance/INPUT_ARTIFACTS.csv,828,f93ecd9c38c5cebca0855f2e57f0d3e5437ba3b23715949669c6658d1502ac41,828,f93ecd9c38c5cebca0855f2e57f0d3e5437ba3b23715949669c6658d1502ac41,UNCHANGED
provenance/MANIFEST_POLICY.md,824,6ccf5b7a51185dc09140ee7b917af0344a2be5a1b34d6e592018206d37da1dce,824,6ccf5b7a51185dc09140ee7b917af0344a2be5a1b34d6e592018206d37da1dce,UNCHANGED
provenance/PROJECT_FILE_HASHES.sha256,54442,ef0ee744dfde8b74a50f3bd35ab5429d0f16c2af24deb477c67239ec7b039d3f,75827,99aec9122c4645d4fff149ce8f1850283d26ca21ed0216d4076a9ec8a4544817,MODIFIED_CUMULATIVELY
provenance/PROJECT_FILE_MANIFEST.csv,56419,89f639baaa7c9c789b4c62dc66c52fc583647c2ffae98f25c22314ca61ee4d99,78535,43ec40d1c4be3db77726a526688342215280d1300d16e7b8db8e58827d85c9d6,MODIFIED_CUMULATIVELY
provenance/RECONNAISSANCE_FILE_INDEX.csv,28691,9db10f8fc1ee2c55c8334f7949197925717d1784cd28469da73e4281855ee95f,28691,9db10f8fc1ee2c55c8334f7949197925717d1784cd28469da73e4281855ee95f,UNCHANGED
provenance/RECON_REQUIRED_READING_STATUS.csv,9460,3ced155176b08607d4d69b0955a61e0c36c440c637da42d32e717dd15d750275,9460,3ced155176b08607d4d69b0955a61e0c36c440c637da42d32e717dd15d750275,UNCHANGED
provenance/SOURCE_CHAT_LOG_INDEX.csv,6631,00cc255ee5edde8999cabf0855ac743ce8f5a418857f8b0ff1deac8dd2e4d7a4,6631,00cc255ee5edde8999cabf0855ac743ce8f5a418857f8b0ff1deac8dd2e4d7a4,UNCHANGED
provenance/W02_FILE_CHANGE_SUMMARY.csv,18371,02b5c46849bf26623d7a7fa1784a7e405c09a60fc1e61435695c3e1f0f393299,18371,02b5c46849bf26623d7a7fa1784a7e405c09a60fc1e61435695c3e1f0f393299,UNCHANGED
provenance/W02_INPUT_ARTIFACTS.csv,871,355c3319a02386c5bdf2f3b54c3444f8fc191f47d57ca9182602b3560330d6e0,871,355c3319a02386c5bdf2f3b54c3444f8fc191f47d57ca9182602b3560330d6e0,UNCHANGED
provenance/W03_FILE_CHANGE_SUMMARY.csv,19225,a0868a9e4c341615d627e758462ac6b1feba07d0b96e3d699f89202e525fcd93,19225,a0868a9e4c341615d627e758462ac6b1feba07d0b96e3d699f89202e525fcd93,UNCHANGED
provenance/W03_INPUT_ARTIFACTS.csv,935,0f661e31fc51723d03862061a7c645b061b462b514aebf81037b9114326649b8,935,0f661e31fc51723d03862061a7c645b061b462b514aebf81037b9114326649b8,UNCHANGED
provenance/W04_FILE_CHANGE_SUMMARY.csv,23793,f42e1b16abca05e1e87e0ebd456931326d6fca30e733c9db0e610452eddca0ef,23793,f42e1b16abca05e1e87e0ebd456931326d6fca30e733c9db0e610452eddca0ef,UNCHANGED
provenance/W04_INPUT_ARTIFACTS.csv,935,5e563e471bc63909c401b95f2099525f5257c00475e7941fff291cfe419160dc,935,5e563e471bc63909c401b95f2099525f5257c00475e7941fff291cfe419160dc,UNCHANGED
provenance/W05_FILE_CHANGE_SUMMARY.csv,27849,6d1db2843223821286094801da5d9542b4744e92083ef85b45d323d2aa1cdcab,27849,6d1db2843223821286094801da5d9542b4744e92083ef85b45d323d2aa1cdcab,UNCHANGED
provenance/W05_INPUT_ARTIFACTS.csv,946,339c840503c25db5e7610825d495c817eb8e9f016c39aa2e28538f28e31a54d9,946,339c840503c25db5e7610825d495c817eb8e9f016c39aa2e28538f28e31a54d9,UNCHANGED
provenance/W06_FILE_CHANGE_SUMMARY.csv,30567,8191ee5a2603639485cb3a3507bc722642b74de369ec09a0cd4c4052d2eb2740,30567,8191ee5a2603639485cb3a3507bc722642b74de369ec09a0cd4c4052d2eb2740,UNCHANGED
provenance/W06_INPUT_ARTIFACTS.csv,655,73c9493ee4ebe7e2a9fd70174cb3b20812bcecfd489c971e0572f0587e1cc8c7,655,73c9493ee4ebe7e2a9fd70174cb3b20812bcecfd489c971e0572f0587e1cc8c7,UNCHANGED
provenance/W07_FILE_CHANGE_SUMMARY.csv,11522,de82b419ee7a3495b5e6584f8f4845ba36669bd98cb31a47ce4a76536f6b7160,11522,de82b419ee7a3495b5e6584f8f4845ba36669bd98cb31a47ce4a76536f6b7160,UNCHANGED
provenance/W07_INPUT_ARTIFACTS.csv,820,511099b924c927f4213bd66377f700dcf10416d444d514175aa449d0c7424199,820,511099b924c927f4213bd66377f700dcf10416d444d514175aa449d0c7424199,UNCHANGED
provenance/W08_FILE_CHANGES.csv,8151,5cf89a41a62406dd3380e61bcca45f5a115aab51b17c59f7c649c0215babf5e4,8151,5cf89a41a62406dd3380e61bcca45f5a115aab51b17c59f7c649c0215babf5e4,UNCHANGED
provenance/W08_INPUT_ARTIFACTS.csv,770,306ccb6591fe1b7aa458c3b4c541327c5beda9a6c4d9add7f800d9ad6941cd02,770,306ccb6591fe1b7aa458c3b4c541327c5beda9a6c4d9add7f800d9ad6941cd02,UNCHANGED
provenance/W09_FILE_CHANGE_SUMMARY.csv,12398,100e699402399da84e6f43cfa6a9aefe54ddfc505cd604322b9f4a8d625b268a,12398,100e699402399da84e6f43cfa6a9aefe54ddfc505cd604322b9f4a8d625b268a,UNCHANGED
provenance/W09_INPUT_ARTIFACTS.csv,776,aca24190ac60123fa370f9a9abbfa70eaf4179b75dde02dca9ec36d11e8ae604,776,aca24190ac60123fa370f9a9abbfa70eaf4179b75dde02dca9ec36d11e8ae604,UNCHANGED
provenance/W09_SOURCE_CLASSIFICATION_HASHES.csv,1407,5db2487235dd04fba67b92c9a4e1ee124eacf1d8ab457713b13c7ef2994990b4,1407,5db2487235dd04fba67b92c9a4e1ee124eacf1d8ab457713b13c7ef2994990b4,UNCHANGED
provenance/W11_FILE_CHANGES.csv,52520,d6f8c917187cb5d9ee1a84f0365b21476cab4516726236b0a4497bb6ab658392,52520,d6f8c917187cb5d9ee1a84f0365b21476cab4516726236b0a4497bb6ab658392,UNCHANGED
provenance/W11_INPUT_ARTIFACTS.csv,799,01330b88501d7b3a6bef4cea008154eab34a5e7d65b11020ab84c40ac6b1c74b,799,01330b88501d7b3a6bef4cea008154eab34a5e7d65b11020ab84c40ac6b1c74b,UNCHANGED
provenance/W12_FILE_CHANGES.csv,13983,902eb5549f99a6fa3bced385eec8477fcea246907a912fbb33b190917758c624,13983,902eb5549f99a6fa3bced385eec8477fcea246907a912fbb33b190917758c624,UNCHANGED
provenance/W12_INPUT_ARTIFACTS.csv,1092,b2c565fc464033813f9ab0515a829811dee9b16b6836a77188bdab321c32ac2c,1092,b2c565fc464033813f9ab0515a829811dee9b16b6836a77188bdab321c32ac2c,UNCHANGED
provenance/W13_FILE_CHANGES.csv,14771,3e220860b762985ffa504db9fe49ad24e82e72462b078402a26a51f224b027de,14771,3e220860b762985ffa504db9fe49ad24e82e72462b078402a26a51f224b027de,UNCHANGED
provenance/W13_INPUT_ARTIFACTS.csv,1094,9466ecdbfb4f5fb5dcb6a9fa91ae0a40b9fd16f92b495fb496fec3c2680160f0,1094,9466ecdbfb4f5fb5dcb6a9fa91ae0a40b9fd16f92b495fb496fec3c2680160f0,UNCHANGED
provenance/W14_ADAPTIVE_REVIEW.md,732,23a3e26af8fb291bd78b3d9a547cf3eb4a21d4a1044060f4314175aaff46818c,732,23a3e26af8fb291bd78b3d9a547cf3eb4a21d4a1044060f4314175aaff46818c,UNCHANGED
provenance/W14_INPUT_ARTIFACTS.csv,562,e9dc9c0e3199011b9652ce9e69e7c832714c23ccc16e488de26bfb311669e9f9,562,e9dc9c0e3199011b9652ce9e69e7c832714c23ccc16e488de26bfb311669e9f9,UNCHANGED
provenance/W14_INPUT_ARTIFACTS.md,405,eb94c28174413f92fbd82b72a890ccc73106cc9d64ec5819fd12c127a49297f7,405,eb94c28174413f92fbd82b72a890ccc73106cc9d64ec5819fd12c127a49297f7,UNCHANGED
provenance/W14_VALIDATION.md,747,96bfab2adfb680572382e5c5e76538b87c6692cfee3e7e56a2765361d6db3245,747,96bfab2adfb680572382e5c5e76538b87c6692cfee3e7e56a2765361d6db3245,UNCHANGED
provenance/W15_FILE_CHANGES.csv,11490,45f3fe9f259af57b2ac5e7879af9c23f0b6b8a7428abce3db01969c976e8f983,11490,45f3fe9f259af57b2ac5e7879af9c23f0b6b8a7428abce3db01969c976e8f983,UNCHANGED
provenance/W15_INPUT_ARTIFACTS.csv,791,04dc07e5165f999862402e641d974c5d84f10c7812791100bfb5b80c2eb0081c,791,04dc07e5165f999862402e641d974c5d84f10c7812791100bfb5b80c2eb0081c,UNCHANGED
provenance/W16_FILE_CHANGES.csv,12628,ba9b5dda7f4700061d016a40d0e52eacd64e0617607452254b2dfb36f8fdacd0,12628,ba9b5dda7f4700061d016a40d0e52eacd64e0617607452254b2dfb36f8fdacd0,UNCHANGED
provenance/W16_INPUT_ARTIFACTS.csv,1029,f2037c7b7a1d3e895eebf2076c385d708ec4ca3a48b468ca2b13213bc62aecd0,1029,f2037c7b7a1d3e895eebf2076c385d708ec4ca3a48b468ca2b13213bc62aecd0,UNCHANGED
provenance/W17_FILE_CHANGES.csv,91857,ca9e0f1191f42b8021f5c6fe9da894cc24ad7e16b25d6d6748466fdcff308483,91857,ca9e0f1191f42b8021f5c6fe9da894cc24ad7e16b25d6d6748466fdcff308483,UNCHANGED
provenance/W17_INPUT_ARTIFACTS.csv,668,3eef2e9bc5b230d8760ca03e3811bc2878174b8b77e5ee806c87821d7b0252b8,668,3eef2e9bc5b230d8760ca03e3811bc2878174b8b77e5ee806c87821d7b0252b8,UNCHANGED
pyproject.toml,475,2ab9bd108d51c323a0d1cca06b496ac4525e0187b91c55d179ce7d485269ce80,475,7f3af3ec1d558ecc71b212e96a2d1b3fbf1212c3aa0756c464c0c0bc3e65b371,MODIFIED_CUMULATIVELY
schemas/bas/bas_label.json,1323,973c60d831bb91229c5d17fe42a6371b0bb8fae05df5bbc46e520695897b7152,1323,973c60d831bb91229c5d17fe42a6371b0bb8fae05df5bbc46e520695897b7152,UNCHANGED
schemas/bas/component_residual.json,884,14841383d04ee527dc2d487f7ef5b40ee34f2b2048c4a7df91800e51dafd546a,884,14841383d04ee527dc2d487f7ef5b40ee34f2b2048c4a7df91800e51dafd546a,UNCHANGED
schemas/bas/expected_margin_evidence.json,1310,0981890edf4dbd09cbe923a2ab8b53d0542ba274fd55fafba21682e8cd43fdfe,1310,0981890edf4dbd09cbe923a2ab8b53d0542ba274fd55fafba21682e8cd43fdfe,UNCHANGED
schemas/canonical/entities.json,657,fd1585a329ffeed3a7774aca8068c8bf6d52ca8018e0d95359842ec2cd0dc69e,657,fd1585a329ffeed3a7774aca8068c8bf6d52ca8018e0d95359842ec2cd0dc69e,UNCHANGED
schemas/canonical/evidence_identity.json,1044,7ab79f4874f404031be17ecaf872c69d63dffef713f0aadee3e8d465613b66ab,1044,7ab79f4874f404031be17ecaf872c69d63dffef713f0aadee3e8d465613b66ab,UNCHANGED
schemas/canonical/resolution_decision.json,837,3226369588556f44c0fea1749ea245edc300b9af044965e891ac45d0c6329c89,837,3226369588556f44c0fea1749ea245edc300b9af044965e891ac45d0c6329c89,UNCHANGED
schemas/canonical/source_mapping.json,612,c5976da7110e389705621498449dfc556b7bc3a928ef39264cf01553de4f84a2,612,c5976da7110e389705621498449dfc556b7bc3a928ef39264cf01553de4f84a2,UNCHANGED
schemas/context_intelligence/coach_role_episode.json,1036,8c233fc210c892b89175b9e868d4cb3f28f9fafa0c92fd8619ca53f3886950d8,1036,8c233fc210c892b89175b9e868d4cb3f28f9fafa0c92fd8619ca53f3886950d8,UNCHANGED
schemas/context_intelligence/game_context_snapshot.json,999,2036a15cba140b01d7a114dfeae62767d5999706e3a875972450ddf0e8cce9aa,999,2036a15cba140b01d7a114dfeae62767d5999706e3a875972450ddf0e8cce9aa,UNCHANGED
schemas/context_intelligence/mechanics_state.json,777,03218ac421cee7e8d3cb37fd79f34c0a8bc029c88212c9e78bfc6bce46662344,777,03218ac421cee7e8d3cb37fd79f34c0a8bc029c88212c9e78bfc6bce46662344,UNCHANGED
schemas/context_intelligence/officiating_evidence.json,631,e3931b1bcd2babb9212f2b7aba332f1c561ea9c1b7c6d1758e76bcdf9d0c197f,631,e3931b1bcd2babb9212f2b7aba332f1c561ea9c1b7c6d1758e76bcdf9d0c197f,UNCHANGED
schemas/context_intelligence/regulatory_environment.json,707,197bb21ce0d414364e10d424aeaedb4f9da02f9b59ecd78ff48eb4bdbd79498c,707,197bb21ce0d414364e10d424aeaedb4f9da02f9b59ecd78ff48eb4bdbd79498c,UNCHANGED
schemas/features/feature_candidate.json,998,60936038b2a2747208cc311c4e686a0e402e15f9a96fb16add9365e1d38adbc3,998,60936038b2a2747208cc311c4e686a0e402e15f9a96fb16add9365e1d38adbc3,UNCHANGED
schemas/features/feature_evidence.json,998,803fd00cd453d6faf3acf885f80e44a713a98da3e3f3fc12dec51dca07c5ef7a,998,803fd00cd453d6faf3acf885f80e44a713a98da3e3f3fc12dec51dca07c5ef7a,UNCHANGED
schemas/features/lifecycle_decision.json,751,325f498080854f358c72b162256d8d45a47761a00aa9ca152c664743665ba559,751,325f498080854f358c72b162256d8d45a47761a00aa9ca152c664743665ba559,UNCHANGED
schemas/features/raw_field.json,1686,2b8d44960f10a45dbb01152dff69825e78ca72724d7127492c37c62896dfe893,1686,2b8d44960f10a45dbb01152dff69825e78ca72724d7127492c37c62896dfe893,UNCHANGED
schemas/features/schema_scan.json,939,a5e190e654b14caa2b2f7f7fdbabdff05da70490e6dc91f0c688e7fd198eb17f,939,a5e190e654b14caa2b2f7f7fdbabdff05da70490e6dc91f0c688e7fd198eb17f,UNCHANGED
schemas/models/forecast_model_output.json,869,41b632424151c9036d6cb51fb005a7b3123c7f5b15da3fe02887ea40c0cabb2e,869,41b632424151c9036d6cb51fb005a7b3123c7f5b15da3fe02887ea40c0cabb2e,UNCHANGED
schemas/models/joint_score_distribution.json,1224,938c5f4249092cc6660ad18e2a48ea1bee26a37c20a8e76398782aaadf12cf16,1224,938c5f4249092cc6660ad18e2a48ea1bee26a37c20a8e76398782aaadf12cf16,UNCHANGED
schemas/models/model_target.json,627,9109304f3a5bc5e2fb51daecab7452d66d661004fd4e85b87ab700ff6c27719f,627,9109304f3a5bc5e2fb51daecab7452d66d661004fd4e85b87ab700ff6c27719f,UNCHANGED
schemas/models/simulation_scenario.json,544,1fce17bd6afea888217ae8a8ce5c5d502849d81340df2fe2e5da12fdc092b9ea,544,1fce17bd6afea888217ae8a8ce5c5d502849d81340df2fe2e5da12fdc092b9ea,UNCHANGED
schemas/players/availability_state.json,1569,a0d84d7ab7bfbbb5295fa2ca2030e05ec24dc60ea33450e5d240b11ade4c1511,1569,a0d84d7ab7bfbbb5295fa2ca2030e05ec24dc60ea33450e5d240b11ade4c1511,UNCHANGED
schemas/players/honor_observation.json,1022,a6ca551522719dc8f9dee20d30745b0b408b2e83b026336adba5c0d438e49639,1022,a6ca551522719dc8f9dee20d30745b0b408b2e83b026336adba5c0d438e49639,UNCHANGED
schemas/players/player_state.json,1626,27872ede84074e76120ad6771a21414778224db40725c38cc0fe945ce2466f0d,1626,27872ede84074e76120ad6771a21414778224db40725c38cc0fe945ce2466f0d,UNCHANGED
schemas/players/player_value_estimate.json,715,5ddfe8d24adf42423d83086f3d6c90b3f31970997214af3688c9d963ea5f4d70,715,5ddfe8d24adf42423d83086f3d6c90b3f31970997214af3688c9d963ea5f4d70,UNCHANGED
schemas/players/prospect_prior.json,831,c1750ff367e36af92eaf95da137c7d341ab8765fe9099bb1bc644e58ef9a979e,831,c1750ff367e36af92eaf95da137c7d341ab8765fe9099bb1bc644e58ef9a979e,UNCHANGED
schemas/players/replacement_state.json,1089,f78ab70e026e2a1c7aa6f7b66c311958a7add545e12e47b2659a205bbbff5369,1089,f78ab70e026e2a1c7aa6f7b66c311958a7add545e12e47b2659a205bbbff5369,UNCHANGED
schemas/players/transfer_episode.json,1290,9bfc42bce38a44bff19964dc970d8a9ca7a62f715bb28408adb5e9821db47b9b,1290,9bfc42bce38a44bff19964dc970d8a9ca7a62f715bb28408adb5e9821db47b9b,UNCHANGED
schemas/tamu/peer_analog_query.json,567,d1f9208cc1358042da5b56d02b0a1ddbea51cc107a89a8f8e29f4b96c8d5775e,567,d1f9208cc1358042da5b56d02b0a1ddbea51cc107a89a8f8e29f4b96c8d5775e,UNCHANGED
schemas/tamu/snapshot_candidate.json,514,71d171b613b635fe7487224c3b4559af12f6728b24ae3027d568b09c584b3443,514,71d171b613b635fe7487224c3b4559af12f6728b24ae3027d568b09c584b3443,UNCHANGED
schemas/tamu/specialization_signal.json,771,426f215cd9627bd19817290881b83c58bc1a3cdb69c14f01f50ef9a66fca16d1,771,426f215cd9627bd19817290881b83c58bc1a3cdb69c14f01f50ef9a66fca16d1,UNCHANGED
schemas/tamu/tamu_state.json,805,5dad084b3bc775670960adfe0a1e43a826b9399e015990f061cfedd9c41c592f,805,5dad084b3bc775670960adfe0a1e43a826b9399e015990f061cfedd9c41c592f,UNCHANGED
schemas/team_state/historical_weighting_candidate.json,627,8031999265dadc461372d3114ed7a1bd50aaf53cb04fe001f77621a32b49b81c,627,8031999265dadc461372d3114ed7a1bd50aaf53cb04fe001f77621a32b49b81c,UNCHANGED
schemas/team_state/opponent_strength.json,646,bfe34df93c12c091d4885deba34627270b5725f5ecb72646990419fa550f4969,646,bfe34df93c12c091d4885deba34627270b5725f5ecb72646990419fa550f4969,UNCHANGED
schemas/team_state/team_state.json,1852,96b55a0111c278a5fd5e23bec5557c90b4497732b3c200b423c1be51c11c98d6,1852,96b55a0111c278a5fd5e23bec5557c90b4497732b3c200b423c1be51c11c98d6,UNCHANGED
schemas/temporal/availability_observation.json,1442,56d753a6254ef2044e4f033f991ddc6a5dbd204ddd139ecda89e7ca6db30cb55,1442,56d753a6254ef2044e4f033f991ddc6a5dbd204ddd139ecda89e7ca6db30cb55,UNCHANGED
schemas/temporal/forecast_cutoff.json,1340,0aa3205474b35279e5eaa56c1ebc28286a20ca8274ba9c80afbac7bffbea3471,1340,0aa3205474b35279e5eaa56c1ebc28286a20ca8274ba9c80afbac7bffbea3471,UNCHANGED
schemas/temporal/market_observation.json,1265,ed0acaed1cb6832d8005aa16abb1af5bd6ddef6a5038804114d2e5e564bf0134,1265,ed0acaed1cb6832d8005aa16abb1af5bd6ddef6a5038804114d2e5e564bf0134,UNCHANGED
schemas/temporal/observation.json,1934,cabe3128f78e47c740d4e68af5eaa169e6f696a268b5172fdbf6f9604f3c852e,1934,cabe3128f78e47c740d4e68af5eaa169e6f696a268b5172fdbf6f9604f3c852e,UNCHANGED
schemas/temporal/regulatory_observation.json,1150,116d172d9b7e0974dcdf0022278480a1758700f91c8acfd87181654e8693ae3a,1150,116d172d9b7e0974dcdf0022278480a1758700f91c8acfd87181654e8693ae3a,UNCHANGED
schemas/temporal/weather_forecast_observation.json,1250,a00dcb164e0e8221f49891a33b4e33eb75ca6bb48eb6ceaaeb7c779c33448e87,1250,a00dcb164e0e8221f49891a33b4e33eb75ca6bb48eb6ceaaeb7c779c33448e87,UNCHANGED
schemas/validation/evaluation_result.json,679,9d2e2b89ae5d35a4c854bb430b3ae0c5f9d4933b7150d3d2ea41617e0bde0fcb,679,9d2e2b89ae5d35a4c854bb430b3ae0c5f9d4933b7150d3d2ea41617e0bde0fcb,UNCHANGED
schemas/validation/promotion_decision.json,1042,d5110ba9ab8099daf19eb824dbd48f19e6489265d21058a1650756e626c768a9,1042,d5110ba9ab8099daf19eb824dbd48f19e6489265d21058a1650756e626c768a9,UNCHANGED
schemas/validation/protected_split.json,764,7af8ed6d0b13a02540665af8b82f2eb0191d6a0363e106c249f5e820cb9b8fce,764,7af8ed6d0b13a02540665af8b82f2eb0191d6a0363e106c249f5e820cb9b8fce,UNCHANGED
scripts/bootstrap.ps1,353,ab458732b0a9f98ae656bbccd9e8a2b31b21a33dcede6493953d10338ed3323e,353,ab458732b0a9f98ae656bbccd9e8a2b31b21a33dcede6493953d10338ed3323e,UNCHANGED
scripts/bootstrap.py,1160,cc7dda6ddeb1b00db23db44c3df091045f23887d7a0e6294a623a49d9df3b99c,1160,cc7dda6ddeb1b00db23db44c3df091045f23887d7a0e6294a623a49d9df3b99c,UNCHANGED
scripts/new_worktree.ps1,725,77b69a40e25dbc03cfe142892736667c8359e7d36b19b0627ba3dac97514899e,725,77b69a40e25dbc03cfe142892736667c8359e7d36b19b0627ba3dac97514899e,UNCHANGED
scripts/package_wave.ps1,442,24fc0fd6e2df0974e7c516360babd69c21d8271cc1b1f493abeecef40e89f9fa,442,24fc0fd6e2df0974e7c516360babd69c21d8271cc1b1f493abeecef40e89f9fa,UNCHANGED
scripts/validate_repo.ps1,225,68438ffaa3956a175793079c874af2857d0b327bfcaecdaf77ca46a90c0c636c,225,68438ffaa3956a175793079c874af2857d0b327bfcaecdaf77ca46a90c0c636c,UNCHANGED
scripts/verify_prior_wave.ps1,510,4c69068a9e61bbeb71c648423d0c83a8c414ce933de174c50fb10af54f7f6acd,510,4c69068a9e61bbeb71c648423d0c83a8c414ce933de174c50fb10af54f7f6acd,UNCHANGED
src/aggie_analytics/__init__.py,143,df2d14baf6da7ca9596c6208e9373e74680b8a6c74c5f2d60fab688f1d54217c,159,4be8c763516ee5975989445afe864d822b8e33bb1190fd8bbb14584dd9ef3247,MODIFIED_CUMULATIVELY
src/aggie_analytics/architecture/__init__.py,415,5be8d8a526d191804ad08f8ccbb24f3e8325cce36a89315a69d05e1c79fa20f4,415,5be8d8a526d191804ad08f8ccbb24f3e8325cce36a89315a69d05e1c79fa20f4,UNCHANGED
src/aggie_analytics/architecture/contracts.py,1156,3a8bc06e2dc6af77d2b4505d7b23ce3eec8321582493a97a24722fb795b667b5,1156,3a8bc06e2dc6af77d2b4505d7b23ce3eec8321582493a97a24722fb795b667b5,UNCHANGED
src/aggie_analytics/architecture/registry.py,653,4a57c9f8be9f3b0b50618ae8cf539915baa49b3812943d1f3e604398e501d972,653,4a57c9f8be9f3b0b50618ae8cf539915baa49b3812943d1f3e604398e501d972,UNCHANGED
src/aggie_analytics/bas/__init__.py,574,9bf8aafa103c2aad97888455754105b60696bcde12151113e611e496be88c2f2,574,9bf8aafa103c2aad97888455754105b60696bcde12151113e611e496be88c2f2,UNCHANGED
src/aggie_analytics/bas/contracts.py,1705,4db391c284f450497fcdd23a6184ee925cd48944ea4719d71dd7a3eda88aa2e3,1705,4db391c284f450497fcdd23a6184ee925cd48944ea4719d71dd7a3eda88aa2e3,UNCHANGED
src/aggie_analytics/bas/labels.py,1849,f9f7d0d6feca7b835b14d75855e66a3dc52d4b80be48bb793b626df08034bfd2,1849,f9f7d0d6feca7b835b14d75855e66a3dc52d4b80be48bb793b626df08034bfd2,UNCHANGED
src/aggie_analytics/context_intelligence/__init__.py,643,cacd1fb2314922b38b1b81ae52b521875e842e5b3a23c43dbc0a792d35419d59,643,cacd1fb2314922b38b1b81ae52b521875e842e5b3a23c43dbc0a792d35419d59,UNCHANGED
src/aggie_analytics/context_intelligence/coaching.py,1072,10c25c9c8308556df1a11b2b83e1bcd8f109c314020ed6ff26ba3b57818ddede,1072,10c25c9c8308556df1a11b2b83e1bcd8f109c314020ed6ff26ba3b57818ddede,UNCHANGED
src/aggie_analytics/context_intelligence/context.py,1563,2125d4b7d8b8cc22bae0f093b1cb496dafa87e5a27693506a106180baab08b37,1563,2125d4b7d8b8cc22bae0f093b1cb496dafa87e5a27693506a106180baab08b37,UNCHANGED
src/aggie_analytics/context_intelligence/mechanics.py,1299,4b36e4dd1acecc489979997af3c8b24873af41a317ae87e8aa006d25ee63d698,1299,4b36e4dd1acecc489979997af3c8b24873af41a317ae87e8aa006d25ee63d698,UNCHANGED
src/aggie_analytics/entities/__init__.py,434,10346983fd9b326838f427ec6e3ff29b6f4a9a45faf97b782ca6560cd1a36a51,434,10346983fd9b326838f427ec6e3ff29b6f4a9a45faf97b782ca6560cd1a36a51,UNCHANGED
