requirement_id,constraint_class,lifecycle_status,acceptance_control_ids,acceptance_state,owner_wave,threshold_refs,evidence_artifact,notes
REQ-268,A,ACTIVE,AC-061;AC-062,PASS_W07_DESIGN_CONTRACT,W07-W12,,configs/entity_registry.json;docs/14_CANONICAL_ENTITY_ARCHITECTURE.md,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-269,A,ACTIVE,AC-061;AC-062,PASS_W07_DESIGN_CONTRACT,W07-W13,,configs/entity_registry.json;docs/14_CANONICAL_ENTITY_ARCHITECTURE.md,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-270,A,ACTIVE,AC-061;AC-062,PASS_W07_DESIGN_CONTRACT,W07+,,configs/entity_registry.json;docs/14_CANONICAL_ENTITY_ARCHITECTURE.md,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-271,A,ACTIVE,AC-061;AC-062,PASS_W07_DESIGN_CONTRACT,W07-W08,,configs/entity_registry.json;docs/14_CANONICAL_ENTITY_ARCHITECTURE.md,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-272,A,ACTIVE,AC-061;AC-062,PASS_W07_DESIGN_CONTRACT,W07-W13,,configs/entity_registry.json;docs/14_CANONICAL_ENTITY_ARCHITECTURE.md,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-273,A,ACTIVE,AC-061;AC-062,PASS_W07_DESIGN_CONTRACT,W07-W08,,configs/entity_registry.json;docs/14_CANONICAL_ENTITY_ARCHITECTURE.md,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-274,A,ACTIVE,AC-063,PASS_W07_DESIGN_CONTRACT,W07-W13,,configs/entity_registry.json;docs/14_CANONICAL_ENTITY_ARCHITECTURE.md,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-275,A,ACTIVE,AC-065,PASS_W07_DESIGN_CONTRACT,W07-W08,,configs/entity_registry.json;docs/15_SOURCE_MAPPING_AND_EVIDENCE_IDENTITY.md;configs/temporal_registry.json;governance/W08_VALIDATION_REPORT.md,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-276,A,ACTIVE,AC-065,PASS_W07_DESIGN_CONTRACT,W07-W08,,configs/entity_registry.json;docs/15_SOURCE_MAPPING_AND_EVIDENCE_IDENTITY.md;configs/temporal_registry.json;governance/W08_VALIDATION_REPORT.md,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-277,A,ACTIVE,AC-063;AC-064,PASS_W07_DESIGN_CONTRACT,W07-W19,,docs/16_ENTITY_RESOLUTION_AND_REVIEW.md;configs/entity_registry.json,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-278,A,ACTIVE,AC-017;AC-063,CONTRACT_VERIFIED_W07_LABELED_EVAL_PENDING_W19,W07-W19,THR-008,docs/16_ENTITY_RESOLUTION_AND_REVIEW.md;configs/entity_registry.json,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-279,A,ACTIVE,AC-064,PASS_W07_DESIGN_CONTRACT,W07-W19,,docs/16_ENTITY_RESOLUTION_AND_REVIEW.md;configs/entity_registry.json,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-280,A,ACTIVE,AC-063,PASS_W07_DESIGN_CONTRACT,W07+,,docs/16_ENTITY_RESOLUTION_AND_REVIEW.md;configs/entity_registry.json,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-281,B,ACTIVE,AC-066,RECONFIRMED_W22_OPTIONAL,W07-W19/W22,,docs/17_ENTITY_STORAGE_EVALUATION.md;docs/107_W22_SNAPSHOT_SERVING_PRODUCT.md;tests/test_w22_product_serving.py,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence. W22 evidence is functional/synthetic where noted; no protected model metric implied.
REQ-282,A,ACTIVE,AC-017;AC-063,CONTRACT_VERIFIED_W07_LABELED_EVAL_PENDING_W19,W19,THR-008,docs/16_ENTITY_RESOLUTION_AND_REVIEW.md;configs/entity_registry.json,W07 freezes canonical identity/source-mapping/resolution contracts; materialized data/resolver integration remains later-wave evidence.
REQ-283,A,ACTIVE,AC-067,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-284,A,ACTIVE,AC-067,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-285,A,ACTIVE,AC-068,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-286,A,ACTIVE,AC-068,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-287,A,ACTIVE,AC-011;AC-068,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-288,A,ACTIVE,AC-069,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-289,A,ACTIVE,AC-067;AC-011,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-290,A,ACTIVE,AC-067;AC-072,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-291,A,ACTIVE,AC-075,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-292,A,ACTIVE,AC-073,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-293,A,ACTIVE,AC-074,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-294,A,ACTIVE,AC-074,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-295,A,ACTIVE,AC-074,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-296,A,ACTIVE,AC-014,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W17,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-297,A,ACTIVE,AC-014,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W17,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-298,A,ACTIVE,AC-071,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W13,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-299,A,ACTIVE,AC-013;AC-071,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W13,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-300,A,ACTIVE,AC-070,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W12,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-301,A,ACTIVE,AC-070,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W12,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-302,A,ACTIVE,AC-069;AC-070,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W12,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-303,A,ACTIVE,AC-015;AC-067,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W13,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-304,A,ACTIVE,AC-072,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W13,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-305,A,ACTIVE,AC-072,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W13,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-306,A,ACTIVE,AC-016;AC-073,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W17,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-307,A,ACTIVE,AC-011;AC-067,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-308,A,ACTIVE,AC-012,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-309,A,ACTIVE,AC-067,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-310,A,ACTIVE,AC-068,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08+,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-311,A,ACTIVE,AC-074,VERIFIED_W22_FUNCTIONAL_STARTER,W08-W22,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py;docs/107_W22_SNAPSHOT_SERVING_PRODUCT.md;tests/test_w22_product_serving.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work. W22 evidence is functional/synthetic where noted; no protected model metric implied.
REQ-312,A,ACTIVE,AC-076;AC-012,PASS_W08_CONTRACT_SYNTHETIC_REAL_DATA_PENDING,W08-W17,,configs/temporal_registry.json;governance/LEAKAGE_SCENARIO_CATALOG.csv;tests/test_temporal_governance.py,W08 proves temporal contract/synthetic behavior only; materialized historical evidence remains owner-wave work.
REQ-313,A,ACTIVE,AC-077,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-314,A,ACTIVE,AC-077,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-315,A,ACTIVE,AC-077,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-316,A,ACTIVE,AC-077,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W19,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-317,A,ACTIVE,AC-078,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-318,A,ACTIVE,AC-078,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-319,A,ACTIVE,AC-078,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-320,A,ACTIVE,AC-078,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-321,A,ACTIVE,AC-079,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-322,B,DEFAULT,AC-079,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W19,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-323,A,ACTIVE,AC-079,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-324,A,ACTIVE,AC-079,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W19,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-325,A,ACTIVE,AC-081,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-326,A,ACTIVE,AC-081,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-327,A,ACTIVE,AC-082,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-328,A,ACTIVE,AC-082,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-329,A,ACTIVE,AC-081,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,configs/feature_lifecycle_registry.json;governance/FEATURE_*;tools/validate_feature_lifecycle.py,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-330,A,ACTIVE,AC-083,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W10,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-331,A,ACTIVE,AC-083,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W10,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-332,A,ACTIVE,AC-083,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W10,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-333,A,ACTIVE,AC-083,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W10,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-334,A,ACTIVE,AC-083,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W10,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-335,A,ACTIVE,AC-083,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W10,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-336,A,ACTIVE,AC-082,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W10,,configs/feature_lifecycle_registry.json;governance/FEATURE_*;tools/validate_feature_lifecycle.py,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-337,A,ACTIVE,AC-084,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-338,A,ACTIVE,AC-083,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09-W10,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-339,A,ACTIVE,AC-083,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,governance/RAW_FIELD_REGISTRY.csv;configs/raw_feature_registry.json,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-340,A,ACTIVE,AC-083,PASS_W09_CONTRACT_OR_PENDING_OWNER_EVIDENCE,W09+,,configs/feature_lifecycle_registry.json;governance/FEATURE_*;tools/validate_feature_lifecycle.py,W09 contract evidence; materialized/population/statistical evidence remains with owning later waves.
REQ-341,A,ACTIVE,AC-085,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10+,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-342,A,ACTIVE,AC-086,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10+,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-343,A,ACTIVE,AC-085;AC-090,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10+,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-344,C,RESEARCH,AC-087,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W10-W17,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-345,A,ACTIVE,AC-087,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W19,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-346,A,ACTIVE,AC-087,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W17,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-347,A,ACTIVE,AC-087,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W17,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-348,A,ACTIVE,AC-087,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W17,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-349,A,ACTIVE,AC-087,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W17,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-350,A,ACTIVE,AC-088,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W17,THR-007,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-351,A,ACTIVE,AC-088,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W17,THR-007,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-352,A,ACTIVE,AC-088,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W17,THR-007,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-353,A,ACTIVE,AC-089,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10+,THR-007,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-354,A,ACTIVE,AC-091,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10+,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-355,A,ACTIVE,AC-090,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10+,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-356,A,ACTIVE,AC-090,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10+,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-357,A,ACTIVE,AC-090,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10+,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-358,A,ACTIVE,AC-088,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W17,THR-007,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-359,A,ACTIVE,AC-085;AC-090,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10+,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-360,A,ACTIVE,AC-092,CURRENTLY_VERIFIED_W10,W10-W17,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-361,B,ACTIVE,AC-087,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W17,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-362,A,ACTIVE,AC-087,CONTRACT_VERIFIED_W10_EMPIRICAL_PENDING,W10-W23,,configs/feature_lifecycle_registry.json;governance/FEATURE_*,W10 contract/synthetic evidence; real-data promotion evidence remains owning-wave work.
REQ-363,A,ACTIVE,AC-094,CURRENTLY_VERIFIED_W11_CONTRACT,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-364,A,ACTIVE,AC-093,CURRENTLY_VERIFIED_W11_CONTRACT,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-365,A,ACTIVE,AC-093,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-366,A,ACTIVE,AC-093,CURRENTLY_VERIFIED_W11_CONTRACT,W11-W12,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-367,B,DEFAULT,AC-095,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11-W17,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
