raw_field_id,source_id,source,dataset_or_model,field_path,grain,documented_type,observed_type,description,feature_family,raw_temporal_class,normalized_temporal_class,usage_class,leakage_review,classification_origin,classification_preserved,population_missingness_status,sample_missingness_name_match_count,sample_missingness_caveat,join_role,handoff_state,w10_candidate_experiment_allowed,pit_gateway_required,source_access_priority,source_license_status,source_redistribution_status,notes
RF-000873,SRC-001,SportsDataverse,schedules,away_team,one row per game,character,UNMATERIALIZED_OR_NOT_SCANNED,"Away team display name from the away competitor's `team.displayName` (e.g. ""Akron Zips"").",identity_metadata,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,2,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000874,SRC-001,SportsDataverse,schedules,away_location,one row per game,character,UNMATERIALIZED_OR_NOT_SCANNED,"Away team school/location name from `team.location` (e.g. ""Akron"").",other,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000875,SRC-001,SportsDataverse,schedules,away_nickname,one row per game,character,UNMATERIALIZED_OR_NOT_SCANNED,"Away team mascot/nickname from `team.name` (e.g. ""Zips""). Note: `team.nickname` is the school name (""Akron""), not the mascot; this column correctly uses `team.name`.",identity_metadata,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000876,SRC-001,SportsDataverse,schedules,away_abbreviation,one row per game,character,UNMATERIALIZED_OR_NOT_SCANNED,"Away team abbreviation from `team.abbreviation` (e.g. ""AKR"").",identity_metadata,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000877,SRC-001,SportsDataverse,schedules,away_conference_id,one row per game,integer,UNMATERIALIZED_OR_NOT_SCANNED,Away team's ESPN conference/group id from `team.groups.id` (e.g. 15).,identity_metadata,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000878,SRC-001,SportsDataverse,schedules,away_score,one row per game,integer,UNMATERIALIZED_OR_NOT_SCANNED,"Final points scored by the away team, from the away competitor's `score`.",other,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000879,SRC-001,SportsDataverse,schedules,away_winner,one row per game,logical,UNMATERIALIZED_OR_NOT_SCANNED,"Whether the away team won, from the away competitor's `winner` flag.",other,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000880,SRC-001,SportsDataverse,schedules,away_rank,one row per game,integer,UNMATERIALIZED_OR_NOT_SCANNED,Away team's AP/coaches poll rank entering the game from the away competitor's `rank`; NA when unranked.,other,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000881,SRC-001,SportsDataverse,schedules,status_type_name,one row per game,character,UNMATERIALIZED_OR_NOT_SCANNED,"Game status enum from `header.competitions[0].status.type.name` (e.g. ""STATUS_FINAL"").",identity_metadata,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000882,SRC-001,SportsDataverse,schedules,status_type_completed,one row per game,logical,UNMATERIALIZED_OR_NOT_SCANNED,"Whether the game has completed, from `status.type.completed`.",other,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,2,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000883,SRC-001,SportsDataverse,schedules,status_type_detail,one row per game,character,UNMATERIALIZED_OR_NOT_SCANNED,"Human-readable status text from `status.type.detail`/`shortDetail` (e.g. ""Final"").",other,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000884,SRC-001,SportsDataverse,schedules,venue_id,one row per game,integer,UNMATERIALIZED_OR_NOT_SCANNED,ESPN venue id from `gameInfo.venue.id` (e.g. 3861).,identity_metadata,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000885,SRC-001,SportsDataverse,schedules,venue_full_name,one row per game,character,UNMATERIALIZED_OR_NOT_SCANNED,"Venue name from `gameInfo.venue.fullName` (e.g. ""Ohio Stadium"").",identity_metadata,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000886,SRC-001,SportsDataverse,schedules,venue_city,one row per game,character,UNMATERIALIZED_OR_NOT_SCANNED,"Venue city from `gameInfo.venue.address.city` (e.g. ""Columbus"").",other,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000887,SRC-001,SportsDataverse,schedules,venue_state,one row per game,character,UNMATERIALIZED_OR_NOT_SCANNED,"Venue state from `gameInfo.venue.address.state` (e.g. ""OH"").",other,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000888,SRC-001,SportsDataverse,schedules,venue_grass,one row per game,logical,UNMATERIALIZED_OR_NOT_SCANNED,"Whether the venue surface is natural grass, from `gameInfo.venue.grass` (e.g. FALSE for Ohio Stadium).",other,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000889,SRC-001,SportsDataverse,schedules,attendance,one row per game,integer,UNMATERIALIZED_OR_NOT_SCANNED,Reported attendance from `gameInfo.attendance` (e.g. 102011).,other,PREGAME_CONTEXT_OR_POSTGAME_METADATA_REQUIRES_COLUMN_REVIEW,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000890,SRC-001,SportsDataverse,linescores,team_id,"one row per (team, period)",integer,UNMATERIALIZED_OR_NOT_SCANNED,"ESPN team identifier for the team this linescore row belongs to (the `team_box_extra` map key, e.g. 194, 2006).",identity_metadata,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,3,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000891,SRC-001,SportsDataverse,linescores,period,"one row per (team, period)",integer,UNMATERIALIZED_OR_NOT_SCANNED,1-based period/quarter index derived from the element position within the team's `linescores` list (1=Q1 ... 4=Q4; >4 for overtime).,game_state_tempo_clock,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000892,SRC-001,SportsDataverse,linescores,value,"one row per (team, period)",integer,UNMATERIALIZED_OR_NOT_SCANNED,"Points scored by the team in that period, parsed from each linescore element's `displayValue` string (e.g. ""7"" -> 7).",other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000893,SRC-001,SportsDataverse,linescores,game_id,"one row per (team, period)",integer,UNMATERIALIZED_OR_NOT_SCANNED,ESPN game/event identifier stamped onto every row (e.g. 401628455); from the JSON top-level `id`.,identity_metadata,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,8,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000894,SRC-001,SportsDataverse,linescores,season,"one row per (team, period)",integer,UNMATERIALIZED_OR_NOT_SCANNED,"Season (calendar year) the game belongs to, stamped onto every row (e.g. 2024).",other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,10,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000895,SRC-001,SportsDataverse,power_index,game_id,one row per team (or per game),character,UNMATERIALIZED_OR_NOT_SCANNED,"ESPN event/game id, stamped onto every row (e.g. ""401628455"").",ratings_power,PREGAME_POSSIBLE_ONLY_WITH_ASOF_SNAPSHOT,ASOF_RECONSTRUCTION_REQUIRED,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,8,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,ASOF_RECONSTRUCTION_REQUIRED,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000896,SRC-001,SportsDataverse,power_index,season,one row per team (or per game),integer,UNMATERIALIZED_OR_NOT_SCANNED,"Season year the FPI projection was run for (from the resolved powerindex resource, e.g. 2024).",ratings_power,PREGAME_POSSIBLE_ONLY_WITH_ASOF_SNAPSHOT,ASOF_RECONSTRUCTION_REQUIRED,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,10,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,ASOF_RECONSTRUCTION_REQUIRED,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000897,SRC-001,SportsDataverse,power_index,team_id,one row per team (or per game),character,UNMATERIALIZED_OR_NOT_SCANNED,"ESPN team id parsed from the per-team powerindex `team.$ref` (e.g. ""194"", ""2006"").",ratings_power,PREGAME_POSSIBLE_ONLY_WITH_ASOF_SNAPSHOT,ASOF_RECONSTRUCTION_REQUIRED,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,3,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,ASOF_RECONSTRUCTION_REQUIRED,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000898,SRC-001,SportsDataverse,power_index,team_name,one row per team (or per game),character,UNMATERIALIZED_OR_NOT_SCANNED,Team short name from the ESPN team catalog (team_detail=TRUE only).,ratings_power,PREGAME_POSSIBLE_ONLY_WITH_ASOF_SNAPSHOT,ASOF_RECONSTRUCTION_REQUIRED,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,ASOF_RECONSTRUCTION_REQUIRED,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000899,SRC-001,SportsDataverse,power_index,team_abbreviation,one row per team (or per game),character,UNMATERIALIZED_OR_NOT_SCANNED,Team abbreviation from the ESPN team catalog (team_detail=TRUE only).,ratings_power,PREGAME_POSSIBLE_ONLY_WITH_ASOF_SNAPSHOT,ASOF_RECONSTRUCTION_REQUIRED,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,ASOF_RECONSTRUCTION_REQUIRED,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000900,SRC-001,SportsDataverse,power_index,team_location,one row per team (or per game),character,UNMATERIALIZED_OR_NOT_SCANNED,Team location/school name from the ESPN team catalog (team_detail=TRUE only).,ratings_power,PREGAME_POSSIBLE_ONLY_WITH_ASOF_SNAPSHOT,ASOF_RECONSTRUCTION_REQUIRED,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,ASOF_RECONSTRUCTION_REQUIRED,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000901,SRC-001,SportsDataverse,power_index,team_display_name,one row per team (or per game),character,UNMATERIALIZED_OR_NOT_SCANNED,Full team display name from the ESPN team catalog (team_detail=TRUE only).,ratings_power,PREGAME_POSSIBLE_ONLY_WITH_ASOF_SNAPSHOT,ASOF_RECONSTRUCTION_REQUIRED,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,ASOF_RECONSTRUCTION_REQUIRED,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000902,SRC-001,SportsDataverse,power_index,team_short_display_name,one row per team (or per game),character,UNMATERIALIZED_OR_NOT_SCANNED,Team short display name from the ESPN team catalog (team_detail=TRUE only).,ratings_power,PREGAME_POSSIBLE_ONLY_WITH_ASOF_SNAPSHOT,ASOF_RECONSTRUCTION_REQUIRED,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,ASOF_RECONSTRUCTION_REQUIRED,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000903,SRC-001,SportsDataverse,power_index,team_nickname,one row per team (or per game),character,UNMATERIALIZED_OR_NOT_SCANNED,Team nickname from the ESPN team catalog (team_detail=TRUE only).,ratings_power,PREGAME_POSSIBLE_ONLY_WITH_ASOF_SNAPSHOT,ASOF_RECONSTRUCTION_REQUIRED,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,ASOF_RECONSTRUCTION_REQUIRED,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000904,SRC-001,SportsDataverse,power_index,team_color,one row per team (or per game),character,UNMATERIALIZED_OR_NOT_SCANNED,Primary team color hex from the ESPN team catalog (team_detail=TRUE only).,ratings_power,PREGAME_POSSIBLE_ONLY_WITH_ASOF_SNAPSHOT,ASOF_RECONSTRUCTION_REQUIRED,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,ASOF_RECONSTRUCTION_REQUIRED,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
