candidate_seed_id,raw_field_id,source_id,source,dataset_or_model,field_path,feature_family,temporal_class,handoff_state,candidate_lane,transform_templates,initial_lifecycle_state,production_approved,target_policy,notes
FC-000538,RF-000639,SRC-001,SportsDataverse,adv_situational,EPA_success_pass,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000539,RF-000640,SRC-001,SportsDataverse,adv_situational,EPA_success_pass_rate,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000540,RF-000641,SRC-001,SportsDataverse,adv_situational,EPA_success_rush,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000541,RF-000642,SRC-001,SportsDataverse,adv_situational,EPA_success_rush_rate,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000542,RF-000643,SRC-001,SportsDataverse,adv_situational,EPA_success_rz,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000543,RF-000644,SRC-001,SportsDataverse,adv_situational,EPA_success_rate_rz,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000544,RF-000645,SRC-001,SportsDataverse,adv_situational,EPA_success_third,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000545,RF-000646,SRC-001,SportsDataverse,adv_situational,EPA_success_rate_third,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000546,RF-000647,SRC-001,SportsDataverse,adv_situational,EPA_success_early_down,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000547,RF-000648,SRC-001,SportsDataverse,adv_situational,EPA_success_early_down_rate,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000548,RF-000649,SRC-001,SportsDataverse,adv_situational,early_downs,situational_field_position,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000549,RF-000650,SRC-001,SportsDataverse,adv_situational,early_down_pass_rate,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000550,RF-000651,SRC-001,SportsDataverse,adv_situational,early_down_rush_rate,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000551,RF-000652,SRC-001,SportsDataverse,adv_situational,EPA_early_down,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000552,RF-000653,SRC-001,SportsDataverse,adv_situational,EPA_early_down_per_play,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000553,RF-000654,SRC-001,SportsDataverse,adv_situational,early_down_first_down,situational_field_position,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000554,RF-000655,SRC-001,SportsDataverse,adv_situational,early_down_first_down_rate,situational_field_position,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000555,RF-000656,SRC-001,SportsDataverse,adv_situational,early_down_pass,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000556,RF-000657,SRC-001,SportsDataverse,adv_situational,EPA_early_down_pass,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000557,RF-000658,SRC-001,SportsDataverse,adv_situational,EPA_early_down_pass_per_play,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000558,RF-000659,SRC-001,SportsDataverse,adv_situational,EPA_success_early_down_pass,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000559,RF-000660,SRC-001,SportsDataverse,adv_situational,EPA_success_early_down_pass_rate,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000560,RF-000661,SRC-001,SportsDataverse,adv_situational,early_down_rush,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000561,RF-000662,SRC-001,SportsDataverse,adv_situational,EPA_early_down_rush,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000562,RF-000663,SRC-001,SportsDataverse,adv_situational,EPA_early_down_rush_per_play,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000563,RF-000664,SRC-001,SportsDataverse,adv_situational,EPA_success_early_down_rush,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000564,RF-000665,SRC-001,SportsDataverse,adv_situational,EPA_success_early_down_rush_rate,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000565,RF-000666,SRC-001,SportsDataverse,adv_situational,middle_8,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000566,RF-000667,SRC-001,SportsDataverse,adv_situational,middle_8_pass_rate,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000567,RF-000668,SRC-001,SportsDataverse,adv_situational,middle_8_rush_rate,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000568,RF-000669,SRC-001,SportsDataverse,adv_situational,EPA_middle_8,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000569,RF-000670,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_per_play,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000570,RF-000671,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_success,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000571,RF-000672,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_success_rate,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000572,RF-000673,SRC-001,SportsDataverse,adv_situational,middle_8_pass,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000573,RF-000674,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_pass,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000574,RF-000675,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_pass_per_play,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000575,RF-000676,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_success_pass,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000576,RF-000677,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_success_pass_rate,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000577,RF-000678,SRC-001,SportsDataverse,adv_situational,middle_8_rush,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000578,RF-000679,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_rush,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000579,RF-000680,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_rush_per_play,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000580,RF-000681,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_success_rush,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000581,RF-000682,SRC-001,SportsDataverse,adv_situational,EPA_middle_8_success_rush_rate,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000582,RF-000683,SRC-001,SportsDataverse,adv_situational,EPA_success_late_down,advanced_efficiency_probability,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000583,RF-000684,SRC-001,SportsDataverse,adv_situational,EPA_success_late_down_pass,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000584,RF-000685,SRC-001,SportsDataverse,adv_situational,EPA_success_late_down_rush,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000585,RF-000686,SRC-001,SportsDataverse,adv_situational,late_downs,situational_field_position,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000586,RF-000687,SRC-001,SportsDataverse,adv_situational,late_down_pass,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
