evidence_id,file,column,rows,non_null,missing,missing_pct,dtype_observed,evidence_kind,interpretation,promotion_use
MISS-0268,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,station,1,1,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0269,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,capture_status,1,1,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0270,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,date,1,1,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0271,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,endpoint,1,1,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0272,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,game_id,1,1,0,0.0,int64,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0273,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,lat,1,1,0,0.0,float64,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0274,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,lon,1,1,0,0.0,float64,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0275,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,request_url,1,1,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0276,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,sample_id,1,1,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0277,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,timezone,1,1,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0278,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,variables,1,1,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0279,weather/samples/OPEN_METEO_GAME_SAMPLE_REQUESTS.csv,venue,1,1,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0280,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,away_team,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0281,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,date,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0282,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,evidence_class,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0283,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,game_id,2,2,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0284,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,home_team,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0285,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,kickoff_local,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0286,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,location,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0287,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,precip_summary,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0288,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,source,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0289,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,source_url,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0290,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,temperature_summary,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0291,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,temporal_note,2,1,1,50.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0292,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,venue,2,2,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0293,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,weather_condition,2,1,1,50.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0294,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,wind_avg,2,1,1,50.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0295,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,wind_max_2min,2,1,1,50.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0296,weather/samples/REAL_GAME_WEATHER_EVIDENCE.csv,wind_peak,2,1,1,50.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
