source_local_id,relationship,target_local_id,source_jira_key,target_jira_key,target_link_type_name,status
POST-SUBTASK-105,BLOCKS,POST-STORY-045,{{JIRA_KEY:POST-SUBTASK-105}},{{JIRA_KEY:POST-STORY-045}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-105,BLOCKS,POST-SUBTASK-106,{{JIRA_KEY:POST-SUBTASK-105}},{{JIRA_KEY:POST-SUBTASK-106}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-105,BLOCKS,POST-SUBTASK-107,{{JIRA_KEY:POST-SUBTASK-105}},{{JIRA_KEY:POST-SUBTASK-107}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-105,BLOCKS,POST-SUBTASK-108,{{JIRA_KEY:POST-SUBTASK-105}},{{JIRA_KEY:POST-SUBTASK-108}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-105,BLOCKS,POST-SUBTASK-133,{{JIRA_KEY:POST-SUBTASK-105}},{{JIRA_KEY:POST-SUBTASK-133}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-105,BLOCKS,POST-SUBTASK-134,{{JIRA_KEY:POST-SUBTASK-105}},{{JIRA_KEY:POST-SUBTASK-134}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-105,BLOCKS,POST-SUBTASK-135,{{JIRA_KEY:POST-SUBTASK-105}},{{JIRA_KEY:POST-SUBTASK-135}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-106,BLOCKS,POST-SUBTASK-107,{{JIRA_KEY:POST-SUBTASK-106}},{{JIRA_KEY:POST-SUBTASK-107}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-106,BLOCKS,POST-SUBTASK-108,{{JIRA_KEY:POST-SUBTASK-106}},{{JIRA_KEY:POST-SUBTASK-108}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-107,BLOCKS,POST-SUBTASK-108,{{JIRA_KEY:POST-SUBTASK-107}},{{JIRA_KEY:POST-SUBTASK-108}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-108,BLOCKS,POST-STORY-037,{{JIRA_KEY:POST-SUBTASK-108}},{{JIRA_KEY:POST-STORY-037}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-108,BLOCKS,POST-SUBTASK-109,{{JIRA_KEY:POST-SUBTASK-108}},{{JIRA_KEY:POST-SUBTASK-109}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-108,BLOCKS,POST-SUBTASK-110,{{JIRA_KEY:POST-SUBTASK-108}},{{JIRA_KEY:POST-SUBTASK-110}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-108,BLOCKS,POST-SUBTASK-111,{{JIRA_KEY:POST-SUBTASK-108}},{{JIRA_KEY:POST-SUBTASK-111}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-109,BLOCKS,POST-SUBTASK-110,{{JIRA_KEY:POST-SUBTASK-109}},{{JIRA_KEY:POST-SUBTASK-110}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-109,BLOCKS,POST-SUBTASK-111,{{JIRA_KEY:POST-SUBTASK-109}},{{JIRA_KEY:POST-SUBTASK-111}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-110,BLOCKS,POST-SUBTASK-111,{{JIRA_KEY:POST-SUBTASK-110}},{{JIRA_KEY:POST-SUBTASK-111}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-111,BLOCKS,POST-EPIC-013,{{JIRA_KEY:POST-SUBTASK-111}},{{JIRA_KEY:POST-EPIC-013}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-111,BLOCKS,POST-STORY-038,{{JIRA_KEY:POST-SUBTASK-111}},{{JIRA_KEY:POST-STORY-038}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-111,BLOCKS,POST-STORY-039,{{JIRA_KEY:POST-SUBTASK-111}},{{JIRA_KEY:POST-STORY-039}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-111,BLOCKS,POST-SUBTASK-112,{{JIRA_KEY:POST-SUBTASK-111}},{{JIRA_KEY:POST-SUBTASK-112}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-111,BLOCKS,POST-SUBTASK-113,{{JIRA_KEY:POST-SUBTASK-111}},{{JIRA_KEY:POST-SUBTASK-113}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-111,BLOCKS,POST-SUBTASK-114,{{JIRA_KEY:POST-SUBTASK-111}},{{JIRA_KEY:POST-SUBTASK-114}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-111,BLOCKS,POST-SUBTASK-115,{{JIRA_KEY:POST-SUBTASK-111}},{{JIRA_KEY:POST-SUBTASK-115}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-111,BLOCKS,POST-SUBTASK-116,{{JIRA_KEY:POST-SUBTASK-111}},{{JIRA_KEY:POST-SUBTASK-116}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-111,BLOCKS,POST-SUBTASK-117,{{JIRA_KEY:POST-SUBTASK-111}},{{JIRA_KEY:POST-SUBTASK-117}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-112,BLOCKS,POST-SUBTASK-113,{{JIRA_KEY:POST-SUBTASK-112}},{{JIRA_KEY:POST-SUBTASK-113}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-112,BLOCKS,POST-SUBTASK-114,{{JIRA_KEY:POST-SUBTASK-112}},{{JIRA_KEY:POST-SUBTASK-114}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-113,BLOCKS,POST-SUBTASK-114,{{JIRA_KEY:POST-SUBTASK-113}},{{JIRA_KEY:POST-SUBTASK-114}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-114,BLOCKS,POST-EPIC-015,{{JIRA_KEY:POST-SUBTASK-114}},{{JIRA_KEY:POST-EPIC-015}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-114,BLOCKS,POST-STORY-045,{{JIRA_KEY:POST-SUBTASK-114}},{{JIRA_KEY:POST-STORY-045}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-114,BLOCKS,POST-SUBTASK-133,{{JIRA_KEY:POST-SUBTASK-114}},{{JIRA_KEY:POST-SUBTASK-133}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-114,BLOCKS,POST-SUBTASK-134,{{JIRA_KEY:POST-SUBTASK-114}},{{JIRA_KEY:POST-SUBTASK-134}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-114,BLOCKS,POST-SUBTASK-135,{{JIRA_KEY:POST-SUBTASK-114}},{{JIRA_KEY:POST-SUBTASK-135}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-115,BLOCKS,POST-SUBTASK-116,{{JIRA_KEY:POST-SUBTASK-115}},{{JIRA_KEY:POST-SUBTASK-116}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-115,BLOCKS,POST-SUBTASK-117,{{JIRA_KEY:POST-SUBTASK-115}},{{JIRA_KEY:POST-SUBTASK-117}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-116,BLOCKS,POST-SUBTASK-117,{{JIRA_KEY:POST-SUBTASK-116}},{{JIRA_KEY:POST-SUBTASK-117}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-117,BLOCKS,POST-STORY-040,{{JIRA_KEY:POST-SUBTASK-117}},{{JIRA_KEY:POST-STORY-040}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-117,BLOCKS,POST-SUBTASK-118,{{JIRA_KEY:POST-SUBTASK-117}},{{JIRA_KEY:POST-SUBTASK-118}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-117,BLOCKS,POST-SUBTASK-119,{{JIRA_KEY:POST-SUBTASK-117}},{{JIRA_KEY:POST-SUBTASK-119}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-117,BLOCKS,POST-SUBTASK-120,{{JIRA_KEY:POST-SUBTASK-117}},{{JIRA_KEY:POST-SUBTASK-120}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-118,BLOCKS,POST-SUBTASK-119,{{JIRA_KEY:POST-SUBTASK-118}},{{JIRA_KEY:POST-SUBTASK-119}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-118,BLOCKS,POST-SUBTASK-120,{{JIRA_KEY:POST-SUBTASK-118}},{{JIRA_KEY:POST-SUBTASK-120}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-119,BLOCKS,POST-SUBTASK-120,{{JIRA_KEY:POST-SUBTASK-119}},{{JIRA_KEY:POST-SUBTASK-120}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-120,BLOCKS,POST-STORY-041,{{JIRA_KEY:POST-SUBTASK-120}},{{JIRA_KEY:POST-STORY-041}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-120,BLOCKS,POST-SUBTASK-121,{{JIRA_KEY:POST-SUBTASK-120}},{{JIRA_KEY:POST-SUBTASK-121}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-120,BLOCKS,POST-SUBTASK-122,{{JIRA_KEY:POST-SUBTASK-120}},{{JIRA_KEY:POST-SUBTASK-122}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-120,BLOCKS,POST-SUBTASK-123,{{JIRA_KEY:POST-SUBTASK-120}},{{JIRA_KEY:POST-SUBTASK-123}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-121,BLOCKS,POST-SUBTASK-122,{{JIRA_KEY:POST-SUBTASK-121}},{{JIRA_KEY:POST-SUBTASK-122}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-121,BLOCKS,POST-SUBTASK-123,{{JIRA_KEY:POST-SUBTASK-121}},{{JIRA_KEY:POST-SUBTASK-123}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-122,BLOCKS,POST-SUBTASK-123,{{JIRA_KEY:POST-SUBTASK-122}},{{JIRA_KEY:POST-SUBTASK-123}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-123,BLOCKS,POST-EPIC-015,{{JIRA_KEY:POST-SUBTASK-123}},{{JIRA_KEY:POST-EPIC-015}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-123,BLOCKS,POST-STORY-045,{{JIRA_KEY:POST-SUBTASK-123}},{{JIRA_KEY:POST-STORY-045}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-123,BLOCKS,POST-SUBTASK-133,{{JIRA_KEY:POST-SUBTASK-123}},{{JIRA_KEY:POST-SUBTASK-133}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-123,BLOCKS,POST-SUBTASK-134,{{JIRA_KEY:POST-SUBTASK-123}},{{JIRA_KEY:POST-SUBTASK-134}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-123,BLOCKS,POST-SUBTASK-135,{{JIRA_KEY:POST-SUBTASK-123}},{{JIRA_KEY:POST-SUBTASK-135}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-124,BLOCKS,POST-SUBTASK-125,{{JIRA_KEY:POST-SUBTASK-124}},{{JIRA_KEY:POST-SUBTASK-125}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-124,BLOCKS,POST-SUBTASK-126,{{JIRA_KEY:POST-SUBTASK-124}},{{JIRA_KEY:POST-SUBTASK-126}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-125,BLOCKS,POST-SUBTASK-126,{{JIRA_KEY:POST-SUBTASK-125}},{{JIRA_KEY:POST-SUBTASK-126}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-126,BLOCKS,POST-STORY-043,{{JIRA_KEY:POST-SUBTASK-126}},{{JIRA_KEY:POST-STORY-043}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-126,BLOCKS,POST-SUBTASK-127,{{JIRA_KEY:POST-SUBTASK-126}},{{JIRA_KEY:POST-SUBTASK-127}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-126,BLOCKS,POST-SUBTASK-128,{{JIRA_KEY:POST-SUBTASK-126}},{{JIRA_KEY:POST-SUBTASK-128}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-126,BLOCKS,POST-SUBTASK-129,{{JIRA_KEY:POST-SUBTASK-126}},{{JIRA_KEY:POST-SUBTASK-129}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-127,BLOCKS,POST-SUBTASK-128,{{JIRA_KEY:POST-SUBTASK-127}},{{JIRA_KEY:POST-SUBTASK-128}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-127,BLOCKS,POST-SUBTASK-129,{{JIRA_KEY:POST-SUBTASK-127}},{{JIRA_KEY:POST-SUBTASK-129}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-128,BLOCKS,POST-SUBTASK-129,{{JIRA_KEY:POST-SUBTASK-128}},{{JIRA_KEY:POST-SUBTASK-129}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-129,BLOCKS,POST-STORY-044,{{JIRA_KEY:POST-SUBTASK-129}},{{JIRA_KEY:POST-STORY-044}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-129,BLOCKS,POST-SUBTASK-130,{{JIRA_KEY:POST-SUBTASK-129}},{{JIRA_KEY:POST-SUBTASK-130}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-129,BLOCKS,POST-SUBTASK-131,{{JIRA_KEY:POST-SUBTASK-129}},{{JIRA_KEY:POST-SUBTASK-131}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-129,BLOCKS,POST-SUBTASK-132,{{JIRA_KEY:POST-SUBTASK-129}},{{JIRA_KEY:POST-SUBTASK-132}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-130,BLOCKS,POST-SUBTASK-131,{{JIRA_KEY:POST-SUBTASK-130}},{{JIRA_KEY:POST-SUBTASK-131}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-130,BLOCKS,POST-SUBTASK-132,{{JIRA_KEY:POST-SUBTASK-130}},{{JIRA_KEY:POST-SUBTASK-132}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-131,BLOCKS,POST-SUBTASK-132,{{JIRA_KEY:POST-SUBTASK-131}},{{JIRA_KEY:POST-SUBTASK-132}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-132,BLOCKS,POST-EPIC-015,{{JIRA_KEY:POST-SUBTASK-132}},{{JIRA_KEY:POST-EPIC-015}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-132,BLOCKS,POST-STORY-045,{{JIRA_KEY:POST-SUBTASK-132}},{{JIRA_KEY:POST-STORY-045}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-132,BLOCKS,POST-SUBTASK-133,{{JIRA_KEY:POST-SUBTASK-132}},{{JIRA_KEY:POST-SUBTASK-133}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-132,BLOCKS,POST-SUBTASK-134,{{JIRA_KEY:POST-SUBTASK-132}},{{JIRA_KEY:POST-SUBTASK-134}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-132,BLOCKS,POST-SUBTASK-135,{{JIRA_KEY:POST-SUBTASK-132}},{{JIRA_KEY:POST-SUBTASK-135}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-133,BLOCKS,POST-SUBTASK-134,{{JIRA_KEY:POST-SUBTASK-133}},{{JIRA_KEY:POST-SUBTASK-134}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-133,BLOCKS,POST-SUBTASK-135,{{JIRA_KEY:POST-SUBTASK-133}},{{JIRA_KEY:POST-SUBTASK-135}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-134,BLOCKS,POST-SUBTASK-135,{{JIRA_KEY:POST-SUBTASK-134}},{{JIRA_KEY:POST-SUBTASK-135}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-135,BLOCKS,POST-STORY-046,{{JIRA_KEY:POST-SUBTASK-135}},{{JIRA_KEY:POST-STORY-046}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-135,BLOCKS,POST-SUBTASK-136,{{JIRA_KEY:POST-SUBTASK-135}},{{JIRA_KEY:POST-SUBTASK-136}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-135,BLOCKS,POST-SUBTASK-137,{{JIRA_KEY:POST-SUBTASK-135}},{{JIRA_KEY:POST-SUBTASK-137}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-135,BLOCKS,POST-SUBTASK-138,{{JIRA_KEY:POST-SUBTASK-135}},{{JIRA_KEY:POST-SUBTASK-138}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-136,BLOCKS,POST-SUBTASK-137,{{JIRA_KEY:POST-SUBTASK-136}},{{JIRA_KEY:POST-SUBTASK-137}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-136,BLOCKS,POST-SUBTASK-138,{{JIRA_KEY:POST-SUBTASK-136}},{{JIRA_KEY:POST-SUBTASK-138}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-137,BLOCKS,POST-SUBTASK-138,{{JIRA_KEY:POST-SUBTASK-137}},{{JIRA_KEY:POST-SUBTASK-138}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-138,BLOCKS,POST-STORY-047,{{JIRA_KEY:POST-SUBTASK-138}},{{JIRA_KEY:POST-STORY-047}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-138,BLOCKS,POST-SUBTASK-139,{{JIRA_KEY:POST-SUBTASK-138}},{{JIRA_KEY:POST-SUBTASK-139}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-138,BLOCKS,POST-SUBTASK-140,{{JIRA_KEY:POST-SUBTASK-138}},{{JIRA_KEY:POST-SUBTASK-140}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-138,BLOCKS,POST-SUBTASK-141,{{JIRA_KEY:POST-SUBTASK-138}},{{JIRA_KEY:POST-SUBTASK-141}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-139,BLOCKS,POST-SUBTASK-140,{{JIRA_KEY:POST-SUBTASK-139}},{{JIRA_KEY:POST-SUBTASK-140}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-139,BLOCKS,POST-SUBTASK-141,{{JIRA_KEY:POST-SUBTASK-139}},{{JIRA_KEY:POST-SUBTASK-141}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-140,BLOCKS,POST-SUBTASK-141,{{JIRA_KEY:POST-SUBTASK-140}},{{JIRA_KEY:POST-SUBTASK-141}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-141,BLOCKS,POST-EPIC-016,{{JIRA_KEY:POST-SUBTASK-141}},{{JIRA_KEY:POST-EPIC-016}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-141,BLOCKS,POST-EPIC-017,{{JIRA_KEY:POST-SUBTASK-141}},{{JIRA_KEY:POST-EPIC-017}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-141,BLOCKS,POST-STORY-048,{{JIRA_KEY:POST-SUBTASK-141}},{{JIRA_KEY:POST-STORY-048}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-141,BLOCKS,POST-STORY-051,{{JIRA_KEY:POST-SUBTASK-141}},{{JIRA_KEY:POST-STORY-051}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-141,BLOCKS,POST-SUBTASK-142,{{JIRA_KEY:POST-SUBTASK-141}},{{JIRA_KEY:POST-SUBTASK-142}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-141,BLOCKS,POST-SUBTASK-143,{{JIRA_KEY:POST-SUBTASK-141}},{{JIRA_KEY:POST-SUBTASK-143}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-141,BLOCKS,POST-SUBTASK-144,{{JIRA_KEY:POST-SUBTASK-141}},{{JIRA_KEY:POST-SUBTASK-144}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-141,BLOCKS,POST-SUBTASK-151,{{JIRA_KEY:POST-SUBTASK-141}},{{JIRA_KEY:POST-SUBTASK-151}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-141,BLOCKS,POST-SUBTASK-152,{{JIRA_KEY:POST-SUBTASK-141}},{{JIRA_KEY:POST-SUBTASK-152}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-141,BLOCKS,POST-SUBTASK-153,{{JIRA_KEY:POST-SUBTASK-141}},{{JIRA_KEY:POST-SUBTASK-153}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-142,BLOCKS,POST-SUBTASK-143,{{JIRA_KEY:POST-SUBTASK-142}},{{JIRA_KEY:POST-SUBTASK-143}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-142,BLOCKS,POST-SUBTASK-144,{{JIRA_KEY:POST-SUBTASK-142}},{{JIRA_KEY:POST-SUBTASK-144}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-143,BLOCKS,POST-SUBTASK-144,{{JIRA_KEY:POST-SUBTASK-143}},{{JIRA_KEY:POST-SUBTASK-144}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-144,BLOCKS,POST-STORY-049,{{JIRA_KEY:POST-SUBTASK-144}},{{JIRA_KEY:POST-STORY-049}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-144,BLOCKS,POST-SUBTASK-145,{{JIRA_KEY:POST-SUBTASK-144}},{{JIRA_KEY:POST-SUBTASK-145}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-144,BLOCKS,POST-SUBTASK-146,{{JIRA_KEY:POST-SUBTASK-144}},{{JIRA_KEY:POST-SUBTASK-146}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-144,BLOCKS,POST-SUBTASK-147,{{JIRA_KEY:POST-SUBTASK-144}},{{JIRA_KEY:POST-SUBTASK-147}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-145,BLOCKS,POST-SUBTASK-146,{{JIRA_KEY:POST-SUBTASK-145}},{{JIRA_KEY:POST-SUBTASK-146}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-145,BLOCKS,POST-SUBTASK-147,{{JIRA_KEY:POST-SUBTASK-145}},{{JIRA_KEY:POST-SUBTASK-147}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-146,BLOCKS,POST-SUBTASK-147,{{JIRA_KEY:POST-SUBTASK-146}},{{JIRA_KEY:POST-SUBTASK-147}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-147,BLOCKS,POST-STORY-050,{{JIRA_KEY:POST-SUBTASK-147}},{{JIRA_KEY:POST-STORY-050}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-147,BLOCKS,POST-SUBTASK-148,{{JIRA_KEY:POST-SUBTASK-147}},{{JIRA_KEY:POST-SUBTASK-148}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-147,BLOCKS,POST-SUBTASK-149,{{JIRA_KEY:POST-SUBTASK-147}},{{JIRA_KEY:POST-SUBTASK-149}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-147,BLOCKS,POST-SUBTASK-150,{{JIRA_KEY:POST-SUBTASK-147}},{{JIRA_KEY:POST-SUBTASK-150}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-148,BLOCKS,POST-SUBTASK-149,{{JIRA_KEY:POST-SUBTASK-148}},{{JIRA_KEY:POST-SUBTASK-149}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-148,BLOCKS,POST-SUBTASK-150,{{JIRA_KEY:POST-SUBTASK-148}},{{JIRA_KEY:POST-SUBTASK-150}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-149,BLOCKS,POST-SUBTASK-150,{{JIRA_KEY:POST-SUBTASK-149}},{{JIRA_KEY:POST-SUBTASK-150}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-151,BLOCKS,POST-SUBTASK-152,{{JIRA_KEY:POST-SUBTASK-151}},{{JIRA_KEY:POST-SUBTASK-152}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-151,BLOCKS,POST-SUBTASK-153,{{JIRA_KEY:POST-SUBTASK-151}},{{JIRA_KEY:POST-SUBTASK-153}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-152,BLOCKS,POST-SUBTASK-153,{{JIRA_KEY:POST-SUBTASK-152}},{{JIRA_KEY:POST-SUBTASK-153}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-153,BLOCKS,POST-STORY-052,{{JIRA_KEY:POST-SUBTASK-153}},{{JIRA_KEY:POST-STORY-052}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-153,BLOCKS,POST-SUBTASK-154,{{JIRA_KEY:POST-SUBTASK-153}},{{JIRA_KEY:POST-SUBTASK-154}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-153,BLOCKS,POST-SUBTASK-155,{{JIRA_KEY:POST-SUBTASK-153}},{{JIRA_KEY:POST-SUBTASK-155}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-153,BLOCKS,POST-SUBTASK-156,{{JIRA_KEY:POST-SUBTASK-153}},{{JIRA_KEY:POST-SUBTASK-156}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-154,BLOCKS,POST-SUBTASK-155,{{JIRA_KEY:POST-SUBTASK-154}},{{JIRA_KEY:POST-SUBTASK-155}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-154,BLOCKS,POST-SUBTASK-156,{{JIRA_KEY:POST-SUBTASK-154}},{{JIRA_KEY:POST-SUBTASK-156}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-155,BLOCKS,POST-SUBTASK-156,{{JIRA_KEY:POST-SUBTASK-155}},{{JIRA_KEY:POST-SUBTASK-156}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-156,BLOCKS,POST-STORY-053,{{JIRA_KEY:POST-SUBTASK-156}},{{JIRA_KEY:POST-STORY-053}},Blocks,PENDING_POST_IMPORT_KEY_MAP
