id,section,section_title,obligation,status,evidence,validation,verification_note
MPR-43-010,43,DATA/ML GOVERNANCE,Keep A&M specialization subordinate to national truth.,CONTROL_IMPLEMENTED,instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-PROTECTED;VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-43-011,43,DATA/ML GOVERNANCE,Do not guarantee an A&M adjustment or BAS effect.,CONTROL_IMPLEMENTED,instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-PROTECTED;VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-43-012,43,DATA/ML GOVERNANCE,Reference canonical protected documents rather than duplicating all scientific rules.,CONTROL_IMPLEMENTED,instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json,VAL-PROTECTED;VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-43-013,43,DATA/ML GOVERNANCE,Require provenance and immutable evidence for scientific claims.,CONTROL_IMPLEMENTED,instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-PROTECTED;VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-44-001,44,RESOURCE-AWARE DEVELOPMENT,Respect actual target hardware and environment.,CONTROL_IMPLEMENTED,instructions/16_PARALLELISM_RESOURCES_CONTEXT_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md,VAL-RESOURCE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-44-002,44,RESOURCE-AWARE DEVELOPMENT,"Do not assume unlimited GPU, cloud, RAM, disk, API, or budget.",CONTROL_IMPLEMENTED,instructions/16_PARALLELISM_RESOURCES_CONTEXT_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/parallelism_policy.json;instructions/templates/HANDOFF_RECORD.md,VAL-RESOURCE-POLICY;VAL-PARALLELISM;VAL-HANDOFF,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-44-003,44,RESOURCE-AWARE DEVELOPMENT,Keep target-hardware thresholds unresolved pending real evidence.,CONTROL_IMPLEMENTED,instructions/16_PARALLELISM_RESOURCES_CONTEXT_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md,VAL-RESOURCE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-44-004,44,RESOURCE-AWARE DEVELOPMENT,Do not fabricate benchmark numbers.,CONTROL_IMPLEMENTED,instructions/16_PARALLELISM_RESOURCES_CONTEXT_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md,VAL-RESOURCE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-44-005,44,RESOURCE-AWARE DEVELOPMENT,"Benchmark, measure, adapt, and record evidence when resources matter.",CONTROL_IMPLEMENTED,instructions/16_PARALLELISM_RESOURCES_CONTEXT_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md,VAL-RESOURCE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-44-006,44,RESOURCE-AWARE DEVELOPMENT,Do not introduce expensive infrastructure without demonstrated need.,CONTROL_IMPLEMENTED,instructions/16_PARALLELISM_RESOURCES_CONTEXT_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md,VAL-RESOURCE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-44-007,44,RESOURCE-AWARE DEVELOPMENT,Bound parallel sessions and experiments by resource budgets.,CONTROL_IMPLEMENTED,instructions/16_PARALLELISM_RESOURCES_CONTEXT_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/parallelism_policy.json;instructions/templates/HANDOFF_RECORD.md,VAL-RESOURCE-POLICY;VAL-PARALLELISM;VAL-HANDOFF,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-001,45,ERROR AND RECOVERY RUNBOOKS,Provide a dirty-repository recovery runbook.,CONTROL_IMPLEMENTED,instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md;instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md;instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json,VAL-RUNBOOKS;VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-002,45,ERROR AND RECOVERY RUNBOOKS,Provide a merge-conflict resolution runbook that understands both sides.,CONTROL_IMPLEMENTED,instructions/runbooks/MERGE_CONFLICT_RESOLUTION.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md;instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md;instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md,VAL-RUNBOOKS;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-003,45,ERROR AND RECOVERY RUNBOOKS,Provide failed-CI diagnosis before retry.,CONTROL_IMPLEMENTED,instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md;instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md;instructions/12_CI_TESTING_EVIDENCE_AND_DEFINITION_OF_DONE.md;instructions/policies/definition_of_done.json,VAL-RUNBOOKS;VAL-TESTING-POLICY;VAL-DOD;VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-004,45,ERROR AND RECOVERY RUNBOOKS,Provide dependency-installation isolation/recovery.,CONTROL_IMPLEMENTED,instructions/runbooks/DEPENDENCY_INSTALLATION_FAILURE.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md;instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md;instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md,VAL-RUNBOOKS;VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-005,45,ERROR AND RECOVERY RUNBOOKS,Provide Jira/GitHub desynchronization resolution.,CONTROL_IMPLEMENTED,instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md;instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md,VAL-RUNBOOKS;VAL-JIRA-POLICY;VAL-JIRA;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-006,45,ERROR AND RECOVERY RUNBOOKS,Provide stale branch/worktree ownership and cleanup checks.,CONTROL_IMPLEMENTED,instructions/runbooks/STALE_BRANCH_AND_WORKTREE.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md;instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md,VAL-RUNBOOKS;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-007,45,ERROR AND RECOVERY RUNBOOKS,Provide agent-loop recovery.,CONTROL_IMPLEMENTED,instructions/runbooks/AGENT_LOOP_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md;instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md;instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md,VAL-RUNBOOKS;VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-008,45,ERROR AND RECOVERY RUNBOOKS,Provide interrupted-session recovery.,CONTROL_IMPLEMENTED,instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md;instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json,VAL-RUNBOOKS;VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-009,45,ERROR AND RECOVERY RUNBOOKS,Provide source/API outage/access failure behavior without fabricated data.,CONTROL_IMPLEMENTED,instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md,VAL-RUNBOOKS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-010,45,ERROR AND RECOVERY RUNBOOKS,Provide repository identity/remote reconciliation.,CONTROL_IMPLEMENTED,instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md;instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md,VAL-RUNBOOKS;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-011,45,ERROR AND RECOVERY RUNBOOKS,"Provide secret incident, migration/data recovery, and instruction-integrity recovery.",CONTROL_IMPLEMENTED,instructions/runbooks/SECRET_OR_SENSITIVE_DATA_INCIDENT.md;instructions/runbooks/MIGRATION_AND_DATA_RECOVERY.md;instructions/runbooks/INSTRUCTION_INTEGRITY_FAILURE.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md,VAL-RUNBOOKS;VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING;VAL-SECURITY-POLICY;VAL-SECRET;VAL-ARCHITECTURE-CHANGE;VAL-DOCUMENTATION-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-45-012,45,ERROR AND RECOVERY RUNBOOKS,Consolidate runbooks without unnecessary file proliferation.,CONTROL_IMPLEMENTED,instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/runbooks/DIRTY_WORKTREE_RECOVERY.md;instructions/runbooks/FAILED_CI_DIAGNOSIS.md;instructions/runbooks/JIRA_GITHUB_DESYNCHRONIZATION.md;instructions/runbooks/INTERRUPTED_SESSION_RECOVERY.md;instructions/runbooks/SOURCE_API_OUTAGE_AND_ACCESS_FAILURE.md,VAL-RUNBOOKS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-46-001,46,MACHINE-READABLE POLICIES,Provide machine-readable policies where they improve deterministic AI behavior.,CONTROL_IMPLEMENTED,instructions/policies/;tools/validate_autonomous_controls.py,VAL-POLICIES,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-46-002,46,MACHINE-READABLE POLICIES,"Provide source precedence, autonomy, Git, Jira, task-state, task-selection, Definition of Done, testing, loop/retry, parallelism, security, protected-scope, release, packaging, and change-control policies.",CONTROL_IMPLEMENTED,instructions/policies/;tools/validate_autonomous_controls.py;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md,VAL-POLICIES;VAL-JIRA-POLICY;VAL-JIRA;VAL-GIT-POLICY;VAL-WORKTREE-POLICY;VAL-TESTING-POLICY;VAL-DOD;VAL-LOOP-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-46-003,46,MACHINE-READABLE POLICIES,Provide a Jira traceability schema.,CONTROL_IMPLEMENTED,instructions/policies/;tools/validate_autonomous_controls.py;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-POLICIES;VAL-JIRA-POLICY;VAL-JIRA,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-46-004,46,MACHINE-READABLE POLICIES,Keep human and machine policies consistent.,CONTROL_IMPLEMENTED,instructions/policies/;tools/validate_autonomous_controls.py,VAL-POLICIES,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-46-005,46,MACHINE-READABLE POLICIES,Identify canonical human documents for machine companions.,CONTROL_IMPLEMENTED,instructions/policies/;tools/validate_autonomous_controls.py,VAL-POLICIES,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-46-006,46,MACHINE-READABLE POLICIES,"Validate policy versions, references, and critical invariants.",CONTROL_IMPLEMENTED,instructions/policies/;tools/validate_autonomous_controls.py,VAL-POLICIES,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-46-007,46,MACHINE-READABLE POLICIES,Avoid schemas that add no operational value.,CONTROL_IMPLEMENTED,instructions/policies/;tools/validate_autonomous_controls.py,VAL-POLICIES,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-47-001,47,INSTRUCTION-PACK MANIFEST,Create an instruction-pack manifest.,CONTROL_IMPLEMENTED,instructions/manifest.json;instructions/policies/instruction_manifest.schema.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-MANIFEST;VAL-HASHES;VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-47-002,47,INSTRUCTION-PACK MANIFEST,List every instruction file.,CONTROL_IMPLEMENTED,instructions/manifest.json;instructions/policies/instruction_manifest.schema.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-MANIFEST;VAL-HASHES;VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-47-003,47,INSTRUCTION-PACK MANIFEST,"Record purpose, authority, agent roles, read trigger/tier, dependencies/references, version, topic, and integrity hash.",CONTROL_IMPLEMENTED,instructions/manifest.json;instructions/policies/instruction_manifest.schema.json,VAL-MANIFEST;VAL-HASHES,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-47-004,47,INSTRUCTION-PACK MANIFEST,Provide one obvious entrypoint in the manifest.,CONTROL_IMPLEMENTED,instructions/manifest.json;instructions/policies/instruction_manifest.schema.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-MANIFEST;VAL-HASHES;VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-47-005,47,INSTRUCTION-PACK MANIFEST,Require exact manifest coverage with no missing or extra files.,CONTROL_IMPLEMENTED,instructions/manifest.json;instructions/policies/instruction_manifest.schema.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-MANIFEST;VAL-HASHES;VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-47-006,47,INSTRUCTION-PACK MANIFEST,Generate a complete SHA-256 ledger without circular self-hashing.,CONTROL_IMPLEMENTED,instructions/manifest.json;instructions/policies/instruction_manifest.schema.json,VAL-MANIFEST;VAL-HASHES,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-47-007,47,INSTRUCTION-PACK MANIFEST,Fail validation on stale hashes or manifest drift.,CONTROL_IMPLEMENTED,instructions/manifest.json;instructions/policies/instruction_manifest.schema.json;instructions/12_CI_TESTING_EVIDENCE_AND_DEFINITION_OF_DONE.md;instructions/policies/definition_of_done.json;instructions/catalogs/validation_command_catalog.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md,VAL-MANIFEST;VAL-HASHES;VAL-TESTING-POLICY;VAL-DOD;VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-48-001,48,INSTRUCTION NAVIGATION / READ BUDGET,Optimize instruction loading for AI context efficiency.,CONTROL_IMPLEMENTED,instructions/START_HERE.md;instructions/policies/read_budget.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/manifest.json,VAL-READ-BUDGET;VAL-MANIFEST,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-48-002,48,INSTRUCTION NAVIGATION / READ BUDGET,"Define Always Read, task-start, and when-applicable tiers.",CONTROL_IMPLEMENTED,instructions/START_HERE.md;instructions/policies/read_budget.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md,VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-48-003,48,INSTRUCTION NAVIGATION / READ BUDGET,Do not require every policy on every action.,CONTROL_IMPLEMENTED,instructions/START_HERE.md;instructions/policies/read_budget.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md,VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-48-004,48,INSTRUCTION NAVIGATION / READ BUDGET,Use a machine-readable read budget.,CONTROL_IMPLEMENTED,instructions/START_HERE.md;instructions/policies/read_budget.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md;instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/manifest.json,VAL-READ-BUDGET;VAL-MANIFEST,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-48-005,48,INSTRUCTION NAVIGATION / READ BUDGET,Require targeted retrieval and prohibit full-repository rereads each session.,CONTROL_IMPLEMENTED,instructions/START_HERE.md;instructions/policies/read_budget.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md,VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-48-006,48,INSTRUCTION NAVIGATION / READ BUDGET,Define first-activation and context-loss exceptions.,CONTROL_IMPLEMENTED,instructions/START_HERE.md;instructions/policies/read_budget.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md,VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-49-001,49,DO NOT OVERENGINEER THE INSTRUCTION PACK ITSELF,Apply anti-overengineering to the instruction pack itself.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/22_MASTER_PROMPT_COMPLIANCE_LEDGER.md;instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/policies/loop_and_retry_policy.json;instructions/03_REPOSITORY_ARCHITECTURE_AND_NAVIGATION.md;instructions/manifest.json,VAL-DUPLICATION;VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING;VAL-MANIFEST;VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-49-002,49,DO NOT OVERENGINEER THE INSTRUCTION PACK ITSELF,Avoid 100 competing tiny Markdown policies.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/22_MASTER_PROMPT_COMPLIANCE_LEDGER.md,VAL-DUPLICATION,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-49-003,49,DO NOT OVERENGINEER THE INSTRUCTION PACK ITSELF,Avoid repeating the same rule across many documents.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/22_MASTER_PROMPT_COMPLIANCE_LEDGER.md,VAL-DUPLICATION,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-49-004,49,DO NOT OVERENGINEER THE INSTRUCTION PACK ITSELF,Avoid elaborate schemas merely because possible.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/22_MASTER_PROMPT_COMPLIANCE_LEDGER.md,VAL-DUPLICATION,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-49-005,49,DO NOT OVERENGINEER THE INSTRUCTION PACK ITSELF,Prefer a manageable set of strong canonical human documents with focused companions.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/22_MASTER_PROMPT_COMPLIANCE_LEDGER.md,VAL-DUPLICATION,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-49-006,49,DO NOT OVERENGINEER THE INSTRUCTION PACK ITSELF,"Use templates, runbooks, catalogs, and policies only where they improve deterministic execution.",CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/22_MASTER_PROMPT_COMPLIANCE_LEDGER.md,VAL-DUPLICATION,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-49-007,49,DO NOT OVERENGINEER THE INSTRUCTION PACK ITSELF,Validate one numbered canonical home per topic.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/22_MASTER_PROMPT_COMPLIANCE_LEDGER.md,VAL-DUPLICATION,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-50-001,50,EXISTING FILE INTEGRATION,"Audit AGENTS.md, .codex controls, PR template, CODEOWNERS, issue templates, workflows, and CONTRIBUTING.md.",CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/audit/existing_control_alignment.csv;instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;.github/pull_request_template.md;instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/EXTERNAL_INTEGRATION_AUDIT.md;tools/audit_control_plane.py,VAL-ACTIVE-CONTROLS;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT;VAL-AUDIT;VAL-CONTROL-PLANE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-50-002,50,EXISTING FILE INTEGRATION,Do not duplicate controls that are already correct.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/audit/existing_control_alignment.csv,VAL-ACTIVE-CONTROLS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-50-003,50,EXISTING FILE INTEGRATION,"Choose the canonical location when a file is obsolete, contradictory, or incomplete.",CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/audit/existing_control_alignment.csv,VAL-ACTIVE-CONTROLS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-50-004,50,EXISTING FILE INTEGRATION,Make the smallest safe alignment change.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/audit/existing_control_alignment.csv,VAL-ACTIVE-CONTROLS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-50-005,50,EXISTING FILE INTEGRATION,Preserve valid history and policy.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/audit/existing_control_alignment.csv,VAL-ACTIVE-CONTROLS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-50-006,50,EXISTING FILE INTEGRATION,Document every aligned existing control and rationale.,CONTROL_IMPLEMENTED,instructions/20_INSTRUCTION_MAINTENANCE_AND_CHANGE_CONTROL.md;instructions/audit/existing_control_alignment.csv,VAL-ACTIVE-CONTROLS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
