path,change_type,previous_sha256,current_sha256
provenance/W03_INPUT_ARTIFACTS.csv,UNCHANGED,0f661e31fc51723d03862061a7c645b061b462b514aebf81037b9114326649b8,0f661e31fc51723d03862061a7c645b061b462b514aebf81037b9114326649b8
provenance/W04_FILE_CHANGE_SUMMARY.csv,UNCHANGED,f42e1b16abca05e1e87e0ebd456931326d6fca30e733c9db0e610452eddca0ef,f42e1b16abca05e1e87e0ebd456931326d6fca30e733c9db0e610452eddca0ef
provenance/W04_INPUT_ARTIFACTS.csv,UNCHANGED,5e563e471bc63909c401b95f2099525f5257c00475e7941fff291cfe419160dc,5e563e471bc63909c401b95f2099525f5257c00475e7941fff291cfe419160dc
provenance/W05_FILE_CHANGE_SUMMARY.csv,UNCHANGED,6d1db2843223821286094801da5d9542b4744e92083ef85b45d323d2aa1cdcab,6d1db2843223821286094801da5d9542b4744e92083ef85b45d323d2aa1cdcab
provenance/W05_INPUT_ARTIFACTS.csv,UNCHANGED,339c840503c25db5e7610825d495c817eb8e9f016c39aa2e28538f28e31a54d9,339c840503c25db5e7610825d495c817eb8e9f016c39aa2e28538f28e31a54d9
provenance/W06_FILE_CHANGE_SUMMARY.csv,UNCHANGED,8191ee5a2603639485cb3a3507bc722642b74de369ec09a0cd4c4052d2eb2740,8191ee5a2603639485cb3a3507bc722642b74de369ec09a0cd4c4052d2eb2740
provenance/W06_INPUT_ARTIFACTS.csv,UNCHANGED,73c9493ee4ebe7e2a9fd70174cb3b20812bcecfd489c971e0572f0587e1cc8c7,73c9493ee4ebe7e2a9fd70174cb3b20812bcecfd489c971e0572f0587e1cc8c7
provenance/W07_FILE_CHANGE_SUMMARY.csv,UNCHANGED,de82b419ee7a3495b5e6584f8f4845ba36669bd98cb31a47ce4a76536f6b7160,de82b419ee7a3495b5e6584f8f4845ba36669bd98cb31a47ce4a76536f6b7160
provenance/W07_INPUT_ARTIFACTS.csv,UNCHANGED,511099b924c927f4213bd66377f700dcf10416d444d514175aa449d0c7424199,511099b924c927f4213bd66377f700dcf10416d444d514175aa449d0c7424199
provenance/W08_FILE_CHANGES.csv,UNCHANGED,5cf89a41a62406dd3380e61bcca45f5a115aab51b17c59f7c649c0215babf5e4,5cf89a41a62406dd3380e61bcca45f5a115aab51b17c59f7c649c0215babf5e4
provenance/W08_INPUT_ARTIFACTS.csv,UNCHANGED,306ccb6591fe1b7aa458c3b4c541327c5beda9a6c4d9add7f800d9ad6941cd02,306ccb6591fe1b7aa458c3b4c541327c5beda9a6c4d9add7f800d9ad6941cd02
provenance/W09_FILE_CHANGE_SUMMARY.csv,UNCHANGED,100e699402399da84e6f43cfa6a9aefe54ddfc505cd604322b9f4a8d625b268a,100e699402399da84e6f43cfa6a9aefe54ddfc505cd604322b9f4a8d625b268a
provenance/W09_INPUT_ARTIFACTS.csv,UNCHANGED,aca24190ac60123fa370f9a9abbfa70eaf4179b75dde02dca9ec36d11e8ae604,aca24190ac60123fa370f9a9abbfa70eaf4179b75dde02dca9ec36d11e8ae604
provenance/W09_SOURCE_CLASSIFICATION_HASHES.csv,UNCHANGED,5db2487235dd04fba67b92c9a4e1ee124eacf1d8ab457713b13c7ef2994990b4,5db2487235dd04fba67b92c9a4e1ee124eacf1d8ab457713b13c7ef2994990b4
provenance/W11_FILE_CHANGES.csv,UNCHANGED,d6f8c917187cb5d9ee1a84f0365b21476cab4516726236b0a4497bb6ab658392,d6f8c917187cb5d9ee1a84f0365b21476cab4516726236b0a4497bb6ab658392
provenance/W11_INPUT_ARTIFACTS.csv,UNCHANGED,01330b88501d7b3a6bef4cea008154eab34a5e7d65b11020ab84c40ac6b1c74b,01330b88501d7b3a6bef4cea008154eab34a5e7d65b11020ab84c40ac6b1c74b
provenance/W12_FILE_CHANGES.csv,UNCHANGED,902eb5549f99a6fa3bced385eec8477fcea246907a912fbb33b190917758c624,902eb5549f99a6fa3bced385eec8477fcea246907a912fbb33b190917758c624
provenance/W12_INPUT_ARTIFACTS.csv,UNCHANGED,b2c565fc464033813f9ab0515a829811dee9b16b6836a77188bdab321c32ac2c,b2c565fc464033813f9ab0515a829811dee9b16b6836a77188bdab321c32ac2c
provenance/W13_FILE_CHANGES.csv,UNCHANGED,3e220860b762985ffa504db9fe49ad24e82e72462b078402a26a51f224b027de,3e220860b762985ffa504db9fe49ad24e82e72462b078402a26a51f224b027de
provenance/W13_INPUT_ARTIFACTS.csv,UNCHANGED,9466ecdbfb4f5fb5dcb6a9fa91ae0a40b9fd16f92b495fb496fec3c2680160f0,9466ecdbfb4f5fb5dcb6a9fa91ae0a40b9fd16f92b495fb496fec3c2680160f0
provenance/W14_ADAPTIVE_REVIEW.md,UNCHANGED,23a3e26af8fb291bd78b3d9a547cf3eb4a21d4a1044060f4314175aaff46818c,23a3e26af8fb291bd78b3d9a547cf3eb4a21d4a1044060f4314175aaff46818c
provenance/W14_INPUT_ARTIFACTS.csv,UNCHANGED,e9dc9c0e3199011b9652ce9e69e7c832714c23ccc16e488de26bfb311669e9f9,e9dc9c0e3199011b9652ce9e69e7c832714c23ccc16e488de26bfb311669e9f9
provenance/W14_INPUT_ARTIFACTS.md,UNCHANGED,eb94c28174413f92fbd82b72a890ccc73106cc9d64ec5819fd12c127a49297f7,eb94c28174413f92fbd82b72a890ccc73106cc9d64ec5819fd12c127a49297f7
provenance/W14_VALIDATION.md,UNCHANGED,96bfab2adfb680572382e5c5e76538b87c6692cfee3e7e56a2765361d6db3245,96bfab2adfb680572382e5c5e76538b87c6692cfee3e7e56a2765361d6db3245
provenance/W15_FILE_CHANGES.csv,UNCHANGED,45f3fe9f259af57b2ac5e7879af9c23f0b6b8a7428abce3db01969c976e8f983,45f3fe9f259af57b2ac5e7879af9c23f0b6b8a7428abce3db01969c976e8f983
provenance/W15_INPUT_ARTIFACTS.csv,UNCHANGED,04dc07e5165f999862402e641d974c5d84f10c7812791100bfb5b80c2eb0081c,04dc07e5165f999862402e641d974c5d84f10c7812791100bfb5b80c2eb0081c
provenance/W16_FILE_CHANGES.csv,UNCHANGED,ba9b5dda7f4700061d016a40d0e52eacd64e0617607452254b2dfb36f8fdacd0,ba9b5dda7f4700061d016a40d0e52eacd64e0617607452254b2dfb36f8fdacd0
provenance/W16_INPUT_ARTIFACTS.csv,UNCHANGED,f2037c7b7a1d3e895eebf2076c385d708ec4ca3a48b468ca2b13213bc62aecd0,f2037c7b7a1d3e895eebf2076c385d708ec4ca3a48b468ca2b13213bc62aecd0
provenance/W17_INPUT_ARTIFACTS.csv,ADDED,,3eef2e9bc5b230d8760ca03e3811bc2878174b8b77e5ee806c87821d7b0252b8
pyproject.toml,MODIFIED,cac7942a4e9fcec5e8a1c37720cec30196c9b159b71f648fe3f19eaa61d9bab2,2ab9bd108d51c323a0d1cca06b496ac4525e0187b91c55d179ce7d485269ce80
schemas/bas/bas_label.json,UNCHANGED,973c60d831bb91229c5d17fe42a6371b0bb8fae05df5bbc46e520695897b7152,973c60d831bb91229c5d17fe42a6371b0bb8fae05df5bbc46e520695897b7152
schemas/bas/component_residual.json,UNCHANGED,14841383d04ee527dc2d487f7ef5b40ee34f2b2048c4a7df91800e51dafd546a,14841383d04ee527dc2d487f7ef5b40ee34f2b2048c4a7df91800e51dafd546a
schemas/bas/expected_margin_evidence.json,UNCHANGED,0981890edf4dbd09cbe923a2ab8b53d0542ba274fd55fafba21682e8cd43fdfe,0981890edf4dbd09cbe923a2ab8b53d0542ba274fd55fafba21682e8cd43fdfe
schemas/canonical/entities.json,UNCHANGED,fd1585a329ffeed3a7774aca8068c8bf6d52ca8018e0d95359842ec2cd0dc69e,fd1585a329ffeed3a7774aca8068c8bf6d52ca8018e0d95359842ec2cd0dc69e
schemas/canonical/evidence_identity.json,UNCHANGED,7ab79f4874f404031be17ecaf872c69d63dffef713f0aadee3e8d465613b66ab,7ab79f4874f404031be17ecaf872c69d63dffef713f0aadee3e8d465613b66ab
schemas/canonical/resolution_decision.json,UNCHANGED,3226369588556f44c0fea1749ea245edc300b9af044965e891ac45d0c6329c89,3226369588556f44c0fea1749ea245edc300b9af044965e891ac45d0c6329c89
schemas/canonical/source_mapping.json,UNCHANGED,c5976da7110e389705621498449dfc556b7bc3a928ef39264cf01553de4f84a2,c5976da7110e389705621498449dfc556b7bc3a928ef39264cf01553de4f84a2
schemas/context_intelligence/coach_role_episode.json,UNCHANGED,8c233fc210c892b89175b9e868d4cb3f28f9fafa0c92fd8619ca53f3886950d8,8c233fc210c892b89175b9e868d4cb3f28f9fafa0c92fd8619ca53f3886950d8
schemas/context_intelligence/game_context_snapshot.json,UNCHANGED,2036a15cba140b01d7a114dfeae62767d5999706e3a875972450ddf0e8cce9aa,2036a15cba140b01d7a114dfeae62767d5999706e3a875972450ddf0e8cce9aa
schemas/context_intelligence/mechanics_state.json,UNCHANGED,03218ac421cee7e8d3cb37fd79f34c0a8bc029c88212c9e78bfc6bce46662344,03218ac421cee7e8d3cb37fd79f34c0a8bc029c88212c9e78bfc6bce46662344
schemas/context_intelligence/officiating_evidence.json,UNCHANGED,e3931b1bcd2babb9212f2b7aba332f1c561ea9c1b7c6d1758e76bcdf9d0c197f,e3931b1bcd2babb9212f2b7aba332f1c561ea9c1b7c6d1758e76bcdf9d0c197f
schemas/context_intelligence/regulatory_environment.json,UNCHANGED,197bb21ce0d414364e10d424aeaedb4f9da02f9b59ecd78ff48eb4bdbd79498c,197bb21ce0d414364e10d424aeaedb4f9da02f9b59ecd78ff48eb4bdbd79498c
schemas/features/feature_candidate.json,UNCHANGED,60936038b2a2747208cc311c4e686a0e402e15f9a96fb16add9365e1d38adbc3,60936038b2a2747208cc311c4e686a0e402e15f9a96fb16add9365e1d38adbc3
schemas/features/feature_evidence.json,UNCHANGED,803fd00cd453d6faf3acf885f80e44a713a98da3e3f3fc12dec51dca07c5ef7a,803fd00cd453d6faf3acf885f80e44a713a98da3e3f3fc12dec51dca07c5ef7a
schemas/features/lifecycle_decision.json,UNCHANGED,325f498080854f358c72b162256d8d45a47761a00aa9ca152c664743665ba559,325f498080854f358c72b162256d8d45a47761a00aa9ca152c664743665ba559
schemas/features/raw_field.json,UNCHANGED,2b8d44960f10a45dbb01152dff69825e78ca72724d7127492c37c62896dfe893,2b8d44960f10a45dbb01152dff69825e78ca72724d7127492c37c62896dfe893
schemas/features/schema_scan.json,UNCHANGED,a5e190e654b14caa2b2f7f7fdbabdff05da70490e6dc91f0c688e7fd198eb17f,a5e190e654b14caa2b2f7f7fdbabdff05da70490e6dc91f0c688e7fd198eb17f
schemas/models/forecast_model_output.json,UNCHANGED,41b632424151c9036d6cb51fb005a7b3123c7f5b15da3fe02887ea40c0cabb2e,41b632424151c9036d6cb51fb005a7b3123c7f5b15da3fe02887ea40c0cabb2e
schemas/models/joint_score_distribution.json,UNCHANGED,938c5f4249092cc6660ad18e2a48ea1bee26a37c20a8e76398782aaadf12cf16,938c5f4249092cc6660ad18e2a48ea1bee26a37c20a8e76398782aaadf12cf16
schemas/models/model_target.json,UNCHANGED,9109304f3a5bc5e2fb51daecab7452d66d661004fd4e85b87ab700ff6c27719f,9109304f3a5bc5e2fb51daecab7452d66d661004fd4e85b87ab700ff6c27719f
schemas/models/simulation_scenario.json,UNCHANGED,1fce17bd6afea888217ae8a8ce5c5d502849d81340df2fe2e5da12fdc092b9ea,1fce17bd6afea888217ae8a8ce5c5d502849d81340df2fe2e5da12fdc092b9ea
schemas/players/availability_state.json,UNCHANGED,a0d84d7ab7bfbbb5295fa2ca2030e05ec24dc60ea33450e5d240b11ade4c1511,a0d84d7ab7bfbbb5295fa2ca2030e05ec24dc60ea33450e5d240b11ade4c1511
schemas/players/honor_observation.json,UNCHANGED,a6ca551522719dc8f9dee20d30745b0b408b2e83b026336adba5c0d438e49639,a6ca551522719dc8f9dee20d30745b0b408b2e83b026336adba5c0d438e49639
schemas/players/player_state.json,UNCHANGED,27872ede84074e76120ad6771a21414778224db40725c38cc0fe945ce2466f0d,27872ede84074e76120ad6771a21414778224db40725c38cc0fe945ce2466f0d
schemas/players/player_value_estimate.json,UNCHANGED,5ddfe8d24adf42423d83086f3d6c90b3f31970997214af3688c9d963ea5f4d70,5ddfe8d24adf42423d83086f3d6c90b3f31970997214af3688c9d963ea5f4d70
schemas/players/prospect_prior.json,UNCHANGED,c1750ff367e36af92eaf95da137c7d341ab8765fe9099bb1bc644e58ef9a979e,c1750ff367e36af92eaf95da137c7d341ab8765fe9099bb1bc644e58ef9a979e
schemas/players/replacement_state.json,UNCHANGED,f78ab70e026e2a1c7aa6f7b66c311958a7add545e12e47b2659a205bbbff5369,f78ab70e026e2a1c7aa6f7b66c311958a7add545e12e47b2659a205bbbff5369
schemas/players/transfer_episode.json,UNCHANGED,9bfc42bce38a44bff19964dc970d8a9ca7a62f715bb28408adb5e9821db47b9b,9bfc42bce38a44bff19964dc970d8a9ca7a62f715bb28408adb5e9821db47b9b
schemas/tamu/peer_analog_query.json,UNCHANGED,d1f9208cc1358042da5b56d02b0a1ddbea51cc107a89a8f8e29f4b96c8d5775e,d1f9208cc1358042da5b56d02b0a1ddbea51cc107a89a8f8e29f4b96c8d5775e
schemas/tamu/snapshot_candidate.json,UNCHANGED,71d171b613b635fe7487224c3b4559af12f6728b24ae3027d568b09c584b3443,71d171b613b635fe7487224c3b4559af12f6728b24ae3027d568b09c584b3443
schemas/tamu/specialization_signal.json,UNCHANGED,426f215cd9627bd19817290881b83c58bc1a3cdb69c14f01f50ef9a66fca16d1,426f215cd9627bd19817290881b83c58bc1a3cdb69c14f01f50ef9a66fca16d1
schemas/tamu/tamu_state.json,UNCHANGED,5dad084b3bc775670960adfe0a1e43a826b9399e015990f061cfedd9c41c592f,5dad084b3bc775670960adfe0a1e43a826b9399e015990f061cfedd9c41c592f
schemas/team_state/historical_weighting_candidate.json,UNCHANGED,8031999265dadc461372d3114ed7a1bd50aaf53cb04fe001f77621a32b49b81c,8031999265dadc461372d3114ed7a1bd50aaf53cb04fe001f77621a32b49b81c
schemas/team_state/opponent_strength.json,UNCHANGED,bfe34df93c12c091d4885deba34627270b5725f5ecb72646990419fa550f4969,bfe34df93c12c091d4885deba34627270b5725f5ecb72646990419fa550f4969
schemas/team_state/team_state.json,UNCHANGED,96b55a0111c278a5fd5e23bec5557c90b4497732b3c200b423c1be51c11c98d6,96b55a0111c278a5fd5e23bec5557c90b4497732b3c200b423c1be51c11c98d6
schemas/temporal/availability_observation.json,UNCHANGED,56d753a6254ef2044e4f033f991ddc6a5dbd204ddd139ecda89e7ca6db30cb55,56d753a6254ef2044e4f033f991ddc6a5dbd204ddd139ecda89e7ca6db30cb55
schemas/temporal/forecast_cutoff.json,UNCHANGED,0aa3205474b35279e5eaa56c1ebc28286a20ca8274ba9c80afbac7bffbea3471,0aa3205474b35279e5eaa56c1ebc28286a20ca8274ba9c80afbac7bffbea3471
schemas/temporal/market_observation.json,UNCHANGED,ed0acaed1cb6832d8005aa16abb1af5bd6ddef6a5038804114d2e5e564bf0134,ed0acaed1cb6832d8005aa16abb1af5bd6ddef6a5038804114d2e5e564bf0134
schemas/temporal/observation.json,UNCHANGED,cabe3128f78e47c740d4e68af5eaa169e6f696a268b5172fdbf6f9604f3c852e,cabe3128f78e47c740d4e68af5eaa169e6f696a268b5172fdbf6f9604f3c852e
schemas/temporal/regulatory_observation.json,UNCHANGED,116d172d9b7e0974dcdf0022278480a1758700f91c8acfd87181654e8693ae3a,116d172d9b7e0974dcdf0022278480a1758700f91c8acfd87181654e8693ae3a
schemas/temporal/weather_forecast_observation.json,UNCHANGED,a00dcb164e0e8221f49891a33b4e33eb75ca6bb48eb6ceaaeb7c779c33448e87,a00dcb164e0e8221f49891a33b4e33eb75ca6bb48eb6ceaaeb7c779c33448e87
schemas/validation/evaluation_result.json,ADDED,,9d2e2b89ae5d35a4c854bb430b3ae0c5f9d4933b7150d3d2ea41617e0bde0fcb
schemas/validation/promotion_decision.json,ADDED,,d5110ba9ab8099daf19eb824dbd48f19e6489265d21058a1650756e626c768a9
schemas/validation/protected_split.json,ADDED,,7af8ed6d0b13a02540665af8b82f2eb0191d6a0363e106c249f5e820cb9b8fce
scripts/bootstrap.ps1,UNCHANGED,ab458732b0a9f98ae656bbccd9e8a2b31b21a33dcede6493953d10338ed3323e,ab458732b0a9f98ae656bbccd9e8a2b31b21a33dcede6493953d10338ed3323e
scripts/bootstrap.py,UNCHANGED,cc7dda6ddeb1b00db23db44c3df091045f23887d7a0e6294a623a49d9df3b99c,cc7dda6ddeb1b00db23db44c3df091045f23887d7a0e6294a623a49d9df3b99c
scripts/new_worktree.ps1,UNCHANGED,77b69a40e25dbc03cfe142892736667c8359e7d36b19b0627ba3dac97514899e,77b69a40e25dbc03cfe142892736667c8359e7d36b19b0627ba3dac97514899e
scripts/package_wave.ps1,UNCHANGED,24fc0fd6e2df0974e7c516360babd69c21d8271cc1b1f493abeecef40e89f9fa,24fc0fd6e2df0974e7c516360babd69c21d8271cc1b1f493abeecef40e89f9fa
scripts/validate_repo.ps1,UNCHANGED,68438ffaa3956a175793079c874af2857d0b327bfcaecdaf77ca46a90c0c636c,68438ffaa3956a175793079c874af2857d0b327bfcaecdaf77ca46a90c0c636c
scripts/verify_prior_wave.ps1,UNCHANGED,4c69068a9e61bbeb71c648423d0c83a8c414ce933de174c50fb10af54f7f6acd,4c69068a9e61bbeb71c648423d0c83a8c414ce933de174c50fb10af54f7f6acd
src/aggie_analytics/__init__.py,MODIFIED,cbbb4e49d69a0a27e3a2a9621b12c200f15ceb8c333f640d22bcd7f3077bef46,df2d14baf6da7ca9596c6208e9373e74680b8a6c74c5f2d60fab688f1d54217c
src/aggie_analytics/architecture/__init__.py,UNCHANGED,5be8d8a526d191804ad08f8ccbb24f3e8325cce36a89315a69d05e1c79fa20f4,5be8d8a526d191804ad08f8ccbb24f3e8325cce36a89315a69d05e1c79fa20f4
src/aggie_analytics/architecture/contracts.py,UNCHANGED,3a8bc06e2dc6af77d2b4505d7b23ce3eec8321582493a97a24722fb795b667b5,3a8bc06e2dc6af77d2b4505d7b23ce3eec8321582493a97a24722fb795b667b5
src/aggie_analytics/architecture/registry.py,UNCHANGED,4a57c9f8be9f3b0b50618ae8cf539915baa49b3812943d1f3e604398e501d972,4a57c9f8be9f3b0b50618ae8cf539915baa49b3812943d1f3e604398e501d972
src/aggie_analytics/bas/__init__.py,UNCHANGED,9bf8aafa103c2aad97888455754105b60696bcde12151113e611e496be88c2f2,9bf8aafa103c2aad97888455754105b60696bcde12151113e611e496be88c2f2
src/aggie_analytics/bas/contracts.py,UNCHANGED,4db391c284f450497fcdd23a6184ee925cd48944ea4719d71dd7a3eda88aa2e3,4db391c284f450497fcdd23a6184ee925cd48944ea4719d71dd7a3eda88aa2e3
src/aggie_analytics/bas/labels.py,UNCHANGED,f9f7d0d6feca7b835b14d75855e66a3dc52d4b80be48bb793b626df08034bfd2,f9f7d0d6feca7b835b14d75855e66a3dc52d4b80be48bb793b626df08034bfd2
src/aggie_analytics/context_intelligence/__init__.py,UNCHANGED,cacd1fb2314922b38b1b81ae52b521875e842e5b3a23c43dbc0a792d35419d59,cacd1fb2314922b38b1b81ae52b521875e842e5b3a23c43dbc0a792d35419d59
src/aggie_analytics/context_intelligence/coaching.py,UNCHANGED,10c25c9c8308556df1a11b2b83e1bcd8f109c314020ed6ff26ba3b57818ddede,10c25c9c8308556df1a11b2b83e1bcd8f109c314020ed6ff26ba3b57818ddede
src/aggie_analytics/context_intelligence/context.py,UNCHANGED,2125d4b7d8b8cc22bae0f093b1cb496dafa87e5a27693506a106180baab08b37,2125d4b7d8b8cc22bae0f093b1cb496dafa87e5a27693506a106180baab08b37
src/aggie_analytics/context_intelligence/mechanics.py,UNCHANGED,4b36e4dd1acecc489979997af3c8b24873af41a317ae87e8aa006d25ee63d698,4b36e4dd1acecc489979997af3c8b24873af41a317ae87e8aa006d25ee63d698
src/aggie_analytics/entities/__init__.py,UNCHANGED,10346983fd9b326838f427ec6e3ff29b6f4a9a45faf97b782ca6560cd1a36a51,10346983fd9b326838f427ec6e3ff29b6f4a9a45faf97b782ca6560cd1a36a51
src/aggie_analytics/entities/contracts.py,UNCHANGED,4ccf21ede675a4de43e7d21701319a9e4b2778fc1ce5da336bbbd086a9eb706b,4ccf21ede675a4de43e7d21701319a9e4b2778fc1ce5da336bbbd086a9eb706b
src/aggie_analytics/entities/ids.py,UNCHANGED,249dac1046a3bcc8e75fa065b0eaa17ca401dd16ce4cb973bfefeaec5066d81e,249dac1046a3bcc8e75fa065b0eaa17ca401dd16ce4cb973bfefeaec5066d81e
src/aggie_analytics/features/__init__.py,UNCHANGED,fdc46b5ee5f5ff351a07f0838be8a216e0bc4852264ca6492ba6e4c39857e03c,fdc46b5ee5f5ff351a07f0838be8a216e0bc4852264ca6492ba6e4c39857e03c
src/aggie_analytics/features/lifecycle.py,UNCHANGED,a05dc7bdf752a822a0898ffcb264bdb44940da9126a36eec0a5face9be56ef8c,a05dc7bdf752a822a0898ffcb264bdb44940da9126a36eec0a5face9be56ef8c
src/aggie_analytics/features/registry.py,UNCHANGED,436b54d74771afcee33f5dda61b03a0e4f86996395f63013b2e7563e5401becd,436b54d74771afcee33f5dda61b03a0e4f86996395f63013b2e7563e5401becd
src/aggie_analytics/features/screening.py,UNCHANGED,3e66a120a2ef1cf013103188ed72db3ae978893c78a442b1fce954b76b1a4391,3e66a120a2ef1cf013103188ed72db3ae978893c78a442b1fce954b76b1a4391
src/aggie_analytics/features/transforms.py,UNCHANGED,7be60a45639575f4f2a37065ce96462341bc57f0c527dcd2271b66a19ea3c6b8,7be60a45639575f4f2a37065ce96462341bc57f0c527dcd2271b66a19ea3c6b8
src/aggie_analytics/modeling/__init__.py,UNCHANGED,4bef9cb409ecf303f77e31099303259aefe3529c81a00b94f9847dfca7428565,4bef9cb409ecf303f77e31099303259aefe3529c81a00b94f9847dfca7428565
src/aggie_analytics/modeling/coherence.py,UNCHANGED,883d09af5fd04bcbe3f3c3dc97badb4fe7670feb65957a68af9c0fbee742e8c6,883d09af5fd04bcbe3f3c3dc97badb4fe7670feb65957a68af9c0fbee742e8c6
src/aggie_analytics/modeling/contracts.py,UNCHANGED,4c7eb557a4dd3d6d5f2f21f60ffd3b49f3456d996ffba4de0d9b13eb5b1586a1,4c7eb557a4dd3d6d5f2f21f60ffd3b49f3456d996ffba4de0d9b13eb5b1586a1
src/aggie_analytics/modeling/simulation.py,UNCHANGED,5ec172848995725a1ff179eb4e449b70470ffa0d1b82302a42c3db5170ae1c86,5ec172848995725a1ff179eb4e449b70470ffa0d1b82302a42c3db5170ae1c86
src/aggie_analytics/modeling/uncertainty.py,UNCHANGED,5a43d0eef6aa895a006dfb6d5aaa6e03fb3a36331757125113101a1897183b91,5a43d0eef6aa895a006dfb6d5aaa6e03fb3a36331757125113101a1897183b91
src/aggie_analytics/player_intelligence/__init__.py,UNCHANGED,24ce97d550e079e66c38d61778f4302a7d2bfe67cef2bca7fbeb50ca4aeeea73,24ce97d550e079e66c38d61778f4302a7d2bfe67cef2bca7fbeb50ca4aeeea73
src/aggie_analytics/player_intelligence/availability.py,UNCHANGED,65a9f92b438d4bdd1f56583f199231c9e9853a7ba56fd63f56065b8a632662b0,65a9f92b438d4bdd1f56583f199231c9e9853a7ba56fd63f56065b8a632662b0
src/aggie_analytics/player_intelligence/prospects.py,UNCHANGED,09adef61bae86dc511f13d3d760c87ff8e72e99cd74c4c1d7def24f99a49734a,09adef61bae86dc511f13d3d760c87ff8e72e99cd74c4c1d7def24f99a49734a
src/aggie_analytics/player_intelligence/state.py,UNCHANGED,336f5c6b8ee57d7ca363b5d02dca9727934dd8f7d8ef615886abf46544dd55be,336f5c6b8ee57d7ca363b5d02dca9727934dd8f7d8ef615886abf46544dd55be
src/aggie_analytics/player_intelligence/transfer.py,UNCHANGED,d343616658fed6b61ce8dc872096984375e9d1c46ea87138460702924213f3a9,d343616658fed6b61ce8dc872096984375e9d1c46ea87138460702924213f3a9
src/aggie_analytics/tamu/__init__.py,UNCHANGED,e6aad20b76c9399c6e15ae8c73ca73d132f8c7d14313c615167aa992b0b11e9b,e6aad20b76c9399c6e15ae8c73ca73d132f8c7d14313c615167aa992b0b11e9b
src/aggie_analytics/tamu/specialization.py,UNCHANGED,8e880ea497ccf0751470bb88d3fcee19c93c3d2376255afaa3f3fcdc7a351fb6,8e880ea497ccf0751470bb88d3fcee19c93c3d2376255afaa3f3fcdc7a351fb6
src/aggie_analytics/tamu/state.py,UNCHANGED,ee0c10b31d9410552977db8d921fc1e4e7a64194dcd548d5e0ac3897c2e5f1cb,ee0c10b31d9410552977db8d921fc1e4e7a64194dcd548d5e0ac3897c2e5f1cb
src/aggie_analytics/team_state/__init__.py,UNCHANGED,5a94ca79f7aef68ffec1e058e6f70fce645f8fae051cd4e9dda0b27d67fc44b7,5a94ca79f7aef68ffec1e058e6f70fce645f8fae051cd4e9dda0b27d67fc44b7
src/aggie_analytics/team_state/hierarchy.py,UNCHANGED,077f28895224ba98be48abac3135fb27c7bc8cbd3514cc29e74c97935bbac7d0,077f28895224ba98be48abac3135fb27c7bc8cbd3514cc29e74c97935bbac7d0
src/aggie_analytics/team_state/state.py,UNCHANGED,05bfac012b25b6f783dbb15f9b0597711f30775549ee7b041b71ec3ceb9e2666,05bfac012b25b6f783dbb15f9b0597711f30775549ee7b041b71ec3ceb9e2666
src/aggie_analytics/team_state/weighting.py,UNCHANGED,2dbe6abad29ee7d3791599103b929026155d76319f01480f7d20d774d125e1dc,2dbe6abad29ee7d3791599103b929026155d76319f01480f7d20d774d125e1dc
src/aggie_analytics/temporal/__init__.py,UNCHANGED,b6e3a782dd444aeb870cdb9ac9eed0aa0761280b081fd9e1706ff89db5420e35,b6e3a782dd444aeb870cdb9ac9eed0aa0761280b081fd9e1706ff89db5420e35
src/aggie_analytics/temporal/contracts.py,UNCHANGED,df92b5d4bc7aad6bf6c3ece617564e6b8fe07d1904f9249d11f9f793ec5bebed,df92b5d4bc7aad6bf6c3ece617564e6b8fe07d1904f9249d11f9f793ec5bebed
src/aggie_analytics/temporal/eligibility.py,UNCHANGED,53e277534e58856b206b4c1f95482b314c6a321d2115df30f9a9a5574ded917c,53e277534e58856b206b4c1f95482b314c6a321d2115df30f9a9a5574ded917c
src/aggie_analytics/validation/__init__.py,ADDED,,ac52f007fcac5273bc15fa3de6c99ce34a571bdf258cc638584fae2bb7b81546
src/aggie_analytics/validation/metrics.py,ADDED,,6ac6c3f16c009161668aab160152578d49bcc90b8a2d77f1eb7c5836d2eeba98
src/aggie_analytics/validation/promotion.py,ADDED,,41c08679be4dede1f41af326babef316f97ccc51061170236c0ad9326d183f8c
src/aggie_analytics/validation/protected.py,ADDED,,83dbcac6aaa01f45b998e48a600e13f5244efac6ea5726fed37f31505a4e6e92
tests/test_acceptance_governance.py,UNCHANGED,ada3a2b998b52d8a75e30fc4a0920825d590f53ad805d0c3cac697625c8d8a24,ada3a2b998b52d8a75e30fc4a0920825d590f53ad805d0c3cac697625c8d8a24
tests/test_architecture.py,UNCHANGED,fa3cb74aff21162eef1b0c2ba59d7747c212cfce2ec86540bff84786fa4286eb,fa3cb74aff21162eef1b0c2ba59d7747c212cfce2ec86540bff84786fa4286eb
tests/test_backlog_governance.py,UNCHANGED,1d9a4f959d5b4f91ac7968f97b5207221958bcbdc98722c0e489f4afd9aa593d,1d9a4f959d5b4f91ac7968f97b5207221958bcbdc98722c0e489f4afd9aa593d
tests/test_bas_science_governance.py,UNCHANGED,e55cb376cd60d8cbeebeee4c79cc6de1a203d4636f0aa76d5ef0b2ca6e49cc54,e55cb376cd60d8cbeebeee4c79cc6de1a203d4636f0aa76d5ef0b2ca6e49cc54
