path,status,parent_size_bytes,current_size_bytes,parent_sha256,current_sha256
governance/STYLE_SIMILARITY_CANDIDATES.csv,UNCHANGED,371,371,d931b54d7e4e2408b2d160b9de3b42626667ad1be0ab6eca98fbdd00fb234500,d931b54d7e4e2408b2d160b9de3b42626667ad1be0ab6eca98fbdd00fb234500
governance/SUPERSEDED_DECISIONS.csv,UNCHANGED,3392,3392,58e93a37bab2c1d81a173e96b4855334e5e83fbda854b56e4bcdacc9e21d0620,58e93a37bab2c1d81a173e96b4855334e5e83fbda854b56e4bcdacc9e21d0620
governance/SUPERSEDED_DECISIONS.md,UNCHANGED,4915,4915,0b65bf3d135816e257430f809a6352961edfa298b59c7807b14fd3e2f511fd13,0b65bf3d135816e257430f809a6352961edfa298b59c7807b14fd3e2f511fd13
governance/TAMU_ANALOG_CONTRACTS.csv,UNCHANGED,640,640,3fc173ee6b5611fe23a474bf3cdd9c38f8b276c743e67bee4eef87685b2d89ed,3fc173ee6b5611fe23a474bf3cdd9c38f8b276c743e67bee4eef87685b2d89ed
governance/TAMU_EVALUATION_SLICES.csv,UNCHANGED,1169,1169,7f1cd4674d87115685ae30ceac5728c08d38aba7582dea86e8be346c5b1c5b60,7f1cd4674d87115685ae30ceac5728c08d38aba7582dea86e8be346c5b1c5b60
governance/TAMU_EVIDENCE_RESOLUTION_LANES.csv,UNCHANGED,1499,1499,9d863a8d5adf0a3dff2429387d0d7da88a5c8af4f9e0e40c52c4bd7279083fe8,9d863a8d5adf0a3dff2429387d0d7da88a5c8af4f9e0e40c52c4bd7279083fe8
governance/TAMU_PEER_COHORT_CONTRACTS.csv,UNCHANGED,640,640,9888f5b9468742ce41cbc88b82746cc794f071808030694f0ad187fc1ced612a,9888f5b9468742ce41cbc88b82746cc794f071808030694f0ad187fc1ced612a
governance/TAMU_SNAPSHOT_CADENCE_CANDIDATES.csv,UNCHANGED,790,790,c98a9deed24a586d17efc3149fee2e0105a9a291515bf778554580fa925bacfb,c98a9deed24a586d17efc3149fee2e0105a9a291515bf778554580fa925bacfb
governance/TAMU_SPECIALIZATION_CANDIDATES.csv,UNCHANGED,1266,1266,3b7cd01822ba969b142ba3daf9a877dd3f29edf09b923eeb539e3180e76e3ce8,3b7cd01822ba969b142ba3daf9a877dd3f29edf09b923eeb539e3180e76e3ce8
governance/TAMU_SPECIALIZATION_GATE_STATUS.csv,UNCHANGED,311,311,6a5875c60f6741ee2c7e895a12619595d9e03338a32f4bdb0b8b5924896bf929,6a5875c60f6741ee2c7e895a12619595d9e03338a32f4bdb0b8b5924896bf929
governance/TAMU_SPECIALIZATION_OVERFIT_GUARDS.csv,UNCHANGED,1541,1541,e68f5923d56645c831a3763c5ae8be888610043b9831eafe5dc9687ee22f1bc3,e68f5923d56645c831a3763c5ae8be888610043b9831eafe5dc9687ee22f1bc3
governance/TAMU_STATE_COMPONENTS.csv,UNCHANGED,2433,2433,98048d696d13f075e270af822fa088d478c1bd5eb19013fc66e524d5cc0624a7,98048d696d13f075e270af822fa088d478c1bd5eb19013fc66e524d5cc0624a7
governance/TAMU_STATE_GATE_STATUS.csv,UNCHANGED,274,274,73e809b957b45eb6b6a7f89f02c2cd7a7c9c3ef07781b5c7b1aea1dec10a82fb,73e809b957b45eb6b6a7f89f02c2cd7a7c9c3ef07781b5c7b1aea1dec10a82fb
governance/TAMU_UNIT_STATE_CONTRACTS.csv,UNCHANGED,871,871,ef09a0ebcb910bc5915dae6d7082f57144dfa2a26064662f9bcee016bb50dee6,ef09a0ebcb910bc5915dae6d7082f57144dfa2a26064662f9bcee016bb50dee6
governance/TARGET_FEATURE_POLICY.csv,UNCHANGED,1683,1683,2244adb066fbca1fe77ca12d3a738a231b97fd58127f5b8afb5f0c8ef18b7e88,2244adb066fbca1fe77ca12d3a738a231b97fd58127f5b8afb5f0c8ef18b7e88
governance/TASK_DEPENDENCIES.csv,MODIFIED,15155,15586,5ed13912f70b19aa336853b67d3ba2d99fbeb8f04c71b6a775d52a5a84cfc789,8b6ca16cb889e7183bd7bb026451e2d91f63f7d30200fa0591f97b26a7911574
governance/TEAM_STATE_COMPARISON_PLAN.csv,UNCHANGED,968,968,53e7fff1fc909f8d5b19fc0374b99b4273d784a794f0a78a1e55df1c3aa71be3,53e7fff1fc909f8d5b19fc0374b99b4273d784a794f0a78a1e55df1c3aa71be3
governance/TEAM_STATE_COMPONENTS.csv,UNCHANGED,1081,1081,bea314feb2ad56385b824ad0cec475b08f9aab54a5618794fb3976271d3b275f,bea314feb2ad56385b824ad0cec475b08f9aab54a5618794fb3976271d3b275f
governance/TEAM_STATE_GATE_STATUS.csv,UNCHANGED,350,350,1100189fd43154ca691e0ab253f0e3a8d3342b9d7e59a2a2eadc248906c5118b,1100189fd43154ca691e0ab253f0e3a8d3342b9d7e59a2a2eadc248906c5118b
governance/TEAM_STATE_PRIOR_COMPONENTS.csv,UNCHANGED,1332,1332,84f8154fa3dda385d6191533431bcd640241f41f772661ccb73b0ff09eab25e3,84f8154fa3dda385d6191533431bcd640241f41f772661ccb73b0ff09eab25e3
governance/TEAM_STATE_UNCERTAINTY_CATALOG.csv,UNCHANGED,850,850,992a8761b999cebfae710990810267ece70befe62afa80dac943dbebb161f880,992a8761b999cebfae710990810267ece70befe62afa80dac943dbebb161f880
governance/TEMPORAL_FIELD_SEMANTICS.csv,UNCHANGED,3562,3562,97cd402021d737b11638d34c9d1e92ae4a9a44d96f63f54a34c269c639c65b9f,97cd402021d737b11638d34c9d1e92ae4a9a44d96f63f54a34c269c639c65b9f
governance/THRESHOLD_PRECOMMITMENT_REGISTRY.csv,UNCHANGED,1561,1561,85da9ddb97eb1144914d41f1445609e3b0e1c50a3c3e9abdd97cb64d37940e0e,85da9ddb97eb1144914d41f1445609e3b0e1c50a3c3e9abdd97cb64d37940e0e
governance/TOURNAMENT_COMPARISON_POLICY.csv,ADDED,,503,,2e6393117cae462fc9710022ab5b6395bbd3a133dcea80cbae11e422541bd45f
governance/TOURNAMENT_STAGE_CATALOG.csv,ADDED,,560,,13a92f927f8fca380b7a301c545ddeeef34020c35e14aff2ac6a8846d4af1f87
governance/TRANSFER_EPISODE_CONTRACTS.csv,UNCHANGED,1025,1025,02564f6228f216d6ce838668d78ba2fc62662af0b53c000c07fd6fb8a957deae,02564f6228f216d6ce838668d78ba2fc62662af0b53c000c07fd6fb8a957deae
governance/TRANSFER_FRESHMAN_UNCERTAINTY_CATALOG.csv,UNCHANGED,843,843,386c590402d69783af81f8c46f165d510caa657a043eda7960a57893e261f160,386c590402d69783af81f8c46f165d510caa657a043eda7960a57893e261f160
governance/TRANSFER_RECRUITING_PROVENANCE_AUDIT.csv,UNCHANGED,2200,2200,4f19c19cafc2cf95b9af8509ba0d1cec342f646f6fb45f17253405bf391e61e4,4f19c19cafc2cf95b9af8509ba0d1cec342f646f6fb45f17253405bf391e61e4
governance/TRANSFER_TRANSLATION_EXPERIMENT_PLAN.csv,UNCHANGED,1354,1354,7a0920c858978aa4c8bea3bf4a5e3b14b98678a677bab9cb9e0ff128d981c75b,7a0920c858978aa4c8bea3bf4a5e3b14b98678a677bab9cb9e0ff128d981c75b
governance/UNCERTAINTY_COMPONENTS.csv,UNCHANGED,1120,1120,075c260a87012c5b557e46a273ca9f0378cc031f2428b1cf429d0809e4435d64,075c260a87012c5b557e46a273ca9f0378cc031f2428b1cf429d0809e4435d64
governance/UNCERTAINTY_OOD_MARKET_EVALUATION.csv,UNCHANGED,1009,1009,bd7f5a199599b023954b949a1361c2fdfe429a10325884fc16b4ffd2ecb66a9b,bd7f5a199599b023954b949a1361c2fdfe429a10325884fc16b4ffd2ecb66a9b
governance/UNRESOLVED_QUESTIONS.csv,UNCHANGED,6969,6969,95f7de0e3b79fc5cf13ebf1430c110787b12f9363c8289f7424ddd73deb27a05,95f7de0e3b79fc5cf13ebf1430c110787b12f9363c8289f7424ddd73deb27a05
governance/VENUE_TRAVEL_REST_CONTRACTS.csv,UNCHANGED,789,789,4e19a3f632b8e1cfab252325ec5da908cde0baa10a8c0fd3dc76720c5836c72d,4e19a3f632b8e1cfab252325ec5da908cde0baa10a8c0fd3dc76720c5836c72d
governance/W01_VALIDATION_REPORT.md,UNCHANGED,832,832,e6036d0e40f917b1d0b2ceeec198950881855102b99e3fbfbd50ca996e5329bc,e6036d0e40f917b1d0b2ceeec198950881855102b99e3fbfbd50ca996e5329bc
governance/W02_ADAPTIVE_REVIEW.md,UNCHANGED,1651,1651,e22f2bef9830f6d07b15d151ee72292d1e66d2dd3ca804f1f51a9b839621b4b0,e22f2bef9830f6d07b15d151ee72292d1e66d2dd3ca804f1f51a9b839621b4b0
governance/W02_VALIDATION_REPORT.md,UNCHANGED,2545,2545,75ade198593a40f3002ae47a6781563c5261ad649240b364ebbe20c399570e5c,75ade198593a40f3002ae47a6781563c5261ad649240b364ebbe20c399570e5c
governance/W03_ADAPTIVE_REVIEW.md,UNCHANGED,2981,2981,14d4a91a9cb551d4f2c3172d68e9538bf04e4e68b1c1763287cd9a973e859272,14d4a91a9cb551d4f2c3172d68e9538bf04e4e68b1c1763287cd9a973e859272
governance/W03_VALIDATION_REPORT.md,UNCHANGED,4853,4853,ba9542feabff94ee84a0f104b8ca5efa4ec8e832ef491e9a01d69ef6ab1afb44,ba9542feabff94ee84a0f104b8ca5efa4ec8e832ef491e9a01d69ef6ab1afb44
governance/W04_ADAPTIVE_REVIEW.md,UNCHANGED,1616,1616,4aa43ae85071f9b523e5628e12b8ac1112a65577fc95e229c12f4267fa8bf7da,4aa43ae85071f9b523e5628e12b8ac1112a65577fc95e229c12f4267fa8bf7da
governance/W04_VALIDATION_REPORT.md,UNCHANGED,3864,3864,e0ece7524b5f6750d2a69c7c9f67e4f5a0d19bb6d0aa70dad692bc0f65fab2ed,e0ece7524b5f6750d2a69c7c9f67e4f5a0d19bb6d0aa70dad692bc0f65fab2ed
governance/W05_ADAPTIVE_REVIEW.md,UNCHANGED,1726,1726,62ec99dd59f1d5da8b2a8e35a69211cb4ac910ce54b3aa4321048ff8f67600be,62ec99dd59f1d5da8b2a8e35a69211cb4ac910ce54b3aa4321048ff8f67600be
governance/W05_VALIDATION_REPORT.md,UNCHANGED,4298,4298,0f53012f4c55f49bdb02a3d7047dd98e3b602701916fcd992b9420c17961ce2b,0f53012f4c55f49bdb02a3d7047dd98e3b602701916fcd992b9420c17961ce2b
governance/W06_ADAPTIVE_REVIEW.md,UNCHANGED,996,996,44292c9aa44841de362d805cdbedf024fdd11caa1e44526e772fc44c49cdfdae,44292c9aa44841de362d805cdbedf024fdd11caa1e44526e772fc44c49cdfdae
governance/W06_VALIDATION_REPORT.md,UNCHANGED,2865,2865,c26e603b106e42af6d81e30f3b4960a6c2cf8d705d9c6375f0403dd3afab5da6,c26e603b106e42af6d81e30f3b4960a6c2cf8d705d9c6375f0403dd3afab5da6
governance/W07_ADAPTIVE_REVIEW.md,UNCHANGED,1565,1565,a0a44ee8af5f4fd1bafe9506b2208d3c8f59dcd1c72a3ae0b02dd921bad182cd,a0a44ee8af5f4fd1bafe9506b2208d3c8f59dcd1c72a3ae0b02dd921bad182cd
governance/W07_VALIDATION_REPORT.md,UNCHANGED,2737,2737,4d6c3487646cc7526e751cfa4fa9c7d13ff84fae3829efa92a9efc91d6b13a95,4d6c3487646cc7526e751cfa4fa9c7d13ff84fae3829efa92a9efc91d6b13a95
governance/W08_ADAPTIVE_REVIEW.md,UNCHANGED,983,983,9a0d5d09b97ee4e85e0786f7999344087336d43913864441b9ac4c5eac0e8928,9a0d5d09b97ee4e85e0786f7999344087336d43913864441b9ac4c5eac0e8928
governance/W08_VALIDATION_REPORT.md,UNCHANGED,2798,2798,fd2a5ca94b91b4446d2127600af95f53c7fab4b250ca90edd9616b52d4de3322,fd2a5ca94b91b4446d2127600af95f53c7fab4b250ca90edd9616b52d4de3322
governance/W09_ADAPTIVE_REVIEW.md,UNCHANGED,702,702,6da79c6a9d48b8dfc3d19feefd72729e68fdee42c2b56ca94045d8fd74195aa2,6da79c6a9d48b8dfc3d19feefd72729e68fdee42c2b56ca94045d8fd74195aa2
governance/W09_VALIDATION_REPORT.md,UNCHANGED,1809,1809,1343a5671552d4dcbd2469e49480979187d32c78931adeede2a59adce1a6dce3,1343a5671552d4dcbd2469e49480979187d32c78931adeede2a59adce1a6dce3
governance/W10_ADAPTIVE_REVIEW.md,UNCHANGED,1141,1141,11cebfe7f984a54bf02220ae006b2a5a94dc75f03147493d2a137203a48551f8,11cebfe7f984a54bf02220ae006b2a5a94dc75f03147493d2a137203a48551f8
governance/W10_VALIDATION_REPORT.md,UNCHANGED,1709,1709,407f72a2a968ce1ae4d2be501c1cbf6fd9c2278a99dd2c776f1f23f3b5726423,407f72a2a968ce1ae4d2be501c1cbf6fd9c2278a99dd2c776f1f23f3b5726423
governance/W11_ADAPTIVE_REVIEW.md,UNCHANGED,1266,1266,1ebd74fa5c2e8c36583df706791f955de0385bc27b4053e3b32e62773a7a7106,1ebd74fa5c2e8c36583df706791f955de0385bc27b4053e3b32e62773a7a7106
governance/W11_VALIDATION_REPORT.md,UNCHANGED,1963,1963,e89d6da7cbcb421af1bbd69ec8eb517f512a2cb43b0a915eb93151132df9dba4,e89d6da7cbcb421af1bbd69ec8eb517f512a2cb43b0a915eb93151132df9dba4
governance/W12_ADAPTIVE_REVIEW.md,UNCHANGED,1618,1618,3665eb9156192324a3d740da589848bb973c32dc02295691b38cfd35510d6083,3665eb9156192324a3d740da589848bb973c32dc02295691b38cfd35510d6083
governance/W12_VALIDATION_REPORT.md,UNCHANGED,2211,2211,f2b91af1ee55b593bd75cef5b9547d57179cfbf10b0bd7070dd7881b54785c59,f2b91af1ee55b593bd75cef5b9547d57179cfbf10b0bd7070dd7881b54785c59
governance/W13_ADAPTIVE_REVIEW.md,UNCHANGED,1561,1561,d32eb157a954ea26b2a161996aaf2b6e52534fc99a298ce6b3c909917051a3d1,d32eb157a954ea26b2a161996aaf2b6e52534fc99a298ce6b3c909917051a3d1
governance/W13_VALIDATION_REPORT.md,UNCHANGED,2293,2293,dd32edf308ba4622b58fc1127c2bfcb6066181bbf6f0a4a655395e6de00619b2,dd32edf308ba4622b58fc1127c2bfcb6066181bbf6f0a4a655395e6de00619b2
governance/W15_ADAPTIVE_REVIEW.md,UNCHANGED,1081,1081,fdd850d63caf115db6d45a88a40f2ccdc1672fe307f5cab7b7aa86714302c4b7,fdd850d63caf115db6d45a88a40f2ccdc1672fe307f5cab7b7aa86714302c4b7
governance/W15_VALIDATION_REPORT.md,UNCHANGED,1680,1680,44790a0fd37c39ebe5c86418e66d76c1807ebea18dd2f6d4c068ffff5f7212e6,44790a0fd37c39ebe5c86418e66d76c1807ebea18dd2f6d4c068ffff5f7212e6
governance/W16_ADAPTIVE_REVIEW.md,UNCHANGED,1277,1277,317a07f02ebd364f05f93a9efec394e09159c86007044dbdeebb6d021ca38d91,317a07f02ebd364f05f93a9efec394e09159c86007044dbdeebb6d021ca38d91
governance/W16_VALIDATION_REPORT.md,UNCHANGED,2140,2140,d431219a70a2a23568d49bdc509fdf05108c48d1379a5a8f80d37884a0232450,d431219a70a2a23568d49bdc509fdf05108c48d1379a5a8f80d37884a0232450
governance/W17_ADAPTIVE_REVIEW.md,UNCHANGED,1180,1180,4c9e0b95cf598a4ce9d8d2a2bd4ec7763bec1ce377a74d89ada37e53fe544d95,4c9e0b95cf598a4ce9d8d2a2bd4ec7763bec1ce377a74d89ada37e53fe544d95
governance/W17_VALIDATION_REPORT.md,UNCHANGED,1374,1374,47955dc32e8f7714568bb7276d8aeb20db2aa7c9e20c9f64982996c4fe67b3b0,47955dc32e8f7714568bb7276d8aeb20db2aa7c9e20c9f64982996c4fe67b3b0
governance/W18_ADAPTIVE_REVIEW.md,ADDED,,1200,,ce7d6edd31aa7d78e73c1d0ba4cc7a3ebf531c318042e63ae3437b8e66d0bc18
governance/W18_CORRECTION_AUDIT.md,ADDED,,4635,,22ba11be76278277bc7633a5a1a6deefd862eb3639f286752ae6395b5fd95b95
governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv,ADDED,,49587,,374d29dde50c609af92dcec84bb2c588f0ddc4b0c6433656dc374af316a650dd
governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,ADDED,,2954,,1c1da9e00b6096dd7e67493617d189b6e32252a02c19332aa2490ff8d5edcd73
governance/W18_NEW_FILE_INVENTORY.csv,ADDED,,26961,,ec95948681327c72d5573daa1b18390498d73bd486b437df8a3abd522a55b9c7
governance/W18_SUBSYSTEM_COMPLETENESS.csv,ADDED,,2649,,62a1013f66dde57a01ec995122137e2afa0f8dcabd45857762e8d034abadb1ed
governance/W18_TASK_TO_TEST_MATRIX.csv,ADDED,,3226,,3c6253f9129fff271b6ea24ab8881f8607c21633d5216b81f575ef143430d151
governance/W18_VALIDATION_REPORT.md,ADDED,,3679,,50cb3da5cc218583bf3a63b6861ba09e594dd69ab961638c25c638756e5861a3
governance/W18_W17_PARENT_PRESERVATION.csv,ADDED,,99312,,106e39c6a7130ad93206eb1faab5786f5b7fee29a8f2c078eb4257d4a827c2cd
governance/WAVE_LEDGER.md,MODIFIED,7825,9750,a4c45cd8724bd02bc952f8da39414529e609537468522479c0ee829fef08a6f4,8e13046b7efc7f3e1f35863295d53f086f890ffdae13073b6a08c5cdae7924c5
governance/WAVE_PLAN.md,MODIFIED,8264,9549,487dc99ba0c116521bb62bd448f82cc90b32ecb236c84801136dcbc4f9ffe4a3,d8c6481b2199606ccb5a0f85608b62b14fc1e152bef36171cd4e2daaa3caaacc
governance/WAVE_PLAN_REVISIONS.md,UNCHANGED,9538,9538,7d6220ce317a3fe23d42a28bf691f738085769c4e7e831b5ff0ca0ae66bad57e,7d6220ce317a3fe23d42a28bf691f738085769c4e7e831b5ff0ca0ae66bad57e
governance/WEATHER_CONTEXT_CONTRACTS.csv,UNCHANGED,443,443,7e5658ecab8ca78d1e020c53b9f3a242ede610315e96cca183f4bac211fe9f49,7e5658ecab8ca78d1e020c53b9f3a242ede610315e96cca183f4bac211fe9f49
governance/WORKTREE_EXECUTION_POLICY.csv,ADDED,,517,,3cd90deac880a56fb5d002ad6c99be0c6b9b4a493095aca1185f1c71bbbd2009
governance/WORKTREE_LOCK_CATALOG.csv,ADDED,,755,,41674ce777e9c203423b14b7ad787a23ab09326d05fa0faf1575e828fc9ef6a6
provenance/CURRENT_TREE.txt,MODIFIED,20235,28354,e8665d13e55bce79d8e1d900a5faee4f94f5b599e69c081e05bc893f2453a565,dd6a693deaf5299d46baa1f29fcc60288a8c8965e3c8d6b8bc0885324284c925
provenance/INPUT_ARTIFACTS.csv,UNCHANGED,828,828,f93ecd9c38c5cebca0855f2e57f0d3e5437ba3b23715949669c6658d1502ac41,f93ecd9c38c5cebca0855f2e57f0d3e5437ba3b23715949669c6658d1502ac41
provenance/MANIFEST_POLICY.md,UNCHANGED,824,824,6ccf5b7a51185dc09140ee7b917af0344a2be5a1b34d6e592018206d37da1dce,6ccf5b7a51185dc09140ee7b917af0344a2be5a1b34d6e592018206d37da1dce
provenance/PROJECT_FILE_HASHES.sha256,MODIFIED,54442,75827,ef0ee744dfde8b74a50f3bd35ab5429d0f16c2af24deb477c67239ec7b039d3f,99aec9122c4645d4fff149ce8f1850283d26ca21ed0216d4076a9ec8a4544817
provenance/PROJECT_FILE_MANIFEST.csv,MODIFIED,56419,78535,89f639baaa7c9c789b4c62dc66c52fc583647c2ffae98f25c22314ca61ee4d99,43ec40d1c4be3db77726a526688342215280d1300d16e7b8db8e58827d85c9d6
provenance/RECONNAISSANCE_FILE_INDEX.csv,UNCHANGED,28691,28691,9db10f8fc1ee2c55c8334f7949197925717d1784cd28469da73e4281855ee95f,9db10f8fc1ee2c55c8334f7949197925717d1784cd28469da73e4281855ee95f
provenance/RECON_REQUIRED_READING_STATUS.csv,UNCHANGED,9460,9460,3ced155176b08607d4d69b0955a61e0c36c440c637da42d32e717dd15d750275,3ced155176b08607d4d69b0955a61e0c36c440c637da42d32e717dd15d750275
provenance/SOURCE_CHAT_LOG_INDEX.csv,UNCHANGED,6631,6631,00cc255ee5edde8999cabf0855ac743ce8f5a418857f8b0ff1deac8dd2e4d7a4,00cc255ee5edde8999cabf0855ac743ce8f5a418857f8b0ff1deac8dd2e4d7a4
provenance/W02_FILE_CHANGE_SUMMARY.csv,UNCHANGED,18371,18371,02b5c46849bf26623d7a7fa1784a7e405c09a60fc1e61435695c3e1f0f393299,02b5c46849bf26623d7a7fa1784a7e405c09a60fc1e61435695c3e1f0f393299
provenance/W02_INPUT_ARTIFACTS.csv,UNCHANGED,871,871,355c3319a02386c5bdf2f3b54c3444f8fc191f47d57ca9182602b3560330d6e0,355c3319a02386c5bdf2f3b54c3444f8fc191f47d57ca9182602b3560330d6e0
provenance/W03_FILE_CHANGE_SUMMARY.csv,UNCHANGED,19225,19225,a0868a9e4c341615d627e758462ac6b1feba07d0b96e3d699f89202e525fcd93,a0868a9e4c341615d627e758462ac6b1feba07d0b96e3d699f89202e525fcd93
provenance/W03_INPUT_ARTIFACTS.csv,UNCHANGED,935,935,0f661e31fc51723d03862061a7c645b061b462b514aebf81037b9114326649b8,0f661e31fc51723d03862061a7c645b061b462b514aebf81037b9114326649b8
provenance/W04_FILE_CHANGE_SUMMARY.csv,UNCHANGED,23793,23793,f42e1b16abca05e1e87e0ebd456931326d6fca30e733c9db0e610452eddca0ef,f42e1b16abca05e1e87e0ebd456931326d6fca30e733c9db0e610452eddca0ef
provenance/W04_INPUT_ARTIFACTS.csv,UNCHANGED,935,935,5e563e471bc63909c401b95f2099525f5257c00475e7941fff291cfe419160dc,5e563e471bc63909c401b95f2099525f5257c00475e7941fff291cfe419160dc
provenance/W05_FILE_CHANGE_SUMMARY.csv,UNCHANGED,27849,27849,6d1db2843223821286094801da5d9542b4744e92083ef85b45d323d2aa1cdcab,6d1db2843223821286094801da5d9542b4744e92083ef85b45d323d2aa1cdcab
provenance/W05_INPUT_ARTIFACTS.csv,UNCHANGED,946,946,339c840503c25db5e7610825d495c817eb8e9f016c39aa2e28538f28e31a54d9,339c840503c25db5e7610825d495c817eb8e9f016c39aa2e28538f28e31a54d9
provenance/W06_FILE_CHANGE_SUMMARY.csv,UNCHANGED,30567,30567,8191ee5a2603639485cb3a3507bc722642b74de369ec09a0cd4c4052d2eb2740,8191ee5a2603639485cb3a3507bc722642b74de369ec09a0cd4c4052d2eb2740
provenance/W06_INPUT_ARTIFACTS.csv,UNCHANGED,655,655,73c9493ee4ebe7e2a9fd70174cb3b20812bcecfd489c971e0572f0587e1cc8c7,73c9493ee4ebe7e2a9fd70174cb3b20812bcecfd489c971e0572f0587e1cc8c7
provenance/W07_FILE_CHANGE_SUMMARY.csv,UNCHANGED,11522,11522,de82b419ee7a3495b5e6584f8f4845ba36669bd98cb31a47ce4a76536f6b7160,de82b419ee7a3495b5e6584f8f4845ba36669bd98cb31a47ce4a76536f6b7160
provenance/W07_INPUT_ARTIFACTS.csv,UNCHANGED,820,820,511099b924c927f4213bd66377f700dcf10416d444d514175aa449d0c7424199,511099b924c927f4213bd66377f700dcf10416d444d514175aa449d0c7424199
provenance/W08_FILE_CHANGES.csv,UNCHANGED,8151,8151,5cf89a41a62406dd3380e61bcca45f5a115aab51b17c59f7c649c0215babf5e4,5cf89a41a62406dd3380e61bcca45f5a115aab51b17c59f7c649c0215babf5e4
provenance/W08_INPUT_ARTIFACTS.csv,UNCHANGED,770,770,306ccb6591fe1b7aa458c3b4c541327c5beda9a6c4d9add7f800d9ad6941cd02,306ccb6591fe1b7aa458c3b4c541327c5beda9a6c4d9add7f800d9ad6941cd02
provenance/W09_FILE_CHANGE_SUMMARY.csv,UNCHANGED,12398,12398,100e699402399da84e6f43cfa6a9aefe54ddfc505cd604322b9f4a8d625b268a,100e699402399da84e6f43cfa6a9aefe54ddfc505cd604322b9f4a8d625b268a
provenance/W09_INPUT_ARTIFACTS.csv,UNCHANGED,776,776,aca24190ac60123fa370f9a9abbfa70eaf4179b75dde02dca9ec36d11e8ae604,aca24190ac60123fa370f9a9abbfa70eaf4179b75dde02dca9ec36d11e8ae604
provenance/W09_SOURCE_CLASSIFICATION_HASHES.csv,UNCHANGED,1407,1407,5db2487235dd04fba67b92c9a4e1ee124eacf1d8ab457713b13c7ef2994990b4,5db2487235dd04fba67b92c9a4e1ee124eacf1d8ab457713b13c7ef2994990b4
provenance/W11_FILE_CHANGES.csv,UNCHANGED,52520,52520,d6f8c917187cb5d9ee1a84f0365b21476cab4516726236b0a4497bb6ab658392,d6f8c917187cb5d9ee1a84f0365b21476cab4516726236b0a4497bb6ab658392
provenance/W11_INPUT_ARTIFACTS.csv,UNCHANGED,799,799,01330b88501d7b3a6bef4cea008154eab34a5e7d65b11020ab84c40ac6b1c74b,01330b88501d7b3a6bef4cea008154eab34a5e7d65b11020ab84c40ac6b1c74b
provenance/W12_FILE_CHANGES.csv,UNCHANGED,13983,13983,902eb5549f99a6fa3bced385eec8477fcea246907a912fbb33b190917758c624,902eb5549f99a6fa3bced385eec8477fcea246907a912fbb33b190917758c624
provenance/W12_INPUT_ARTIFACTS.csv,UNCHANGED,1092,1092,b2c565fc464033813f9ab0515a829811dee9b16b6836a77188bdab321c32ac2c,b2c565fc464033813f9ab0515a829811dee9b16b6836a77188bdab321c32ac2c
provenance/W13_FILE_CHANGES.csv,UNCHANGED,14771,14771,3e220860b762985ffa504db9fe49ad24e82e72462b078402a26a51f224b027de,3e220860b762985ffa504db9fe49ad24e82e72462b078402a26a51f224b027de
provenance/W13_INPUT_ARTIFACTS.csv,UNCHANGED,1094,1094,9466ecdbfb4f5fb5dcb6a9fa91ae0a40b9fd16f92b495fb496fec3c2680160f0,9466ecdbfb4f5fb5dcb6a9fa91ae0a40b9fd16f92b495fb496fec3c2680160f0
provenance/W14_ADAPTIVE_REVIEW.md,UNCHANGED,732,732,23a3e26af8fb291bd78b3d9a547cf3eb4a21d4a1044060f4314175aaff46818c,23a3e26af8fb291bd78b3d9a547cf3eb4a21d4a1044060f4314175aaff46818c
provenance/W14_INPUT_ARTIFACTS.csv,UNCHANGED,562,562,e9dc9c0e3199011b9652ce9e69e7c832714c23ccc16e488de26bfb311669e9f9,e9dc9c0e3199011b9652ce9e69e7c832714c23ccc16e488de26bfb311669e9f9
provenance/W14_INPUT_ARTIFACTS.md,UNCHANGED,405,405,eb94c28174413f92fbd82b72a890ccc73106cc9d64ec5819fd12c127a49297f7,eb94c28174413f92fbd82b72a890ccc73106cc9d64ec5819fd12c127a49297f7
provenance/W14_VALIDATION.md,UNCHANGED,747,747,96bfab2adfb680572382e5c5e76538b87c6692cfee3e7e56a2765361d6db3245,96bfab2adfb680572382e5c5e76538b87c6692cfee3e7e56a2765361d6db3245
provenance/W15_FILE_CHANGES.csv,UNCHANGED,11490,11490,45f3fe9f259af57b2ac5e7879af9c23f0b6b8a7428abce3db01969c976e8f983,45f3fe9f259af57b2ac5e7879af9c23f0b6b8a7428abce3db01969c976e8f983
provenance/W15_INPUT_ARTIFACTS.csv,UNCHANGED,791,791,04dc07e5165f999862402e641d974c5d84f10c7812791100bfb5b80c2eb0081c,04dc07e5165f999862402e641d974c5d84f10c7812791100bfb5b80c2eb0081c
provenance/W16_FILE_CHANGES.csv,UNCHANGED,12628,12628,ba9b5dda7f4700061d016a40d0e52eacd64e0617607452254b2dfb36f8fdacd0,ba9b5dda7f4700061d016a40d0e52eacd64e0617607452254b2dfb36f8fdacd0
provenance/W16_INPUT_ARTIFACTS.csv,UNCHANGED,1029,1029,f2037c7b7a1d3e895eebf2076c385d708ec4ca3a48b468ca2b13213bc62aecd0,f2037c7b7a1d3e895eebf2076c385d708ec4ca3a48b468ca2b13213bc62aecd0
